signal_month,holding_month,gross_return,buy_turnover,sell_turnover,n_holdings,missing_return_weight,n_missing_return,rebalanced,cost,net_return,strategy
2021-06,2021-07,0.0079940936,0.05098542007484106,0.050985420074841,98,0.030612244897959186,3,True,0.0005098542007484103,0.007484239399251589,BM_equal_weight_universe
2021-07,2021-08,0.008043432273684212,0.030685238484478003,0.030685238484477975,98,0.030612244897959186,3,True,0.0003068523848447799,0.007736579888839432,BM_equal_weight_universe
2021-08,2021-09,0.0205724520106383,0.027968588618040496,0.02796858861804049,98,0.04081632653061225,4,True,0.00027968588618040494,0.020292766124457896,BM_equal_weight_universe
2021-09,2021-10,-0.014945555410526322,0.028751421232054403,0.0287514212320542,98,0.030612244897959186,3,True,0.000287514212320543,-0.015233069622846864,BM_equal_weight_universe
2021-10,2021-11,0.015516316869565222,0.019398937357214534,0.01939893735721484,97,0.05154639175257731,5,True,0.00019398937357214687,0.015322327495993075,BM_equal_weight_universe
2021-11,2021-12,-0.040739790258064526,0.04476190751626151,0.044761907516261475,96,0.03125,3,True,0.0004476190751626149,-0.04118740933322714,BM_equal_weight_universe
2021-12,2022-01,-0.017394983970967746,0.02058015548262542,0.020580155482625536,96,0.03125,3,True,0.0002058015548262548,-0.017600785525794003,BM_equal_weight_universe
2022-01,2022-02,0.02696168807692308,0.03629093774290257,0.03629093774290268,97,0.06185567010309277,6,True,0.00036290937742902626,0.026598778699494053,BM_equal_weight_universe
2022-02,2022-03,-0.017230924586956527,0.03052335846822258,0.030523358468222635,97,0.05154639175257731,5,True,0.00030523358468222605,-0.01753615817163875,BM_equal_weight_universe
2022-03,2022-04,-0.042323811226086964,0.034311331317825954,0.034311331317825725,94,0.021276595744680854,2,True,0.0003431133131782584,-0.042666924539265225,BM_equal_weight_universe
2022-04,2022-05,-0.07622113272826089,0.01962437866898325,0.019624378668982936,94,0.021276595744680854,2,True,0.00019624378668983092,-0.07641737651495073,BM_equal_weight_universe
2022-05,2022-06,0.050583680098901095,0.029230731411855643,0.02923073141185545,94,0.03191489361702128,3,True,0.00029230731411855544,0.05029137278478254,BM_equal_weight_universe
2022-06,2022-07,0.011734968329891302,0.028632180969960258,0.028632180969960334,93,0.01075268817204301,1,True,0.00028632180969960296,0.011448646520191699,BM_equal_weight_universe
2022-07,2022-08,-0.04821295204347825,0.03151070805541445,0.03151070805541446,93,0.01075268817204301,1,True,0.00031510708055414454,-0.048528059124032394,BM_equal_weight_universe
2022-08,2022-09,0.01783706154666666,0.020223738996626307,0.020223738996626363,93,0.03225806451612903,3,True,0.00020223738996626335,0.017634824156700396,BM_equal_weight_universe
2022-09,2022-10,0.023494184133333335,0.03267074783835185,0.03267074783835172,92,0.021739130434782608,2,True,0.0003267074783835179,0.023167476654949816,BM_equal_weight_universe
2022-10,2022-11,-0.012011586846153848,0.030358494590259473,0.030358494590259653,92,0.010869565217391304,1,True,0.00030358494590259564,-0.012315171792056443,BM_equal_weight_universe
2022-11,2022-12,0.018923722255555556,0.016958010016404484,0.016958010016404523,92,0.021739130434782608,2,True,0.00016958010016404504,0.01875414215539151,BM_equal_weight_universe
2022-12,2023-01,-0.004687530938888887,0.02286213282124812,0.02286213282124798,91,0.01098901098901099,1,True,0.0002286213282124805,-0.004916152267101368,BM_equal_weight_universe
2023-01,2023-02,-0.0038704641011235953,0.01979381720373829,0.019793817203738177,90,0.011111111111111112,1,True,0.00019793817203738232,-0.004068402273160978,BM_equal_weight_universe
2023-02,2023-03,0.01739682190888889,0.01950922527661828,0.019509225276618213,91,0.01098901098901099,1,True,0.00019509225276618245,0.017201729656122707,BM_equal_weight_universe
2023-03,2023-04,-0.015024414911111108,0.02134330827898744,0.02134330827898743,91,0.01098901098901099,1,True,0.00021343308278987434,-0.015237847993900983,BM_equal_weight_universe
2023-04,2023-05,-0.002236904761904762,0.02060743592324262,0.020607435923242566,91,0.07692307692307693,7,True,0.00020607435923242594,-0.002442979121137188,BM_equal_weight_universe
2023-05,2023-06,0.03678156631460674,0.02536373710738747,0.0253637371073875,90,0.011111111111111112,1,True,0.0002536373710738749,0.036527928943532864,BM_equal_weight_universe
2023-06,2023-07,0.004827445044943819,0.014874999021336656,0.01487499902133667,90,0.011111111111111112,1,True,0.00014874999021336665,0.004678695054730453,BM_equal_weight_universe
2023-07,2023-08,0.0061831087415730335,0.016862327718137747,0.016862327718137646,90,0.011111111111111112,1,True,0.000168623277181377,0.006014485464391656,BM_equal_weight_universe
2023-08,2023-09,-0.026079928643678172,0.015293835148954936,0.015293835148954838,90,0.03333333333333333,3,True,0.00015293835148954887,-0.02623286699516772,BM_equal_weight_universe
2023-09,2023-10,0.02285516282558139,0.03174188766810493,0.03174188766810508,88,0.022727272727272724,2,True,0.00031741887668105005,0.02253774394890034,BM_equal_weight_universe
2023-10,2023-11,0.036033113000000005,0.035917862607466954,0.03591786260746675,87,0.01149425287356322,1,True,0.0003591786260746685,0.03567393437392534,BM_equal_weight_universe
2023-11,2023-12,0.03210551546511628,0.03230725045789916,0.03230725045789894,87,0.01149425287356322,1,True,0.00032307250457899045,0.03178244296053729,BM_equal_weight_universe
2023-12,2024-01,0.007766479862068965,0.03023501074579133,0.030235010745791664,88,0.011363636363636362,1,True,0.000302350107457915,0.00746412975461105,BM_equal_weight_universe
2024-01,2024-02,0.02370956857317073,0.057431470025827325,0.0574314700258272,83,0.012048192771084338,1,True,0.0005743147002582726,0.02313525387291246,BM_equal_weight_universe
2024-02,2024-03,4.098536705882203e-05,0.0507953471928102,0.05079534719281026,86,0.011627906976744186,1,True,0.0005079534719281023,-0.00046696810486928026,BM_equal_weight_universe
2024-03,2024-04,-0.0052066045,0.017489527002197146,0.0174895270021971,86,0.023255813953488372,2,True,0.00017489527002197125,-0.005381499770021971,BM_equal_weight_universe
2024-04,2024-05,-0.0013471347988095253,0.03845504251969002,0.03845504251968977,84,0.0,0,True,0.00038455042519689895,-0.0017316852240064243,BM_equal_weight_universe
2024-05,2024-06,0.017780853485714284,0.05271566656803059,0.05271566656803061,87,0.03448275862068966,3,True,0.000527156665680306,0.017253696820033977,BM_equal_weight_universe
2024-06,2024-07,-0.002708890144578315,0.04902202918171181,0.04902202918171178,84,0.011904761904761908,1,True,0.000490220291817118,-0.0031991104363954326,BM_equal_weight_universe
2024-07,2024-08,0.01963206431358025,0.02807284536347368,0.028072845363473296,85,0.04705882352941178,4,True,0.00028072845363473486,0.019351335859945515,BM_equal_weight_universe
2024-08,2024-09,0.013592850102531646,0.02962987730069782,0.029629877300697764,83,0.04819277108433735,4,True,0.00029629877300697794,0.013296551329524668,BM_equal_weight_universe
2024-09,2024-10,-0.00629068082894737,0.051151817000112176,0.05115181700011215,80,0.05000000000000001,4,True,0.0005115181700011216,-0.006802198998948491,BM_equal_weight_universe
2024-10,2024-11,0.006033233139240504,0.036781027805167156,0.03678102780516716,81,0.024691358024691357,2,True,0.00036781027805167163,0.005665422861188833,BM_equal_weight_universe
2024-11,2024-12,0.016712471448101274,0.038115013143214,0.03811501314321368,84,0.059523809523809534,5,True,0.0003811501314321384,0.016331321316669135,BM_equal_weight_universe
2024-12,2025-01,0.002617491816707317,0.018830774115316428,0.01883077411531616,85,0.03529411764705884,3,True,0.00018830774115316296,0.0024291840755541537,BM_equal_weight_universe
2025-01,2025-02,-0.02453245201219513,0.01399480520775618,0.01399480520775583,85,0.03529411764705884,3,True,0.00013994805207756007,-0.02467240006427269,BM_equal_weight_universe
2025-02,2025-03,-0.008673369732467536,0.026122778063145495,0.0261227780631453,84,0.08333333333333334,7,True,0.000261227780631454,-0.008934597513098991,BM_equal_weight_universe
2025-03,2025-04,0.0299897435897436,0.03930084229196353,0.039300842291963366,84,0.07142857142857144,6,True,0.00039300842291963446,0.029596735166823967,BM_equal_weight_universe
2025-04,2025-05,0.016090168602739725,0.03926229111319324,0.0392622911131933,81,0.09876543209876543,8,True,0.00039262291113193273,0.015697545691607792,BM_equal_weight_universe
2025-05,2025-06,0.03827188371604939,0.05219118282392664,0.052191182823926575,84,0.035714285714285726,3,True,0.0005219118282392661,0.037749971887810124,BM_equal_weight_universe
2025-06,2025-07,0.03555334855243904,0.03203809212831306,0.03203809212831279,85,0.03529411764705884,3,True,0.00032038092128312926,0.03523296763115591,BM_equal_weight_universe
2025-07,2025-08,0.03714457007692309,0.037390034783538605,0.03739003478353817,84,0.07142857142857144,6,True,0.0003739003478353839,0.036770669729087706,BM_equal_weight_universe
2025-08,2025-09,0.008988655513698632,0.0215564988018752,0.02155649880187498,84,0.130952380952381,11,True,0.00021556498801875092,0.00877309052567988,BM_equal_weight_universe
2025-09,2025-10,-0.007320891269880952,0.03757431656484412,0.03757431656484399,87,0.03448275862068966,3,True,0.00037574316564844055,-0.007696634435529393,BM_equal_weight_universe
2025-10,2025-11,0.018301835351764707,0.022891222799179236,0.022891222799179052,87,0.02298850574712644,2,True,0.00022891222799179144,0.018072923123772917,BM_equal_weight_universe
2025-11,2025-12,0.030088178525287362,0.027537852873619224,0.02753785287361915,87,0.0,0,True,0.0002753785287361919,0.02981279999655117,BM_equal_weight_universe
2025-12,2026-01,-0.013444186046511628,0.021274611024593208,0.021274611024593014,87,0.01149425287356322,1,True,0.00021274611024593113,-0.01365693215675756,BM_equal_weight_universe
2026-01,2026-02,-0.0635199206904762,0.025036243167081723,0.025036243167081668,86,0.023255813953488372,2,True,0.00025036243167081694,-0.06377028312214701,BM_equal_weight_universe
2026-02,2026-03,0.0222221905875,0.02217313620568026,0.02217313620568025,86,0.06976744186046512,6,True,0.00022173136205680256,0.022000459225443195,BM_equal_weight_universe
2026-03,2026-04,-0.002411783091764706,0.022240283009834542,0.02224028300983421,87,0.02298850574712644,2,True,0.00022240283009834376,-0.0026341859218630497,BM_equal_weight_universe
2026-04,2026-05,-0.005892956232558137,0.03616825436332582,0.03616825436332606,88,0.022727272727272724,2,True,0.0003616825436332594,-0.006254638776191397,BM_equal_weight_universe
2026-05,2026-06,0.021225584488095233,0.02000932134350396,0.02000932134350398,88,0.04545454545454545,4,True,0.0002000932134350397,0.021025491274660194,BM_equal_weight_universe
2026-06,2026-07,,0.016554645985555012,0.016554645985555165,88,1.0,88,True,0.00016554645985555089,,BM_equal_weight_universe
2017-01,2017-02,0.005029526679704749,1.0000000000000002,0.0,92,0.000568251870189228,1,True,0.005000000000000001,2.952667970474842e-05,BM_cap_weight_universe
2017-02,2017-03,0.011773799285961622,0.009301225704349997,0.009301225704349951,90,0.0015013864132494548,1,True,9.301225704349975e-05,0.011680787028918123,BM_cap_weight_universe
2017-03,2017-04,-0.004907912077205573,0.00544703307527039,0.005447033075270409,90,0.002996409609556172,2,True,5.4470330752704e-05,-0.004962382407958277,BM_cap_weight_universe
2017-04,2017-05,0.010883830413478887,0.004449369320649098,0.0044493693206491955,92,0.001971472657763337,2,True,4.449369320649147e-05,0.010839336720272395,BM_cap_weight_universe
2017-05,2017-06,0.029455837194543286,0.016723557062144036,0.01672355706214422,94,0.007813231970054216,7,True,0.00016723557062144127,0.029288601623921846,BM_cap_weight_universe
2017-06,2017-07,-0.009838786103762627,0.004397709260807833,0.004397709260808019,94,0.0010757864965228775,2,True,4.397709260807926e-05,-0.009882763196370707,BM_cap_weight_universe
2017-07,2017-08,0.0009078273560935661,0.005792192160841583,0.005792192160841744,94,0.0003875464660568686,1,True,5.792192160841664e-05,0.0008499054344851495,BM_cap_weight_universe
2017-08,2017-09,0.02439925087484454,0.003997029635071597,0.003997029635071505,95,0.0,0,True,3.997029635071551e-05,0.024359280578493826,BM_cap_weight_universe
2017-09,2017-10,0.0189029342729609,0.00454799725025391,0.004547997250253913,93,0.01591286363399964,5,True,4.547997250253911e-05,0.018857454300458362,BM_cap_weight_universe
2017-10,2017-11,0.015657335398809185,0.06070194768137253,0.060701947681372465,90,0.01042825202910816,2,True,0.000607019476813725,0.01505031592199546,BM_cap_weight_universe
2017-11,2017-12,0.012401489742571655,0.023932953660470876,0.02393295366047063,91,0.0,0,True,0.00023932953660470754,0.012162160205966948,BM_cap_weight_universe
2017-12,2018-01,-0.015606626569097734,0.06659848360075343,0.06659848360075345,94,0.0014204985811508918,2,True,0.0006659848360075344,-0.016272611405105268,BM_cap_weight_universe
2018-01,2018-02,-0.02175032589134957,0.01858708220543212,0.018587082205432315,92,0.0015812764296582904,2,True,0.00018587082205432216,-0.021936196713403893,BM_cap_weight_universe
2018-02,2018-03,-0.00020819673587594184,0.017472185542053997,0.017472185542053723,96,0.004895548040560762,3,True,0.0001747218554205386,-0.0003829185912964804,BM_cap_weight_universe
2018-03,2018-04,0.006236863388823174,0.01059378727778348,0.010593787277783717,95,0.004594381986965031,1,True,0.00010593787277783599,0.006130925516045338,BM_cap_weight_universe
2018-04,2018-05,0.014825066975189276,0.03745291900809897,0.03745291900809914,96,0.002662214702897702,2,True,0.00037452919008099057,0.014450537785108285,BM_cap_weight_universe
2018-05,2018-06,0.024694836770278738,0.059209860437904965,0.05920986043790497,106,0.014070477353673628,11,True,0.0005920986043790497,0.02410273816589969,BM_cap_weight_universe
2018-06,2018-07,0.015203941498845266,0.018826201938373664,0.018826201938373855,107,0.002258237702167639,2,True,0.00018826201938373758,0.015015679479461528,BM_cap_weight_universe
2018-07,2018-08,-0.004201813148262302,0.007458618751391516,0.007458618751391571,108,0.00681420356574574,3,True,7.458618751391544e-05,-0.004276399335776218,BM_cap_weight_universe
2018-08,2018-09,-0.03957065901647127,0.006704034915162157,0.006704034915162308,109,0.0024992824339839263,3,True,6.704034915162234e-05,-0.03963769936562289,BM_cap_weight_universe
2018-09,2018-10,-0.020726023574621784,0.01750859913259274,0.017508599132592746,109,0.0064084029396370736,9,True,0.00017508599132592744,-0.02090110956594771,BM_cap_weight_universe
2018-10,2018-11,-0.0154741928095657,0.01251209976909261,0.012512099769092887,110,0.024718941346148625,21,True,0.00012512099769092748,-0.015599313807256628,BM_cap_weight_universe
2018-11,2018-12,0.03194753268578782,0.02048265547794286,0.020482655477942844,112,0.009653755868544603,14,True,0.00020482655477942853,0.031742706131008394,BM_cap_weight_universe
2018-12,2019-01,0.007829449834951093,0.012560704393339582,0.012560704393339426,113,0.008056478503698703,10,True,0.00012560704393339503,0.007703842791017698,BM_cap_weight_universe
2019-01,2019-02,-0.002034145126409148,0.006594745779762616,0.006594745779762584,113,0.005612826029020086,7,True,6.5947457797626e-05,-0.002100092584206774,BM_cap_weight_universe
2019-02,2019-03,0.009604565490531397,0.009604463413464508,0.009604463413464426,112,0.00687016511095831,10,True,9.604463413464467e-05,0.009508520856396753,BM_cap_weight_universe
2019-03,2019-04,0.008411721216457634,0.007228456035258379,0.00722845603525874,110,0.006002628140737903,7,True,7.22845603525856e-05,0.008339436656105047,BM_cap_weight_universe
