security_id,company_name,obs_month,nav_total_return,nav_tr_cagr_3y,nav_tr_cagr_5y,nav_tr_cagr_10y
NAME:aberdeen new thai|ordinary share,Aberdeen New Thai,2016-04,-0.011642762940982432,-0.07285218341220391,0.08621893845709457,0.1261527984008768
NAME:aberdeen new thai|ordinary share,Aberdeen New Thai,2016-05,-0.02879302795905181,-0.08158302624346901,0.07636416737182941,0.12144293452548172
NAME:aberdeen new thai|ordinary share,Aberdeen New Thai,2016-06,0.11100854407281768,-0.004278495992858155,0.10625697802117308,0.13290010768499538
NAME:aberdeen new thai|ordinary share,Aberdeen New Thai,2016-07,0.060228392556953336,0.02358400310741361,0.09693247917657825,0.13864902144526853
NAME:aberdeen new thai|ordinary share,Aberdeen New Thai,2016-08,0.032312739201749485,0.07979223551390863,0.1080479859504425,0.14114467557318552
NAME:aberdeen new thai|ordinary share,Aberdeen New Thai,2016-09,-0.023074342813763304,0.05342190265224106,0.12398827710966226,0.13709718153372963
NAME:aberdeen new thai|ordinary share,Aberdeen New Thai,2016-10,0.05855139511348839,0.05910734533519559,0.1430790698994109,0.14249745023695853
NAME:aberdeen new thai|ordinary share,Aberdeen New Thai,2016-11,-0.05462988254575252,0.0747067158806742,0.12042700104999852,0.1347071074286236
NAME:aberdeen new thai|ordinary share,Aberdeen New Thai,2016-12,0.038392083212944295,0.11173876119550322,0.12322815379399649,0.13781709068237677
NAME:aberdeen new thai|ordinary share,Aberdeen New Thai,2017-01,0.013408229278981665,0.12333723564205826,0.1195511614859194,0.13810839036466327
NAME:aberdeen new thai|ordinary share,Aberdeen New Thai,2017-02,0.030048221303176303,0.12758054135410998,0.10395097183300851,0.13457604471274592
NAME:aberdeen new thai|ordinary share,Aberdeen New Thai,2017-03,0.04284952685592436,0.1201055679994262,0.10482422332567873,0.14458901414586775
NAME:aberdeen new thai|ordinary share,Aberdeen New Thai,2017-04,-0.03584893603425143,0.09524891223353348,0.08877951522387724,0.13742436322932805
NAME:aberdeen new thai|ordinary share,Aberdeen New Thai,2017-05,0.029278234358430577,0.11194455072146639,0.0976819534423977,0.13486513505623826
NAME:aberdeen new thai|ordinary share,Aberdeen New Thai,2017-06,-0.008403226066099001,0.10145962049310393,0.10044858370711071,0.13007325028355562
NAME:aberdeen new thai|ordinary share,Aberdeen New Thai,2017-07,-0.014383817393704312,0.07932370844886105,0.09508694303636538,0.12229645990915866
NAME:aberdeen new thai|ordinary share,Aberdeen New Thai,2017-08,0.047816705374643664,0.07537647553232102,0.09859232132381396,0.13353911826851744
NAME:aberdeen new thai|ordinary share,Aberdeen New Thai,2017-09,-0.01990127959254251,0.06450343456306815,0.0768713468735147,0.12912392768886677
