signal_month,holding_month,bucket,n_members,n_with_return,fwd_return,signal
2007-09,2007-10,6,19,19,0.01803430359790667,absolute_discount
2007-09,2007-10,7,19,18,0.02922162641926288,absolute_discount
2007-09,2007-10,8,19,19,0.016210560252540203,absolute_discount
2007-09,2007-10,9,19,19,0.03001928176915816,absolute_discount
2007-09,2007-10,10,20,20,0.0006414749282021237,absolute_discount
2007-10,2007-11,1,19,19,-0.10935503455276664,absolute_discount
2007-10,2007-11,2,19,19,-0.09271494938172434,absolute_discount
2007-10,2007-11,3,18,18,-0.06611049761811014,absolute_discount
2007-10,2007-11,4,19,19,-0.05909298906652829,absolute_discount
2007-10,2007-11,5,19,19,-0.048754656379729595,absolute_discount
2007-10,2007-11,6,18,18,-0.06535156508056739,absolute_discount
2007-10,2007-11,7,19,19,-0.06666836797465447,absolute_discount
2007-10,2007-11,8,18,18,-0.060718460156915066,absolute_discount
2007-10,2007-11,9,19,18,-0.049483867069434646,absolute_discount
2007-10,2007-11,10,19,18,-0.06701384232082437,absolute_discount
2007-11,2007-12,1,19,19,0.04111680377493931,absolute_discount
2007-11,2007-12,2,18,18,-0.01805482325328789,absolute_discount
2007-11,2007-12,3,19,19,0.03049286766006711,absolute_discount
2007-11,2007-12,4,18,18,0.0013506411745613635,absolute_discount
2007-11,2007-12,5,19,19,0.020263521137420692,absolute_discount
2007-11,2007-12,6,18,18,0.0001631637250087106,absolute_discount
2007-11,2007-12,7,18,18,0.006898864684036931,absolute_discount
2007-11,2007-12,8,19,19,0.0007780974105175917,absolute_discount
2007-11,2007-12,9,18,18,-0.0022353637916679315,absolute_discount
2007-11,2007-12,10,19,17,-0.009637257823141196,absolute_discount
2007-12,2008-01,1,20,18,-0.04386202356237408,absolute_discount
2007-12,2008-01,2,19,19,-0.08585016304213676,absolute_discount
2007-12,2008-01,3,19,15,-0.07561558246161924,absolute_discount
2007-12,2008-01,4,19,19,-0.09855234505477513,absolute_discount
2007-12,2008-01,5,19,19,-0.07749694140381287,absolute_discount
2007-12,2008-01,6,19,19,-0.09024920986421615,absolute_discount
2007-12,2008-01,7,19,18,-0.09271832347303445,absolute_discount
2007-12,2008-01,8,19,18,-0.08875623953678094,absolute_discount
2007-12,2008-01,9,19,19,-0.08605058297929606,absolute_discount
2007-12,2008-01,10,19,19,-0.04599982966572821,absolute_discount
2008-01,2008-02,1,19,19,0.06437882846766355,absolute_discount
2008-01,2008-02,2,18,18,0.06396552382738317,absolute_discount
2008-01,2008-02,3,19,18,0.055254920568771175,absolute_discount
2008-01,2008-02,4,18,18,0.015577807509057474,absolute_discount
2008-01,2008-02,5,19,19,0.04076139902096891,absolute_discount
2008-01,2008-02,6,18,18,0.030212306297535987,absolute_discount
2008-01,2008-02,7,18,18,0.025815352787624455,absolute_discount
2008-01,2008-02,8,19,18,0.04654977203251264,absolute_discount
2008-01,2008-02,9,18,18,0.03199649761478417,absolute_discount
2008-01,2008-02,10,19,17,-0.002978414516626556,absolute_discount
2008-02,2008-03,1,19,19,-0.07088309278745694,absolute_discount
2008-02,2008-03,2,18,18,-0.047097823339367115,absolute_discount
2008-02,2008-03,3,18,18,-0.04828799605084051,absolute_discount
2008-02,2008-03,4,18,18,-0.056874481379890346,absolute_discount
2008-02,2008-03,5,18,18,-0.029421423650142848,absolute_discount
2008-02,2008-03,6,18,18,-0.03314900847763205,absolute_discount
2008-02,2008-03,7,18,18,-0.04224302188503776,absolute_discount
2008-02,2008-03,8,18,16,-0.046769193333198324,absolute_discount
2008-02,2008-03,9,18,18,-0.0409921607472922,absolute_discount
2008-02,2008-03,10,19,19,-0.04238011068999438,absolute_discount
2008-03,2008-04,1,19,19,0.05550375426630415,absolute_discount
2008-03,2008-04,2,19,15,0.04727411607411483,absolute_discount
2008-03,2008-04,3,19,19,0.055149218237266574,absolute_discount
2008-03,2008-04,4,19,17,0.045747419246763704,absolute_discount
2008-03,2008-04,5,19,19,0.06936254292581878,absolute_discount
2008-03,2008-04,6,19,19,0.05457911783763183,absolute_discount
2008-03,2008-04,7,19,19,0.044235670307952404,absolute_discount
2008-03,2008-04,8,19,18,0.043347364634147366,absolute_discount
2008-03,2008-04,9,19,18,0.03940196799845495,absolute_discount
2008-03,2008-04,10,19,19,0.03406032108483607,absolute_discount
2008-04,2008-05,1,19,19,0.009548211887376845,absolute_discount
2008-04,2008-05,2,18,18,0.014194596877090312,absolute_discount
2008-04,2008-05,3,19,19,0.030898733678104473,absolute_discount
2008-04,2008-05,4,18,18,0.010092116404443704,absolute_discount
