signal_month,holding_month,bucket,n_members,n_with_return,fwd_return,signal
2009-04,2009-05,5,19,18,0.05052818047295258,widening_3m
2009-04,2009-05,6,18,18,0.055589909547787385,widening_3m
2009-04,2009-05,7,19,18,0.052444932069322624,widening_3m
2009-04,2009-05,8,19,19,0.06341070232855721,widening_3m
2009-04,2009-05,9,19,19,0.04684568795834567,widening_3m
2009-04,2009-05,10,19,19,0.064727421795929,widening_3m
2009-05,2009-06,1,19,18,0.022756669627167166,widening_3m
2009-05,2009-06,2,19,19,-0.007812494438098108,widening_3m
2009-05,2009-06,3,19,19,-0.008547185255278656,widening_3m
2009-05,2009-06,4,18,18,-0.016982867148454255,widening_3m
2009-05,2009-06,5,19,19,-0.013628302407483578,widening_3m
2009-05,2009-06,6,19,19,-0.019677847087100454,widening_3m
2009-05,2009-06,7,18,18,-0.024750193207188482,widening_3m
2009-05,2009-06,8,19,19,-0.01920318061002957,widening_3m
2009-05,2009-06,9,19,19,-0.01703473538855394,widening_3m
2009-05,2009-06,10,19,19,-0.023222104146548912,widening_3m
2009-06,2009-07,1,20,20,0.0731461305225221,widening_3m
2009-06,2009-07,2,19,19,0.0693615431793367,widening_3m
2009-06,2009-07,3,19,19,0.053214083528111994,widening_3m
2009-06,2009-07,4,19,19,0.059124285905316536,widening_3m
2009-06,2009-07,5,19,19,0.05423078541160222,widening_3m
2009-06,2009-07,6,19,18,0.05007075882417406,widening_3m
2009-06,2009-07,7,19,19,0.0690981662698849,widening_3m
2009-06,2009-07,8,19,19,0.02430143278409584,widening_3m
2009-06,2009-07,9,19,18,0.04571223653901337,widening_3m
2009-06,2009-07,10,20,17,0.025004222003035034,widening_3m
2009-07,2009-08,1,19,19,0.09263517239988783,widening_3m
2009-07,2009-08,2,19,19,0.09155403556967398,widening_3m
2009-07,2009-08,3,19,19,0.07239769615879278,widening_3m
2009-07,2009-08,4,18,17,0.0813711476993406,widening_3m
2009-07,2009-08,5,19,19,0.055656473829691994,widening_3m
2009-07,2009-08,6,19,19,0.04282466355564279,widening_3m
2009-07,2009-08,7,18,17,0.09693894331359415,widening_3m
2009-07,2009-08,8,19,19,0.06329220170236238,widening_3m
2009-07,2009-08,9,19,19,0.062086776564366876,widening_3m
2009-07,2009-08,10,19,19,0.035932379962417306,widening_3m
2009-08,2009-09,1,19,18,0.08505289531332762,widening_3m
2009-08,2009-09,2,19,19,0.05961668508476329,widening_3m
2009-08,2009-09,3,18,18,0.06605174390312823,widening_3m
2009-08,2009-09,4,19,19,0.05882527629306524,widening_3m
2009-08,2009-09,5,18,17,0.06683778976298559,widening_3m
2009-08,2009-09,6,19,19,0.07042244081540198,widening_3m
2009-08,2009-09,7,18,18,0.04949084859070659,widening_3m
2009-08,2009-09,8,19,19,0.060045240051940556,widening_3m
2009-08,2009-09,9,18,18,0.07465084843084431,widening_3m
2009-08,2009-09,10,19,18,0.07251199331430482,widening_3m
2009-09,2009-10,1,19,19,-0.0005027910404572861,widening_3m
2009-09,2009-10,2,19,19,-0.019346162190372423,widening_3m
2009-09,2009-10,3,19,18,-0.014060118994791641,widening_3m
2009-09,2009-10,4,19,18,-0.03453528536151591,widening_3m
2009-09,2009-10,5,19,19,-0.013605211196696484,widening_3m
2009-09,2009-10,6,19,18,-0.010252604915167305,widening_3m
2009-09,2009-10,7,19,17,-0.022125888116366257,widening_3m
2009-09,2009-10,8,19,19,-0.049080271748634316,widening_3m
2009-09,2009-10,9,19,18,-0.029914101580823638,widening_3m
2009-09,2009-10,10,19,17,-0.007857002531183762,widening_3m
2009-10,2009-11,1,19,19,0.010871663438123338,widening_3m
2009-10,2009-11,2,18,18,0.01226333046071093,widening_3m
2009-10,2009-11,3,18,18,0.02169060044295094,widening_3m
2009-10,2009-11,4,18,18,0.021912940798193947,widening_3m
2009-10,2009-11,5,18,18,0.018256541830204625,widening_3m
2009-10,2009-11,6,18,18,0.016967506017462188,widening_3m
2009-10,2009-11,7,17,17,0.007949254988157638,widening_3m
2009-10,2009-11,8,19,19,-0.007547756011841141,widening_3m
2009-10,2009-11,9,18,18,-0.006315530242362206,widening_3m
2009-10,2009-11,10,18,18,-0.021827264348323647,widening_3m
2009-11,2009-12,1,19,18,0.06375503149003997,widening_3m
2009-11,2009-12,2,18,18,0.030474353732109993,widening_3m
2009-11,2009-12,3,18,18,0.028280632355169106,widening_3m
2009-11,2009-12,4,18,18,0.047779585457502854,widening_3m
2009-11,2009-12,5,18,18,0.050343026312275725,widening_3m
2009-11,2009-12,6,18,18,0.047128689398649226,widening_3m
2009-11,2009-12,7,17,17,0.03215692245479592,widening_3m
2009-11,2009-12,8,19,19,0.032182125717407216,widening_3m
2009-11,2009-12,9,18,17,0.04972083840490523,widening_3m
2009-11,2009-12,10,18,18,-0.005375631725892104,widening_3m
2009-12,2010-01,1,18,18,0.029388682108894424,widening_3m
2009-12,2010-01,2,18,18,0.012599210907325915,widening_3m
2009-12,2010-01,3,18,18,-0.013086535169190597,widening_3m
2009-12,2010-01,4,18,18,-0.02476123160896058,widening_3m
2009-12,2010-01,5,18,18,-0.006603829294902188,widening_3m
2009-12,2010-01,6,18,18,-0.007644886959977831,widening_3m
2009-12,2010-01,7,18,18,-0.03539687562854922,widening_3m
2009-12,2010-01,8,18,18,-0.03507193983164633,widening_3m
2009-12,2010-01,9,18,18,-0.04479969328208465,widening_3m
2009-12,2010-01,10,18,18,-0.03837113602604166,widening_3m
2010-01,2010-02,1,19,19,0.02879710609464357,widening_3m
2010-01,2010-02,2,18,18,0.013761542357821344,widening_3m
2010-01,2010-02,3,18,18,0.019939108586354004,widening_3m
2010-01,2010-02,4,18,18,0.022362589656701286,widening_3m
2010-01,2010-02,5,18,18,0.026055252776388402,widening_3m
2010-01,2010-02,6,18,18,0.020909515971829853,widening_3m
2010-01,2010-02,7,17,17,0.022886843083212323,widening_3m
2010-01,2010-02,8,19,19,0.018766300090453197,widening_3m
2010-01,2010-02,9,18,18,0.0265822147569671,widening_3m
2010-01,2010-02,10,18,17,0.009893525985676643,widening_3m
2010-02,2010-03,1,19,19,0.053746231864151305,widening_3m
2010-02,2010-03,2,18,18,0.0701856325874029,widening_3m
2010-02,2010-03,3,18,18,0.07746934627603645,widening_3m
2010-02,2010-03,4,18,18,0.07913192267891413,widening_3m
2010-02,2010-03,5,18,18,0.07958601201597887,widening_3m
2010-02,2010-03,6,18,18,0.07385991270818948,widening_3m
2010-02,2010-03,7,18,18,0.07285724927663867,widening_3m
2010-02,2010-03,8,18,18,0.07586451746785727,widening_3m
2010-02,2010-03,9,18,17,0.06747172600329732,widening_3m
2010-02,2010-03,10,19,18,0.044555493130153355,widening_3m
2010-03,2010-04,1,19,19,0.0038847047744277694,widening_3m
2010-03,2010-04,2,18,18,0.018292680546082535,widening_3m
2010-03,2010-04,3,18,18,0.014133495208408101,widening_3m
2010-03,2010-04,4,18,17,-5.618012330025281e-05,widening_3m
2010-03,2010-04,5,18,18,-0.0024544885758757498,widening_3m
2010-03,2010-04,6,18,18,-0.013957611706252168,widening_3m
2010-03,2010-04,7,17,17,0.0037156765355132494,widening_3m
2010-03,2010-04,8,19,19,-0.005870297670392693,widening_3m
2010-03,2010-04,9,18,18,0.009461251159695046,widening_3m
2010-03,2010-04,10,18,17,0.006599927222347538,widening_3m
2010-04,2010-05,1,18,18,-0.041191155958776295,widening_3m
2010-04,2010-05,2,18,18,-0.05864875961786656,widening_3m
2010-04,2010-05,3,18,18,-0.03829477068174856,widening_3m
2010-04,2010-05,4,17,17,-0.05919640079133651,widening_3m
2010-04,2010-05,5,18,18,-0.05632373224079233,widening_3m
2010-04,2010-05,6,18,18,-0.0688191192251002,widening_3m
2010-04,2010-05,7,17,17,-0.04857744304340156,widening_3m
2010-04,2010-05,8,18,18,-0.04169796199292884,widening_3m
2010-04,2010-05,9,18,18,-0.058668736643952855,widening_3m
2010-04,2010-05,10,18,18,-0.08826182160231287,widening_3m
2010-05,2010-06,1,18,18,0.009546736027957994,widening_3m
2010-05,2010-06,2,18,18,0.005875391528031275,widening_3m
2010-05,2010-06,3,18,18,-0.01253302060414397,widening_3m
2010-05,2010-06,4,17,17,-0.02037821550080029,widening_3m
2010-05,2010-06,5,18,18,-0.015334019651530726,widening_3m
2010-05,2010-06,6,18,18,-0.02145899968885856,widening_3m
2010-05,2010-06,7,17,16,-0.025562830553607245,widening_3m
2010-05,2010-06,8,18,18,-0.013965168157289277,widening_3m
2010-05,2010-06,9,18,18,-0.021002093058457183,widening_3m
2010-05,2010-06,10,18,18,-0.04336541333777591,widening_3m
2010-06,2010-07,1,19,17,0.037585343545413014,widening_3m
2010-06,2010-07,2,18,18,0.046319274388953446,widening_3m
2010-06,2010-07,3,18,18,0.019703156244069837,widening_3m
2010-06,2010-07,4,18,18,0.02747358216781432,widening_3m
2010-06,2010-07,5,18,18,0.05479971588842979,widening_3m
2010-06,2010-07,6,18,18,0.049317854548266336,widening_3m
2010-06,2010-07,7,17,17,0.03005576041905485,widening_3m
2010-06,2010-07,8,19,19,0.027702882216640898,widening_3m
2010-06,2010-07,9,18,18,0.03467523869233095,widening_3m
2010-06,2010-07,10,18,17,0.03547269127797987,widening_3m
2010-07,2010-08,1,18,18,-0.010230066256911209,widening_3m
2010-07,2010-08,2,18,18,-0.013369089821918288,widening_3m
2010-07,2010-08,3,18,18,-0.004284939875270948,widening_3m
2010-07,2010-08,4,18,18,-0.009534013153211575,widening_3m
2010-07,2010-08,5,18,18,-0.008885433483302976,widening_3m
2010-07,2010-08,6,18,18,-0.009458635167365762,widening_3m
2010-07,2010-08,7,18,18,-0.007558518111774566,widening_3m
2010-07,2010-08,8,18,18,-0.015030734056564132,widening_3m
2010-07,2010-08,9,18,18,-0.013039492292624997,widening_3m
2010-07,2010-08,10,18,18,-0.02023041526515435,widening_3m
2010-08,2010-09,1,18,18,0.07928121272710772,widening_3m
2010-08,2010-09,2,18,18,0.06844939594663295,widening_3m
2010-08,2010-09,3,18,18,0.06920984412874806,widening_3m
2010-08,2010-09,4,18,18,0.0835547015195118,widening_3m
2010-08,2010-09,5,18,18,0.08179602838042614,widening_3m
2010-08,2010-09,6,17,17,0.07736691507837377,widening_3m
2010-08,2010-09,7,18,17,0.07020226519014874,widening_3m
2010-08,2010-09,8,18,18,0.07055993440503108,widening_3m
2010-08,2010-09,9,18,18,0.06434637549363574,widening_3m
2010-08,2010-09,10,18,17,0.0614051946245415,widening_3m
2010-09,2010-10,1,19,19,0.06868267028519877,widening_3m
2010-09,2010-10,2,18,17,0.0467637495660809,widening_3m
2010-09,2010-10,3,18,18,0.03936539110106925,widening_3m
2010-09,2010-10,4,18,17,0.039347520386340956,widening_3m
2010-09,2010-10,5,18,18,0.02990945069167292,widening_3m
2010-09,2010-10,6,18,18,0.030513389068963725,widening_3m
2010-09,2010-10,7,17,17,0.027282745169624915,widening_3m
2010-09,2010-10,8,19,19,0.02866620070595931,widening_3m
2010-09,2010-10,9,18,18,0.0431104600254715,widening_3m
2010-09,2010-10,10,18,17,0.021845337475912146,widening_3m
2010-10,2010-11,1,18,18,0.005720592154622494,widening_3m
2010-10,2010-11,2,18,18,-0.004273098326832647,widening_3m
2010-10,2010-11,3,18,18,-0.0024653117947003498,widening_3m
2010-10,2010-11,4,18,18,-0.024588784695102665,widening_3m
2010-10,2010-11,5,18,18,-0.0011625717070273761,widening_3m
2010-10,2010-11,6,17,17,6.991363115091572e-05,widening_3m
2010-10,2010-11,7,18,18,-0.013726006441425933,widening_3m
2010-10,2010-11,8,18,18,-0.019547600552159553,widening_3m
2010-10,2010-11,9,18,18,-0.018285959885951823,widening_3m
2010-10,2010-11,10,18,17,-0.03110623170881944,widening_3m
2010-11,2010-12,1,18,18,0.08898339618642594,widening_3m
2010-11,2010-12,2,18,18,0.06580118950613893,widening_3m
2010-11,2010-12,3,18,18,0.08050668743867587,widening_3m
2010-11,2010-12,4,18,18,0.0680898360883627,widening_3m
2010-11,2010-12,5,18,18,0.058101308906374625,widening_3m
2010-11,2010-12,6,18,18,0.06619923778857113,widening_3m
2010-11,2010-12,7,18,18,0.05933617331251858,widening_3m
2010-11,2010-12,8,18,18,0.06927855655850107,widening_3m
2010-11,2010-12,9,18,17,0.059385331120308485,widening_3m
2010-11,2010-12,10,18,18,0.04720795361002173,widening_3m
2010-12,2011-01,1,19,19,0.014706505109019262,widening_3m
