holding_month,A_absolute_discount_decile,B_absolute_discount_quintile,C_discount_zscore,D_sector_neutral_zscore,E_discount_overshoot,BM_equal_weight_universe,BM_cap_weight_universe
2011-04-30,0.015588340223893925,0.021569808669665784,0.01193188399482682,0.018218018452622057,0.00880926844961949,0.020770426923018677,0.023079386458620024
2011-05-31,0.018626173117518643,0.009976650226633894,-0.00027964623264315706,-0.0021491342096144096,0.021029196994909297,-0.0036609609816471676,-0.0070805660035511775
2011-06-30,-0.006351772879045082,-0.003228479737654979,-0.008820040034618594,-0.004727724732943132,-0.008911606595839061,-0.00294245211514283,-0.0015184874772652779
2011-07-31,-0.030920073252519973,-0.015287133905218138,-0.017569316373670006,-0.011689784870097898,-0.02059382082609815,-0.015831383760304706,-0.022856139470768453
2011-08-31,-0.10157467161608415,-0.09849751253315792,-0.07710760957602804,-0.0736004174121675,-0.08229235993793216,-0.07314930252644779,-0.06769455436137423
2011-09-30,-0.06941645967567513,-0.06448087819319273,-0.06251465048465195,-0.06313543924976202,-0.07662808420938644,-0.06171754701047676,-0.0763548571473965
2011-10-31,0.01619371319023658,0.027359639725524014,0.05709427733199525,0.050563913987977556,0.04245039787720626,0.04015068562833574,0.05359012299655281
2011-11-30,-0.0524857337054764,-0.04283274115206948,-0.03033432250953981,-0.02705335211952546,-0.044701279595484665,-0.029859539500536988,-0.02481969740394362
2011-12-31,-0.00980672276308173,-0.011723627840305282,0.03424704607594098,0.021693994860544828,0.013500135375841566,-0.005343352148529284,-0.011384443633884607
2012-01-31,0.048155073069074225,0.053761053089484825,0.047998137002813836,0.04875262214714561,0.054982426451451696,0.04721838484123323,0.05029119318735936
2012-02-29,0.06743297066393837,0.0706210377563975,0.0878629404282178,0.07280747602368134,0.07858613563035137,0.05602365433457584,0.05479020734010023
2012-03-31,0.022598351181955714,0.006969852202920979,0.008638571851173268,-0.007657430501151771,0.013443664675551293,0.0009870692306842702,-0.007179233896123985
2012-04-30,-0.019162878462437874,-0.023305314432480323,-0.018415894860475596,-0.015560043722312551,-0.020671804373035483,-0.01903746579418606,-0.024006573413745926
2012-05-31,-0.0646986638061991,-0.0652938693172591,-0.0522057266859843,-0.052298936004181416,-0.05036647529932504,-0.059010433306740634,-0.06403021727281161
2012-06-30,0.07616670642942419,0.05106097701341521,0.031610024599457595,0.05633495373228496,0.0284687886343466,0.025690626904276714,0.025084586706395618
2012-07-31,-0.01175981400672771,0.002741571967794185,0.009148442009632845,0.006169290249142281,0.01172750492631991,0.003438996678027932,0.0050967865650851304
2012-08-31,0.018033814790702343,0.018399280882291744,0.012723987902086092,0.011100434266083883,0.014383022588376737,0.01153888699307216,0.005604745064467262
2012-09-30,0.03361522616560175,0.03176244336006395,0.03988110988330605,0.03028101113626941,0.027991859948630165,0.028098373648031076,0.027856048276564526
2012-10-31,0.031140877305384212,0.02537556544579812,0.011825372649489555,0.0145493352915635,0.011993077368483946,0.011052858052346133,0.006729391489789975
2012-11-30,-0.005900274774695018,-0.0038187603788201077,-0.0021696515149440595,0.004829585286176531,-0.00688526764270617,0.005851154722566346,0.008860029750597145
2012-12-31,0.0328273914397253,0.03427470742306374,0.03735500029899419,0.027414327196792813,0.030579104456584287,0.02855597776010381,0.02662564328064665
2013-01-31,0.09604543203636762,0.08426693893988363,0.0784437256960604,0.08037583160027902,0.08821241202254963,0.07120691082316734,0.06868688939394514
2013-02-28,0.04315634914457296,0.04034278491165361,0.02364729197217863,0.030628163375428966,0.02424730324248008,0.030951921911716754,0.03553519287004489
2013-03-31,0.017413696084273723,0.009843759607694175,0.00038842184095717533,0.01189968511355217,0.002974423736554519,0.013106115823433823,0.00732508904573487
2013-04-30,-0.004163573878187768,0.0005651036545592436,0.006562146482187132,0.008840003404546557,0.005110093071023223,0.0074267975565285825,0.006090880266262766
2013-05-31,0.040202432560122986,0.028969393849171556,0.01104595003421728,0.023901457153697955,0.01354611389603197,0.018980403245567958,0.02033276281133193
2013-06-30,-0.02707606641027303,-0.03908153009850318,-0.06758486017467544,-0.03897719638913742,-0.05062765708220382,-0.04605418199236841,-0.050154372746621975
2013-07-31,0.05652808685971052,0.05981659972125323,0.031515651057879075,0.05553226564602516,0.04016086332929897,0.05334532006972068,0.057544499351838425
2013-08-31,0.0021711692011495065,-0.0038975868764700196,-0.034210725766032984,-0.025037574344084178,-0.03640437525114617,-0.022092568447398583,-0.02956973631919681
2013-09-30,0.04009160822387229,0.034306208481398516,0.030429295210083127,0.02540345336697563,0.03353232562106722,0.021857523602819614,0.022011243701040347
2013-10-31,0.0430899363178701,0.049159894266629964,0.0476566921526229,0.04028415417442379,0.054798110487455205,0.040515081513490994,0.04515329250493703
2013-11-30,0.0036871008294322646,-0.0021671862101955717,-0.009323646178976686,0.003499500710601705,-0.01720638500662455,-0.00478332121118732,-0.008947834467651121
2013-12-31,0.018516448433355846,0.011118208318623904,-0.00032250854274696195,0.0010921621108603147,-0.007993417878785125,0.003836069284688841,0.007323048395016574
2014-01-31,0.010391623184552501,-0.005001211204361958,-0.017712458169577498,-0.021417178030014514,-0.027193922333630775,-0.017144763618484736,-0.02345615207145267
2014-02-28,0.03473833495637458,0.030591130887607995,0.032703127398316253,0.03449096996638726,0.028335690958520086,0.029601955110868248,0.04109257920234744
2014-03-31,-0.025406738976397496,-0.011369875211865652,0.017906342922889985,-0.0007878007150240954,0.019253606731738843,-0.011943564909247258,-0.016622579019722552
2014-04-30,0.007954449007421257,-0.0015699478360673615,0.007671988184863924,-0.003427297920947375,0.01270944951214829,-0.005476048464200412,-0.008275228268454157
2014-05-31,0.02770015927943722,0.02552698654204551,0.01491262447349985,0.01670429884339234,0.02352413714765868,0.01650743477489753,0.02225460532113159
2014-06-30,0.003431029471310903,0.0006055911785031202,-0.003760974552904696,-0.0016365045031844381,0.01737160228141534,-0.0017821919696596345,-0.006938841370501471
2014-07-31,-0.027697285565068484,-0.009854181774115197,-0.00667077703674196,-0.006398562366183412,0.00033608102851174354,-0.006853136601416295,-0.004829734148866313
2014-08-31,0.01161919219673664,0.011097367948976207,0.03114603069961119,0.02353228356237729,0.02896395795902968,0.013483273314593501,0.021523727056319893
2014-09-30,-0.018574601157790582,-0.021416321533742504,-0.02080686342295942,-0.010453130195902473,-0.03630334818108846,-0.012736953625295186,-0.010264241110131262
2014-10-31,-0.020865298524453717,-0.0071698586218438085,0.02344529942579518,0.0030236518160663382,0.013602719262494735,-0.006631257632266047,0.009764491790897918
2014-11-30,0.01241361884043046,0.02223499782658074,0.030005781828080016,0.025762162553638508,0.02070943835676213,0.025389746696961264,0.030119964042742184
2014-12-31,-0.04225347704979138,-0.034348293743376036,-0.029222785761819484,-0.01706145829636632,-0.014097884030284363,-0.016679089079331057,-0.014779844390659252
2015-01-31,-0.02870948265973343,0.0007281826730859615,-0.007817458134806695,0.011018848628694889,-0.00492186112003945,0.015786142356797112,0.021573120075242546
2015-02-28,0.011317482856095675,0.01997207378405014,0.011532217353277566,0.011886787065825768,0.020180563325981744,0.017378035220306662,0.01864796883581783
2015-03-31,-0.001525622606954926,0.01279837580511635,-0.005808176170773567,0.00768681538967982,-0.00482586145623109,0.013423739944600648,0.009706208787779003
2015-04-30,0.008645769494238242,0.01841742596516756,0.001803338318194821,0.011705277520964556,0.021742055316521153,0.005686695526345078,0.003056018367535965
2015-05-31,0.023811722901419304,0.029819028739736953,0.029598242787803902,0.02176855059089859,0.02932403135954263,0.01923421866498301,0.02448613742185058
2015-06-30,-0.03562757346697985,-0.0425625081026643,-0.051015312539153056,-0.046645300280659024,-0.053784940429922434,-0.03764485193707751,-0.040501452212478035
2015-07-31,-0.043531715094692544,-0.018171258213059573,-0.023681734189651305,0.001890741530460342,-0.00906811806468898,0.00027037014819559287,0.005400701813327467
2015-08-31,-0.06469957211783295,-0.06493240146124216,-0.0595978611329204,-0.05523970631014214,-0.08066831536144298,-0.04866375660132682,-0.04719192483274922
2015-09-30,-0.02804658159201389,-0.026317374414554437,-0.029195624368976193,-0.02801500759654418,-0.02282316319811213,-0.0293284430158553,-0.03198066126655686
2015-10-31,0.02816405797945098,0.03796184483673655,0.051842326387723375,0.044558933544551836,0.05118799372479561,0.04160380227178127,0.05093841978985082
2015-11-30,-0.0038748528718590518,-0.0012204338522179212,-0.006932173629378089,0.009153443825211445,-0.00010891686969053717,0.0036366099138951447,0.008631116474063
2015-12-31,-0.006576859489822064,0.012230118440852698,-0.00036154298068328573,0.003821670898968628,0.002299919269261005,0.005747276357322069,0.010006326373336233
2016-01-31,-0.06707014671665606,-0.06265467473444852,-0.05597529742631025,-0.06855163046835405,-0.047261204771688624,-0.059285908056564855,-0.06271143970637504
2016-02-29,0.021715948863929715,0.02099325015614741,0.0212382879464003,0.02234566282939647,0.054102694193699584,0.005275505997246688,-0.0014118361911815715
2016-03-31,0.02758844615374321,0.03432566959790138,0.05144706766933389,0.02753617448458546,0.045016748160572904,0.03007328087653566,0.029574351632085622
2016-04-30,0.04397503202510523,0.03005333719919428,0.017781119212014126,0.023080339726272568,0.03088548619788477,0.017929241894807334,0.012810218922294836
2016-05-31,-0.007659736993445531,-0.0117631908550206,-0.009395037456755143,-0.00894488842334542,-0.010011564207863293,-0.0007657834167654591,0.005033199158363854
2016-06-30,-0.011092939698014725,0.005068707344162454,0.03427978291149047,0.008743209339606645,0.032986200544284805,0.009331036640361046,0.008118633728309992
2016-07-31,0.08219643105411827,0.07246441705080124,0.07786383215778975,0.07811791493936834,0.09568176015815123,0.07007778860323001,0.07694080664882888
2016-08-31,0.05086911265455984,0.04304809534973324,0.02469713581411729,0.029154915452693154,0.034587251908047525,0.02190444690925466,0.018849186246470147
2016-09-30,0.007025656451932548,0.010680525299956743,0.006289886318637023,0.017134050584336584,0.016179923817167485,0.015306037817767505,0.019922696064269135
2016-10-31,0.008210252189819975,0.020522113331279488,0.004997871268024713,0.01587220098197939,0.00052684350608816,0.01998461724840021,0.016106440659976077
2016-11-30,-0.0015187799067796852,-0.015250120953116428,-0.009050479060588677,-0.013190860167777908,-0.005783230181919272,-0.02091038273787661,-0.022052094674789035
2016-12-31,0.05057103177220682,0.04312112298586257,0.05231381993105528,0.0350956320370052,0.049997384099593666,0.03360604237745383,0.03594330224865741
2017-01-31,0.027538462833499172,0.043002295311650354,0.014125223080838547,0.026938168177773433,0.018161534313040115,0.018128142491949946,0.016366925245282615
2017-02-28,0.035434521971661685,0.030044901425002744,0.03594622110905259,0.03347583200339851,0.037729367132309795,0.027685751323082795,0.034175344850121574
2017-03-31,-0.0029305217280544108,0.010065829301154267,0.023731531278765657,0.02638120918073296,0.018178842850788426,0.013831097846285514,0.014660175888597558
2017-04-30,0.0338645458180602,0.02176004813364991,0.02922466340658865,0.015272046057196752,0.01727849743644847,0.009732538371667578,0.01402126437679308
2017-05-31,0.039466851580865915,0.02714675717449476,0.0334065966456691,0.02526164611028645,0.026978217990878364,0.028712138331353446,0.037093114033445444
2017-06-30,-0.012826111531461376,-0.005777374168772162,-0.03404383729710989,-0.01850281190384634,-0.031000175155261562,-0.004005103410116512,-0.006166177501693326
2017-07-31,0.022155979234649088,0.023119524193444704,0.02656961105038441,0.012854988457319689,0.030590379819188204,0.014323937719891287,0.01899639091731056
2017-08-31,0.016376731874002202,0.020924826859931522,0.012928043667691742,0.015702594223540478,0.017837530237346872,0.014683734490588903,0.020863263974567878
2017-09-30,0.0009097560713866191,-0.0019902214483801268,-0.00010699907237305892,-0.010763415703579667,-0.007279619035780978,-0.0092153183822575,-0.01483417243926761
2017-10-31,0.019575382146958212,0.025552850526935393,0.02325863362703009,0.028150837210600327,0.0229485726245503,0.023627173458625673,0.029991633065208866
2017-11-30,0.018184728100598724,0.009326423718525574,-0.002732557895566564,-0.004937520320363447,-0.005797820592817611,0.003971753578217913,0.0013436855562365855
2017-12-31,0.02655255667810945,0.027493780914255007,0.029372647303328357,0.027057151135773345,0.030811145851184038,0.01977537828615192,0.019167320447184576
2018-01-31,0.008826848561753448,0.015462513166580316,-0.006304409869267838,-0.005459842143580742,-0.006944402778657774,0.005745379539117259,0.0069372240040505686
2018-02-28,-0.025291226503701532,-0.0267943428476801,-0.02670013894918427,-0.026830690271465247,-0.03320292602026087,-0.02827578781095565,-0.024316837401650127
2018-03-31,-0.02202870751057042,-0.022477798888362713,-0.026749666008806405,-0.02891655806313624,-0.030615226220307372,-0.024799418453391873,-0.02792126687771286
2018-04-30,0.02118604937266305,0.025371861929491795,0.02972665123107579,0.03757657100734692,0.025077462932578787,0.027135825224869903,0.033426730685726096
2018-05-31,0.025544674013373417,0.0047851056767271105,0.01999982512692885,0.026684615242486935,0.02284080293529209,0.016355589942230873,0.025001839388798224
2018-06-30,0.003219223368157888,-0.006859795398737505,-0.008070439762966496,-0.004385317447983303,-0.0202364623602065,-0.0003132824426832602,0.004055080034621912
2018-07-31,0.013868171981182242,0.02023069076594379,0.025943330262750364,0.0174862610467691,0.023271832630342583,0.013997350096442577,0.014516539216653631
2018-08-31,-0.01175755978638338,-0.016503354791951058,-0.0050725950833960575,-0.005012632264239465,-0.011485161940437555,-0.005952714609244767,0.002986552369188804
2018-09-30,-0.004195528134782994,-0.01117372135423824,-0.02951726151123229,-0.01541933497807214,-0.011856098926270663,-0.008901161466462804,-0.012099193391189587
2018-10-31,-0.02810460189023322,-0.04058797743463197,-0.03451142702654738,-0.058932271838086414,-0.04716014528885511,-0.066115185397067,-0.07478205628895418
2018-11-30,-0.05437422034557456,-0.02248749504658593,-0.04229651906587818,-0.08379938677617339,0.006833298851792501,-0.021991705331052706,-0.002202876100176463
2018-12-31,26.094251607303452,12.682551648620707,22.101470059704635,23.59737643508118,22.097065091955987,2.4982317395344613,-0.03996361840699667
2019-01-31,0.047318369321767514,0.03709574577842359,0.038562004545452874,0.03720071621189451,0.044880457511516356,0.032898052355956005,0.04927743285078907
2019-02-28,,,,,,0.01675491439257444,0.017051613683248368
2019-03-31,,,,,,-0.043653241697876,-0.04387474673730524
2019-04-30,,,,,,0.02990845737539896,0.02745872561095572
2019-05-31,,,,,,-0.05650593680969336,-0.05742171763468472
2019-06-30,,,,,,0.022270247892980474,0.021769795271706593
2019-07-31,,,,,,0.04013362526910873,0.037737907233174973
2019-08-31,-0.06568155335796026,-0.05936426540204141,-0.046075165300562146,-0.03086098259310977,,-0.05600489024335459,-0.05825162459506096
2019-09-30,0.031321057414051855,0.025450574840771033,0.026892042525172764,0.013238209354414842,,0.0160163238707812,0.009248024707053947
2019-10-31,-0.00491052791984853,-0.0038048680489591634,-0.02080655753176621,-0.0042552062012067016,,-0.006471777845312476,-0.00783564780036038
2019-11-30,0.010629783584644576,0.02109446387925803,0.018677540950981522,0.022726103648114823,0.02375754309461453,0.03136165061064599,0.040786271249911576
2019-12-31,0.055511417578936774,0.05113091377198119,0.05801265432950942,0.04807417945203993,0.06706299273125844,0.04272675571130728,0.04479720637899082
2020-01-31,-0.0037532712852363704,-0.012719233052193479,6.316383207505445e-05,-0.006985184702715163,-0.005339569877070783,-0.020009730260830118,-0.023349016763236103
2020-02-29,-0.1138782758556319,-0.11717741393728535,-0.1102896124756277,-0.10764912950265851,-0.10585095639692743,-0.0993788922151558,-0.08724561336198608
2020-03-31,-0.21113252476261188,-0.18635438528662251,-0.10332044668041424,-0.11846934184948955,-0.11522860157432613,-0.17331739873325647,-0.129430326453549
2020-04-30,0.06316301435164924,0.06495574122589946,0.15982538657353512,,0.16133007615439324,0.15209389293624515,0.06368316010315113
2020-05-31,-0.01377991642677731,-0.014229288848969745,0.17441860465116288,,0.17441860465116288,0.02357952670794448,0.02274225193272299
2020-06-30,0.04355250229110608,0.04036977815827478,0.03690644157723069,0.029090705154591414,0.05982801567591625,0.018721248275748264,0.030823197279592644
2020-07-31,0.023137414076639592,0.011014571128596499,-0.007316282262244412,-0.01455979756599021,-0.009857336877678452,-0.0036616428837952944,0.0021048172630290323
2020-08-31,0.013126222598135106,0.024567508073670738,0.044492928579747126,0.043420777305879725,-0.00045089538918596117,0.030802406092554312,0.047682716182873286
2020-09-30,-0.009193108086943038,-0.004191053259279061,-0.01659716393189748,-0.013547130984070488,-0.011713282452906273,-0.002844505530506762,0.0025911114472120782
2020-10-31,0.005438393979543214,0.012113849132234625,0.017721714179622844,0.00891210449263857,0.027419964527854605,0.00024581282859157283,0.006167638047742008
2020-11-30,0.1421320237523095,0.14848983928284054,0.1635947124780932,0.13781165494336017,0.14836507768383952,0.12419148727992853,0.10482252039278049
2020-12-31,0.06767203323055397,0.07205583759949241,0.055054522030252115,0.061627840300541276,0.0580821130523593,0.0626427208116849,0.06592981191627074
2021-01-31,0.026663862235532673,0.002978894273986738,0.006229223174665954,0.009475362101707067,0.004388332256231897,-0.011447578691539366,-0.009556687599534534
2021-02-28,0.03898056558391102,0.020770315769645272,0.018861105392712026,0.011161880595245942,0.007092363513453744,0.008397968767282275,-0.013246446671920585
2021-03-31,0.019084211755047764,0.0366386849831126,0.03151844605694979,0.0430262511599595,0.039262503823480566,0.02907651465459505,0.021047983242494146
2021-04-30,0.052487775226650275,0.043678934766063715,0.0013159326797444366,0.05550358646090778,0.013336006493986955,800.7657710068642,309.2593432987295
2021-05-31,0.009950687582441109,0.012589762801873041,-0.006927319927360203,-0.0021729999995783768,-0.00046356135144429676,-0.02254321438181224,-0.997036545045817
2021-06-30,0.0327529359706413,0.02456746093189098,0.023138337239239234,0.018828956763931464,0.01711802882267005,0.011044128276560658,0.025927479276155282
2021-07-31,0.0020556182519827337,-0.005763971226673309,-0.0004886566597434427,-0.003046955987673414,0.0031466754256973487,-0.005920304919022925,-0.0034800109834341075
2021-08-31,0.01940971048914947,0.026097875370156298,0.03967516583966557,0.03369704974906591,0.03279409955080658,0.028074367433141827,0.03375135732464219
2021-09-30,0.009430200894447245,0.009041098541715685,-0.01710092513772314,-0.013043261844476604,0.0028356799023297134,-0.014609191564182195,-0.02008312746762297
2021-10-31,0.007795906979695014,-0.002708571664473181,0.01950790565920605,0.021504373950284053,0.025238763458398893,1218.4703478615206,350.70296882261755
2021-11-30,-0.015571768207056956,-0.015439771781829299,-0.008217082222173457,-0.012370281865021603,-0.007832233673395007,-0.031008249112844073,-0.02814155867810563
2021-12-31,0.013736441086917317,0.014211651253252543,0.027713728915342222,0.032749828263727465,0.021116490938684764,0.019603293540363758,0.0048245646719717
2022-01-31,-0.04125664558722694,-0.04063922164820988,-0.027315241850539122,-0.036445123384839954,-0.027751366848314054,-0.062371022061179324,-0.09803166183680667
2022-02-28,-0.05160885003975946,10.690215895737605,-0.04644948415771622,-0.025854685115525383,-0.06933318409568366,2.1183339336212526,0.6068075075262841
2022-03-31,0.019285299034744033,0.004240793447698527,0.04257098527033128,0.020006327331424243,0.038969202550062386,-0.00289422339815041,0.009222144065227924
2022-04-30,0.013366757450952652,0.0027794513701157215,-0.017828059114163852,-0.035806036420830044,-0.0064990569758387635,-0.025600977367740682,-0.04599609882212648
2022-05-31,-0.033211362271947244,-0.030350353773912982,-0.03841602316462276,-0.032695148938995916,-0.025923653009607507,-0.029605776095565244,-0.034808491970361906
2022-06-30,-0.061701268205302,-0.06918932602668261,-0.07044186669163544,-0.05859211976023159,-0.06177005900049404,-0.06117148288128206,-0.06666989031787851
2022-07-31,0.037309761128517575,0.06581181558790301,0.10088153830849625,0.07910277596187525,0.09953073457349425,0.05313080733873794,0.08438699952044298
2022-08-31,0.021974491095484383,0.01621873179545155,0.023512749885663063,0.012269101380686981,0.030602206951744405,-0.0052791999099516766,-0.02748324118702026
2022-09-30,-0.0631129445706598,-0.06265749299403162,-0.05648100321968421,-0.07519332029174985,-0.0644231156490215,-0.06660629960543941,-0.05756562785575725
2022-10-31,0.0192617080590948,0.025674985241353282,0.02831265339944892,-0.003374147196223261,0.014406381004686214,0.003095574451837231,0.0028267907548376685
2022-11-30,0.05261043694329404,0.06289772672240365,0.06597749791808138,0.08251869151836153,0.07675370536687773,0.06708862617959394,0.059689591115119046
2022-12-31,-0.015096360991738009,-0.015080806092399363,-0.008305992876207619,-0.004822602493090187,-0.0017671685480223302,-0.008222256440262442,-0.020166359923648156
2023-01-31,0.005413985304912102,0.033324239305635876,0.030684787529302527,0.04365073157257862,0.032282711568185116,0.039145755056393616,0.04372769180652538
2023-02-28,0.0226101394324425,0.01150885860087858,0.00896471033507405,-0.012355173331908012,0.0006275554508371499,-0.005241719446298724,-0.012056115117922858
2023-03-31,-0.04210573237591221,-0.038391959336579184,-0.05020706519085873,-0.03182951585115908,-0.05067364825799162,-0.03343562809212796,-0.030397281539723483
2023-04-30,0.03140543664817353,0.013664820948981207,0.0022625127422009218,0.0054699115309157584,0.007761089990118869,0.005464526805156068,-0.004727417139206806
2023-05-31,-0.0022195267765450256,-0.006163376192870813,-0.001120885726072652,-0.02359024065574458,-0.011405259689782336,-0.016983377053636502,-0.008825422130755194
2023-06-30,-0.001400649681510106,-0.0030859049522256304,-0.002579810875873976,0.00042242142607528885,0.006926806126415297,-0.0047428924611610315,-0.00204273955067363
2023-07-31,0.04046889150752043,0.035076120593221745,0.020444141304516782,0.024714825829006686,0.03024473295875156,0.026573941544659432,0.036003651138274015
2023-08-31,-0.01773321679044038,-0.021522129195598025,-0.020183483001918377,-0.023663840406124514,-0.012319560909013365,-0.02830263749511273,-0.032279012321857085
