holding_month,F_quality_only,BM_5y_record_universe_gross,F_value_only,F_combined_z0.0,F_combined_z-0.5,F_combined_z-1.0,F_quality_only_TR,BM_5y_record_universe_gross_TR,F_value_only_TR,F_combined_z0.0_TR,F_combined_z-0.5_TR,F_combined_z-1.0_TR
2014-01-31,-0.015745215631451624,-0.024053033306529015,-0.049227893275335846,0.05779606259977768,,,-0.014315952318780238,-0.022697857825605253,-0.04827320885507807,0.05779606259977768,,
2014-02-28,0.05155018183156957,0.03593472048387407,0.0400250498135266,0.05779606259977768,0.05634412270337634,,0.060136257296942996,0.03791380930800957,0.04193043729504857,0.05779606259977768,0.05634412270337634,
2014-03-31,-0.05774540386636214,-0.013480313306249398,0.005612698245687076,0.05779606259977768,0.05634412270337634,,-0.05680130760357524,-0.00997206539539292,0.005612698245687076,0.05779606259977768,0.05634412270337634,
2014-04-30,-0.010056109905330426,0.0020134662023573824,0.011043732833850657,0.05779606259977768,0.05634412270337634,,-0.007350357989268871,0.004281043131843921,0.01137386312801812,0.05779606259977768,0.05634412270337634,
2014-05-31,-0.008193917428024645,0.01751089941764478,0.0267802439244701,0.019107366295607477,0.05634412270337634,,-0.0033966328535138483,0.020270354841944872,0.027478967858488152,0.019107366295607477,0.05634412270337634,
2014-06-30,0.005512582886103335,-0.0037324930232022096,0.01659766895909407,0.03500980354135923,0.04045707241176322,,0.010666730685387139,-0.0003021719306152644,0.01659766895909407,0.03500980354135923,0.04045707241176322,
2014-07-31,-0.002039823048102947,0.002493120123358854,0.0030061831872248454,-0.013447346567357823,0.04045707241176322,,0.00042091140384384676,0.0035550949673722253,0.001866716509091143,-0.013447346567357823,0.04045707241176322,
2014-08-31,0.04296217359828468,0.020545304977032254,0.04225548337528533,0.06791934137871611,0.04045707241176322,,0.03984774244339334,0.021947853549724103,0.03994037747806722,0.06227244042369007,0.04045707241176322,
2014-09-30,-0.005331439496656691,-0.016847452725622634,-0.010590257138576234,0.006414672640885077,0.04045707241176322,,-0.009813460782442752,-0.01711967077238342,-0.011115131419018494,0.0036070114247199,0.04045707241176322,
2014-10-31,0.03547275927328575,0.008170630284177678,0.022410169888554106,0.04947848635668112,0.04045707241176322,,0.0337786455927057,0.009299186271229134,0.030822457412180707,0.05086556914818523,0.04045707241176322,
2014-11-30,0.029628219384871184,0.021937690302444125,0.018803158883638326,0.01916848720244311,0.04045707241176322,,0.0321336219952483,0.02500186095631679,0.02391419118137863,0.01916848720244311,0.04045707241176322,
2014-12-31,-0.003721223131633891,-0.013375179403508004,-0.016425373527670487,0.01916848720244311,0.04045707241176322,,-0.0020879126115423887,-0.010302669051877744,-0.012552692834911986,0.01916848720244311,0.04045707241176322,
2015-01-31,0.04966978679392591,0.0269078843815447,0.012851344819669066,0.021193325293091904,0.021193325293091904,,0.04581098169738164,0.026377892641626995,0.013423274052139332,0.01916848720244311,0.04045707241176322,
2015-02-28,0.013482715528980373,0.013595663703051961,0.011424835916840194,0.020381924228772476,0.0277844893320377,0.0277844893320377,0.013804517620693967,0.014782915763286723,0.011294929429618303,0.020971894730247402,0.028492453933807612,0.028492453933807612
2015-03-31,0.01791233816033233,0.012761613164007887,0.00859529876919872,0.014797970764493554,0.004737430689204337,0.0277844893320377,0.01791233816033233,0.016622161540085965,0.013669215831784431,0.014797970764493554,0.004737430689204337,0.028492453933807612
2015-04-30,-0.013162500510179774,0.006300672824861876,0.01050428052479938,-0.012206167015423458,-0.007880327070180477,0.0277844893320377,-0.01241298769351061,0.0065968681447841,0.010018625397211194,-0.011175586892503357,-0.006702521215414646,0.028492453933807612
2015-05-31,0.05747445890471155,0.023200386271932993,0.024364466989803893,0.047124000047907316,0.06675537077719822,0.0277844893320377,0.057786593122425164,0.026409304139234556,0.02791446804704023,0.047505497425112855,0.0673276168430065,0.028492453933807612
2015-06-30,-0.03278176938448045,-0.04646801213430666,-0.05059738922641075,-0.03617416704956814,-0.03617416704956814,0.0277844893320377,-0.032325856190352616,-0.044248624538193476,-0.049174355569926345,-0.03617416704956814,-0.03617416704956814,0.028492453933807612
2015-07-31,0.04678977054657039,-0.0016376711764780991,-0.0015943057070471355,0.05610585327133949,0.05791461961892135,0.0277844893320377,0.04885596014521536,0.006111123296384918,0.004484598432199547,0.057963099452746435,0.06088621350917247,0.028492453933807612
2015-08-31,-0.03020570601207081,-0.05343993035418327,-0.05193082020730715,-0.02567243132133465,0.05791461961892135,0.0277844893320377,-0.028007298955996643,-0.04964376390994077,-0.04744066010684131,-0.022374820737223407,0.06088621350917247,0.028492453933807612
2015-09-30,-0.0619490109230526,-0.04194987831207876,-0.025452392453889878,-0.02567243132133465,0.05791461961892135,,-0.0619490109230526,-0.03992547519270677,-0.020659057249282475,-0.022374820737223407,0.06088621350917247,
2015-10-31,0.04013672597960556,0.04947907548819347,0.05059985610891753,0.03064518260417233,0.05791461961892135,0.0277844893320377,0.04324903026870337,0.05023640346257755,0.05252065812508757,0.033631497553405956,0.06088621350917247,0.028492453933807612
2015-11-30,0.012241273082454901,0.0005752781213757088,0.005707514445769265,0.013975769790931666,0.05791461961892135,0.0277844893320377,0.013158096741791633,0.005839358913170038,0.006100438871199293,0.015351005279936766,0.06088621350917247,0.028492453933807612
2015-12-31,0.030377660466031003,0.005829362152626129,0.0061529489743865975,0.03510593418301249,0.031060932865768012,0.0277844893320377,0.03157323505560988,0.010956850037026903,0.01047604432984995,0.036700033635784314,0.0339303118807573,0.028492453933807612
2016-01-31,-0.08639439159383372,-0.05553054528556143,-0.05068409907926247,-0.07763706196107743,0.031060932865768012,,-0.08437408571241098,-0.052323110587976104,-0.045922669812264734,-0.07538669604792082,0.0339303118807573,
2016-02-29,-0.01226150696396531,0.006966901087732601,0.014217769716127258,-0.014031013703073567,-0.006525631156698505,-0.009095980610951538,-0.013247085062500918,0.007882502963905531,0.015300592072400601,-0.01560737193094856,-0.0072549859105020586,0.028492453933807612
2016-03-31,-0.0025656414095682656,0.029291015156173994,0.03452812782195712,0.0064232624170327685,0.01975955644882199,-0.009095980610951538,6.084152068771848e-05,0.030941442651324383,0.03678841014968494,0.011834721854092319,0.01975955644882199,0.028492453933807612
2016-04-30,0.02356159480524178,0.02178134227148859,0.021760414526119317,0.026328362717870757,0.02355999953913352,0.01793218228630693,0.025007047286571757,0.025474226738140267,0.025514820047958436,0.02737029497055539,0.024516369457647156,0.019200365799921255
2016-05-31,0.01470139351840203,-0.0007142157972032128,-0.0015620289097749418,0.014379881394703031,0.009731363927451922,0.01793218228630693,0.011453086253236131,-0.000881769737938079,-0.0026286216154059643,0.008689601136422205,0.009731363927451922,0.019200365799921255
2016-06-30,-0.013898786210540741,0.02903504459335063,0.03105841784108491,-0.016677463744832317,-0.02042185552431733,-0.00324949347858978,-0.010566992198323627,0.030408029016991828,0.032650658113986084,-0.013290358084822648,-0.015400744720882053,-0.0008929539665659975
2016-07-31,0.08878300356450892,0.07456153220939848,0.07618268839856118,0.08878300356450892,0.08485068534326617,0.08965301028692796,0.08343990325337133,0.07637898809722163,0.07818489168514814,0.08343990325337133,0.07788330516062658,0.08241499819941614
2016-08-31,0.011122787860631679,0.021549075421462838,0.02715609256436611,0.024341145981697107,0.026098742500437297,0.023110169636119504,0.015527843015774107,0.024824765004942656,0.028391403119121365,0.02506804110111559,0.026098742500437297,0.023110169636119504
2016-09-30,0.03210339923036746,0.017972434163501017,0.021222338025316555,0.03210339923036746,0.029195365162984422,0.024984515172662425,0.032461995090824244,0.018877390661842283,0.022333310563333895,0.032461995090824244,0.029324930212689615,0.024984515172662425
2016-10-31,-0.01096574244267014,0.017461481138422143,0.01810789624079259,-0.014383433429824913,0.0022983405861988614,-0.013642902458292605,-0.00443794306650158,0.020484590751309633,0.02179214989043528,-0.0067847554130805315,0.003687229475087749,-0.011976235791625938
2016-11-30,-0.0013244663441239028,-0.024350791926843914,-0.024840382659470212,0.01671777489715387,-0.007196643336591054,-0.015269635370245904,-0.012125876906726655,-0.02473172703674518,-0.026128878257703377,0.0017898664236398422,-0.0066603397062280165,-0.015269635370245904
2016-12-31,0.022853512086319454,0.028759055031146386,0.03571366250957833,0.028477758049421653,-0.007196643336591054,-0.015269635370245904,0.03117021007259739,0.03365772598027402,0.03920115863797951,0.031818953017975105,-0.0066603397062280165,-0.015269635370245904
2017-01-31,0.010704278935367711,0.017290281714773755,0.020983811164934967,0.01963240511958851,0.019070041239064618,-0.015269635370245904,0.01451381077964298,0.018639197427513163,0.021073894721745177,0.020707343694527085,0.020503292672316053,-0.015269635370245904
2017-02-28,0.04974273971914658,0.036199682817263754,0.04037302202536899,0.048311502222222025,0.045753008318531824,-0.015269635370245904,0.05097934634233539,0.03802994312254782,0.042248147665857286,0.04896817290642421,0.04616064849567687,-0.015269635370245904
2017-03-31,0.011876320441384406,0.016064587277163235,0.02115063144055357,0.008338389365107163,0.017116217649150302,-0.015269635370245904,0.013286161467892877,0.01771691179733822,0.022212580167584556,0.010187139648648785,0.04616064849567687,-0.015269635370245904
2017-04-30,0.011473816059062768,0.009775634544148567,0.01769682901411923,0.04111611557651149,0.06907814808597354,-0.015269635370245904,0.005579156995988221,0.01110284459959123,0.01904050380304258,0.03328473752609144,0.04616064849567687,-0.015269635370245904
2017-05-31,0.037062909977843,0.032339229259460374,0.03719134538520813,0.03619983630362379,0.06907814808597354,-0.015269635370245904,0.037505771966518386,0.03318554799690948,0.03783695407995398,0.034829391120269226,0.04616064849567687,-0.015269635370245904
2017-06-30,0.0016964933069683135,-0.00046244500551259377,-0.004699072946519501,-0.00756962370630968,0.06907814808597354,-0.015269635370245904,0.007359544718490662,0.0027124767600261697,-0.0006527642518610122,0.0020383375600300045,0.04616064849567687,-0.015269635370245904
2017-07-31,0.031612762190996666,0.016872546877394652,0.01991510194338148,0.035253155374605064,0.06907814808597354,-0.015269635370245904,0.032838354945863256,0.02044389727467246,0.02535734307277309,0.03851533854075077,0.04616064849567687,-0.015269635370245904
2017-08-31,0.024183613152821814,0.020202996139094993,0.026034587989744114,0.0198679030924758,0.06907814808597354,-0.015269635370245904,0.027083184375802295,0.021830095145916616,0.028964929355025378,0.022356978025713615,0.04616064849567687,-0.015269635370245904
2017-09-30,-0.007611630691147248,-0.013074335458600171,-0.00974339459071691,0.007435167921139592,0.06907814808597354,-0.015269635370245904,-0.007611630691147248,-0.013028505798959564,-0.009751910210147553,0.007435167921139592,0.04616064849567687,-0.015269635370245904
2017-10-31,0.0403431027876665,0.02708165596439233,0.021884747755920916,0.007435167921139592,0.06907814808597354,,0.043716693472293136,0.03096618702787785,0.028689598763888536,0.007435167921139592,0.04616064849567687,
2017-11-30,0.01962850080848238,0.0019567609449835936,-0.0036829857639528365,0.007435167921139592,0.06907814808597354,,0.022184147999621498,0.003447337504595882,-0.0022470883529136197,0.007435167921139592,,
2017-12-31,0.021308308983167237,0.022585009979507405,0.031351009737624,0.007435167921139592,0.06907814808597354,,0.019572626562554873,0.025936001990919187,0.037289920256093845,0.007435167921139592,,
2018-01-31,0.021765717316430632,0.0076890986513913654,-0.009040110257744594,0.007435167921139592,,,0.022182383983097298,0.010264511982980484,-0.0034260328961204407,0.007435167921139592,,
2018-02-28,-0.029366701840950502,-0.026770492468448058,-0.0176756603979437,0.007435167921139592,0.06907814808597354,,-0.029366701840950502,-0.025154109785289137,-0.016477287395759037,0.007435167921139592,0.04616064849567687,
2018-03-31,-0.03864082048542392,-0.030021524122582348,-0.02556828894493427,0.007435167921139592,0.06907814808597354,,-0.03821629218353713,-0.029137724768990857,-0.023545936297581622,0.007435167921139592,0.04616064849567687,
2018-04-30,0.023650911127852847,0.027911273870478995,0.025934808390965236,0.007435167921139592,0.06907814808597354,-0.015269635370245904,0.02464366141491865,0.03133166293952187,0.03115921825353283,0.007435167921139592,0.04616064849567687,-0.015269635370245904
2018-05-31,0.04437686905041148,0.015823384797639634,0.010663946638813593,0.007435167921139592,,,0.04437686905041148,0.017009062970698707,0.011372563418858946,0.007435167921139592,,
2018-06-30,-0.002630175097113453,-0.006926016557256757,-0.006502142293877656,-0.0005163085481873497,0.06907814808597354,,-0.002349741700045257,-0.0059775821849840085,-0.005086945875182412,-0.0005163085481873497,0.04616064849567687,
2018-07-31,0.016328592656316025,0.015789125067896294,0.027058666200980214,-0.0005163085481873497,0.06907814808597354,-0.015269635370245904,0.016733998061721433,0.019173080430486864,0.032293847914874614,-0.0005163085481873497,0.04616064849567687,-0.015269635370245904
2018-08-31,-0.0035898716288541447,-0.009501572065930323,-0.006111262374276562,-0.0005163085481873497,0.06907814808597354,-0.015269635370245904,-0.0018667676676671604,-0.007943261251964026,-0.005470344082389197,-0.0005163085481873497,0.04616064849567687,-0.015269635370245904
2018-09-30,-0.003047388099049216,-0.006211457605145598,-0.0007883142558221955,0.016829995236765132,0.06907814808597354,,-0.003047388099049216,-0.005567122934633803,0.0004428089564513446,0.016829995236765132,0.04616064849567687,
2018-10-31,-0.1116434507819802,-0.0713701362597854,-0.06470768402918453,-0.11353305523222475,0.06907814808597354,-0.015269635370245904,-0.10967323131499991,-0.06891750431549486,-0.06063231052092645,-0.1116240978166594,0.04616064849567687,-0.015269635370245904
2018-11-30,0.019929222676194455,0.007503120195087637,0.016048538345219448,0.030456638305475493,0.06907814808597354,,0.020098493509527787,0.009154702678746051,0.017749288297715476,0.030456638305475493,0.04616064849567687,
2018-12-31,-0.07135126030174892,-0.04098966388415818,-0.030653401103693977,-0.045363253628713185,0.06907814808597354,-0.015269635370245904,-0.06460034240396738,-0.03583626209286701,-0.023981310628643514,-0.029693151326530637,0.04616064849567687,-0.015269635370245904
2019-01-31,0.05410301614751617,0.0501512008181184,0.05762272442270328,-0.045363253628713185,0.06907814808597354,,0.05475956836116181,0.053077969267673684,0.06437294394592434,-0.029693151326530637,0.04616064849567687,
2019-02-28,0.03222648229823685,0.017758003074305927,0.019308162778975888,-0.045363253628713185,0.06907814808597354,-0.015269635370245904,0.03450955163720373,0.019701204534469934,0.020783362745991636,-0.029693151326530637,0.04616064849567687,-0.015269635370245904
2019-03-31,0.017064654111290243,0.015705445848053314,0.017594005596921338,-0.045363253628713185,,,0.016861550773277896,0.016761116475074212,0.018695160967526422,-0.029693151326530637,,
2019-04-30,0.03288638490236647,0.032947552408618144,0.04087160978375992,0.04261871190299874,0.03575783889898312,-0.015269635370245904,0.03593548446763343,0.03483193839004832,0.04405470272278217,0.0469777486022248,0.04098868293805439,-0.015269635370245904
2019-05-31,-0.03943942368794089,-0.028725814391424954,-0.017921257703862593,0.04261871190299874,0.03575783889898312,-0.015269635370245904,-0.034165478205476094,-0.02606788710323055,-0.012871885206616293,0.0469777486022248,0.04098868293805439,-0.015269635370245904
2019-06-30,0.057028534200204546,0.044206478468829795,0.053305967207242184,0.04360871848207355,0.03575783889898312,,0.05715383587627006,0.04609186835050292,0.05479598995622515,0.04360871848207355,0.04098868293805439,
2019-07-31,0.04346766510968408,0.020844780037299573,0.02307327019078205,0.04360871848207355,0.03575783889898312,,0.04999183077091543,0.025095986764240755,0.02846123653396577,0.04360871848207355,0.04098868293805439,
2019-08-31,-0.04396379927907244,-0.04130552585131201,-0.03335814264466998,0.04360871848207355,0.03575783889898312,,-0.04236629489330895,-0.03884665969117593,-0.032009941582978624,0.04360871848207355,0.04098868293805439,
2019-09-30,0.003677158207100873,0.014429293447439023,0.01960114568677308,0.010252651933392698,0.006713248315778976,-0.015269635370245904,0.008162727745737676,0.01680557820360981,0.02242190654735525,0.016574906268652812,0.01682885525219516,-0.015269635370245904
2019-10-31,-0.01723079641519064,-0.007987865778647518,-0.0037993946078633575,0.010252651933392698,0.006713248315778976,,-0.016333436849177256,-0.005440774853663716,0.0011218778484652575,0.016574906268652812,0.01682885525219516,
2019-11-30,0.05628880549812617,0.037256163723561476,0.04208569202089118,0.04420299764782036,0.046516255356650625,-0.015269635370245904,0.05960235184633465,0.03899482281385578,0.04229873077472747,0.044241906477773214,0.046516255356650625,-0.015269635370245904
2019-12-31,0.05566503459845965,0.04685791630243324,0.04623252118586743,0.04420299764782036,0.046516255356650625,,0.05911706948218058,0.047868883253198755,0.044503287720204746,0.044241906477773214,0.046516255356650625,
2020-01-31,-0.03153267753460014,-0.03344426714938898,-0.02535074556768825,0.04420299764782036,0.046516255356650625,-0.015269635370245904,-0.028134781930960955,-0.030789145080925985,-0.024376267609451593,0.044241906477773214,0.046516255356650625,-0.015269635370245904
2020-02-29,-0.09947296561720237,-0.08698015584388273,-0.07208844155660493,-0.060809638326987964,0.046516255356650625,-0.015269635370245904,-0.10092957012845515,-0.08762561628920244,-0.0776688869493067,0.044241906477773214,,
2020-03-31,-0.1475994632020516,-0.16691436870507645,-0.14675960290449486,-0.1194505981810799,-0.07161705227338316,-0.07608160458238035,-0.15109740084894793,-0.16742124344710443,-0.1469411536078207,-0.12316875936372905,-0.07200704291332455,-0.015269635370245904
2020-04-30,0.0948039396290497,0.11112273252126875,0.1361062354907489,-0.1194505981810799,-0.07161705227338316,-0.07608160458238035,0.10065193380847916,0.11796462617465336,0.1440731209904789,-0.12316875936372905,-0.07200704291332455,-0.015269635370245904
2020-05-31,0.058259666963659085,0.03601722726131697,0.04801534974064447,0.08199155191639691,-0.07161705227338316,-0.07608160458238035,0.06362137453851298,0.03805391479719019,0.051496218876768605,0.09995514560140974,-0.07200704291332455,-0.015269635370245904
2020-06-30,0.0419150753957681,0.03137635067186328,0.030218586364946818,0.03273974797323805,0.027050053361387917,-0.07608160458238035,0.04395708792995372,0.03401257755871936,0.0325086092081747,0.03327831553189227,0.02677382253286465,-0.015269635370245904
2020-07-31,0.013086791374504612,-0.004455324275415775,-0.005492402171730932,0.008696652925428261,0.017703879848443956,-0.07608160458238035,0.06340871763617899,0.01057743144163163,2.961740771516741e-05,0.01727467267844073,0.031514552887264555,-0.015269635370245904
2020-08-31,0.04463959088561349,0.031122067958064374,0.03231837473335608,0.04122564940446631,0.056487913867362065,0.056487913867362065,0.04315351188722175,0.03177882074889106,0.03341303824405215,0.035513612408096785,0.048979412400921324,0.048979412400921324
2020-09-30,0.02077644744668327,-0.00043054121469234875,-0.005629196806758186,0.018958887798171977,0.056487913867362065,,0.02038505329424472,-0.0007895576487187313,-0.004740066638181721,0.015411385358029899,0.048979412400921324,
2020-10-31,0.025364254225329196,-0.00020028313923033738,-1.592916933544847e-05,0.019435836496710785,0.056487913867362065,0.056487913867362065,0.03062995345561957,0.0022133787826678093,0.003733285404292987,0.031496734761315544,0.048979412400921324,0.048979412400921324
2020-11-30,0.08786145657551286,0.12111571926753438,0.14254570930368876,0.019435836496710785,0.056487913867362065,,0.08982480505681018,0.12496101315301245,0.1455525767172908,0.031496734761315544,0.048979412400921324,
2020-12-31,0.06368163527611934,0.06385032423781367,0.0630294087784597,0.019435836496710785,,,0.06618929200446604,0.0676948114702809,0.06596292222396309,0.031496734761315544,,
2021-01-31,0.008649000736245582,-0.014678773946018917,-0.008352297852163515,,,,0.011661005078383267,-0.012423025043830086,-0.0049284196033525995,,,
2021-02-28,0.013810876868492722,0.014078624838977523,0.016515706094065916,0.019435836496710785,0.056487913867362065,,0.007593256860693672,0.015796429425168762,0.019367627336159553,0.031496734761315544,0.048979412400921324,
2021-03-31,-0.01674190594912724,0.02515922904006178,0.04450558100132351,0.019435836496710785,0.056487913867362065,0.056487913867362065,-0.016796752112556934,0.02837916555434181,0.04720481621350707,0.031496734761315544,0.048979412400921324,0.048979412400921324
2021-04-30,0.053258431027233245,0.04929194620269113,0.06234671852660016,0.019435836496710785,0.056487913867362065,0.056487913867362065,0.05371973915778573,0.05258497449736207,0.0651215395198612,0.031496734761315544,0.048979412400921324,0.048979412400921324
2021-05-31,-0.021328728391823863,0.0029498176061785683,0.0006740948443285924,0.019435836496710785,0.056487913867362065,,-0.022818251065519348,0.004096625318405325,0.002259390520834012,0.031496734761315544,0.048979412400921324,
2021-06-30,0.00828126747609411,0.006523574524412929,0.02469036160125443,0.019435836496710785,0.056487913867362065,0.056487913867362065,0.014784044179126729,0.010658124161577322,0.027123363724059473,0.031496734761315544,0.048979412400921324,0.048979412400921324
2021-07-31,-0.03450117747545041,-0.012955867527322093,0.0015819561245476114,0.018557538147923214,0.056487913867362065,0.056487913867362065,-0.032737190805075846,-0.010395823194405216,0.004429050331285372,0.021104845280383186,0.048979412400921324,0.048979412400921324
2021-08-31,0.03483342985272784,0.027664802002494538,0.033689440394221344,0.05197202463527495,0.047553889030026886,,0.04117749119522509,0.030682625756571467,0.03507477938201055,0.0525749185259502,0.047553889030026886,
2021-09-30,-0.04164780181239493,-0.0207785337977058,-0.007158770701442494,-0.03143608866134137,0.047553889030026886,0.056487913867362065,-0.03913907628927324,-0.01795822785110026,-0.0049651039069440765,-0.03091884728203103,0.047553889030026886,0.048979412400921324
2021-10-31,0.01624885791970344,0.006460091199855504,0.010830029864039956,0.017682621789262307,0.010232126769406026,0.056487913867362065,0.01834674064006243,0.008147311608953187,0.013970315636916296,0.01971988485004805,0.012133132213536386,0.048979412400921324
2021-11-30,-0.014414323074008462,-0.01604096031421713,-0.012670629251977195,-0.013160459373155372,-0.018553784526827703,-0.008888162001250822,-0.013521043210810334,-0.014822049058407841,-0.013049141518505034,-0.011884345282872336,-0.0165687181641652,-0.005315042548458316
2021-12-31,0.011577759536134208,0.02351232600060671,0.030914072330233033,0.03231604844242165,0.03720209678289627,,0.01286026662642162,0.025576293233202888,0.032817417793370295,0.03415620847823385,0.04161848086884558,
2022-01-31,-0.1040331866053458,-0.057613969486164394,-0.04642442657973937,-0.113776982946126,0.03720209678289627,,-0.1117136813889177,-0.055128276122781074,-0.04141418346559257,-0.11297698294612599,0.04161848086884558,
2022-02-28,-0.05300405981747589,-0.034498611251183024,-0.029886518534721823,-0.0476281055911942,-0.0359637174802929,-0.008888162001250822,-0.053292159496684144,-0.03180931742102945,-0.02802449355430933,-0.04839198618533217,-0.035651489857637206,-0.005315042548458316
