strategy,holding_month,nav_return,discount_return,coverage_weight
A_absolute_discount_decile,2010-06,-0.013766208336504266,0.024809539168606728,1.0
A_absolute_discount_decile,2010-07,0.02696098709458515,0.00030270432135341,0.8888888888888888
A_absolute_discount_decile,2010-08,-0.009613579058145964,0.010640234350473387,1.0
A_absolute_discount_decile,2010-09,0.06728813505047355,0.004551063112292475,1.0
A_absolute_discount_decile,2010-10,0.025646218395603645,0.07452666060490024,0.8888888888888888
A_absolute_discount_decile,2010-11,-0.01737568192453322,0.001083306197135885,1.0
A_absolute_discount_decile,2010-12,0.06807777632433928,0.018821473512722616,1.0
A_absolute_discount_decile,2011-01,-0.0017185604087621223,0.03176254588198382,0.8888888888888888
A_absolute_discount_decile,2011-02,0.009207535494250123,-0.015159947442266297,0.9444444444444444
A_absolute_discount_decile,2011-03,0.01451609000845851,-0.015080866441219245,1.0
A_absolute_discount_decile,2011-04,0.005398155706305719,0.013526542313861451,0.9444444444444444
A_absolute_discount_decile,2011-05,-0.0013685242414805223,0.024253624781676638,1.0
A_absolute_discount_decile,2011-06,-0.007565313210730894,0.004462624136314682,1.0
A_absolute_discount_decile,2011-07,-0.04422860468378135,0.017015744924163318,0.9444444444444444
A_absolute_discount_decile,2011-08,-0.06681710673715636,-0.03069330013572984,1.0
A_absolute_discount_decile,2011-09,-0.06885942993509961,0.006249029265911259,1.0
A_absolute_discount_decile,2011-10,0.014230631725273848,0.007130016274746487,0.9444444444444444
A_absolute_discount_decile,2011-11,-0.02770789333091101,-0.02209254719508563,0.9444444444444444
A_absolute_discount_decile,2011-12,-0.005840735781311785,-0.0014887424989480551,1.0
A_absolute_discount_decile,2012-01,0.04157506302457091,0.010874763413181956,0.8888888888888888
A_absolute_discount_decile,2012-02,0.038350038869197293,0.03054420175216109,1.0
A_absolute_discount_decile,2012-03,0.01233471137684286,0.01489964127556689,1.0
A_absolute_discount_decile,2012-04,-0.01154483982182493,-0.0010083846937273854,0.8333333333333335
A_absolute_discount_decile,2012-05,-0.07182169106051094,0.014135510183245277,1.0
A_absolute_discount_decile,2012-06,0.01014092817105696,0.035218583644953144,0.8888888888888888
A_absolute_discount_decile,2012-07,0.009200548854060029,-0.008490929965059402,0.9444444444444444
A_absolute_discount_decile,2012-08,0.023617576337742984,-0.002926032503286106,0.9444444444444444
A_absolute_discount_decile,2012-09,0.019546369946099887,0.016001741585484997,1.0
A_absolute_discount_decile,2012-10,0.007966284616074099,0.026759946551586665,0.9411764705882353
A_absolute_discount_decile,2012-11,-0.0011033510220751163,-0.0013578239490001913,1.0
A_absolute_discount_decile,2012-12,0.021802026934663037,0.014327029089128895,0.9444444444444444
A_absolute_discount_decile,2013-01,0.058160493614578056,0.03785670229074917,0.9444444444444444
A_absolute_discount_decile,2013-02,0.03491851975448487,0.01075154498102662,1.0
A_absolute_discount_decile,2013-03,0.018676612091491355,0.0026919818733085743,1.0
A_absolute_discount_decile,2013-04,-0.01316051275194486,0.013659712675086151,0.8888888888888888
A_absolute_discount_decile,2013-05,0.03709335360304434,0.007940226440244169,1.0
A_absolute_discount_decile,2013-06,-0.026305012975018614,0.0032339833596286096,1.0
A_absolute_discount_decile,2013-07,0.04628019577002605,0.012815781087787227,0.9444444444444444
A_absolute_discount_decile,2013-08,-0.011736278891706104,0.017480100174191344,1.0
A_absolute_discount_decile,2013-09,0.019711916843030593,0.024449906194953464,0.8888888888888888
A_absolute_discount_decile,2013-10,0.03976193510025843,0.008208764858314047,0.8823529411764707
A_absolute_discount_decile,2013-11,0.0033532340969372634,0.007757747084400005,1.0
A_absolute_discount_decile,2013-12,0.0049578215440598955,0.018081211563912816,0.8823529411764707
A_absolute_discount_decile,2014-01,-0.005243626785446195,0.021173823278935168,0.9411764705882353
A_absolute_discount_decile,2014-02,0.025582957636635515,0.01459393182097071,1.0
A_absolute_discount_decile,2014-03,0.0008690792582182326,-0.02157927279499293,1.0
A_absolute_discount_decile,2014-04,-0.0055537448589884075,0.017233541648825776,0.9444444444444444
A_absolute_discount_decile,2014-05,0.008085615604485253,0.021705601728207055,0.9444444444444444
A_absolute_discount_decile,2014-06,-0.0057167259995201565,0.014244253544350039,0.9444444444444444
A_absolute_discount_decile,2014-07,-0.009980312787249182,-0.013959786210455166,0.9444444444444444
A_absolute_discount_decile,2014-08,0.022547341177592082,-0.00708640964361747,1.0
A_absolute_discount_decile,2014-09,-0.027315151106903024,0.014315052576393516,1.0
A_absolute_discount_decile,2014-10,-0.014028430255649716,-0.004163529196747463,1.0
A_absolute_discount_decile,2014-11,-0.005153733880614321,0.020227060496411788,1.0
A_absolute_discount_decile,2014-12,-0.024843320389630604,-0.013122356319258354,0.9444444444444444
A_absolute_discount_decile,2015-01,-0.002840784096285601,-0.020864244443694488,0.8333333333333335
A_absolute_discount_decile,2015-02,0.02383138451132937,-0.009929496819409448,1.0
A_absolute_discount_decile,2015-03,-0.007036705620951175,0.01257148620869529,1.0
A_absolute_discount_decile,2015-04,0.020373202117675498,-0.008050839061212314,0.9444444444444444
A_absolute_discount_decile,2015-05,0.01316706825316139,0.013117888746366064,1.0
A_absolute_discount_decile,2015-06,-0.036588543435361935,0.003957579754780227,1.0
A_absolute_discount_decile,2015-07,-0.03565094823102436,-0.005138124870124946,0.9444444444444444
A_absolute_discount_decile,2015-08,-0.041533064395741455,-0.018726487493202965,1.0
A_absolute_discount_decile,2015-09,-0.026996692224108956,0.0035100583532644844,0.9444444444444444
A_absolute_discount_decile,2015-10,0.02796493602952538,0.00302356570039683,0.8333333333333335
A_absolute_discount_decile,2015-11,0.008547716970653603,-0.007469920465490326,0.9444444444444444
A_absolute_discount_decile,2015-12,-0.0035385861084290295,0.0009734482418220866,1.0
A_absolute_discount_decile,2016-01,-0.048578218647721084,-0.016493962582583933,0.9444444444444444
A_absolute_discount_decile,2016-02,0.006753090965690204,0.017842640375111816,1.0
A_absolute_discount_decile,2016-03,0.047448554491607245,-0.015994865004428902,1.0
A_absolute_discount_decile,2016-04,0.011121915640114484,0.03697115483570074,0.9444444444444444
A_absolute_discount_decile,2016-05,-0.00046195034393807077,-0.0031038706482701987,1.0
A_absolute_discount_decile,2016-06,0.021533266481498687,-0.02889107015732276,1.0
A_absolute_discount_decile,2016-07,0.04514310980698174,0.04000744356474326,0.8888888888888888
A_absolute_discount_decile,2016-08,0.013548946172641105,0.04122034703942587,1.0
A_absolute_discount_decile,2016-09,0.021316706910044426,-0.009174956684356014,1.0
A_absolute_discount_decile,2016-10,-0.008006526655802218,0.019172142114370128,0.8888888888888888
A_absolute_discount_decile,2016-11,-0.009475570735458022,0.012192349903248963,1.0
A_absolute_discount_decile,2016-12,0.0374959687974891,0.01508319131759729,1.0
A_absolute_discount_decile,2017-01,0.01668246421894708,0.013880027439474923,0.9444444444444444
A_absolute_discount_decile,2017-02,0.021042360031307633,0.017358427063805002,1.0
A_absolute_discount_decile,2017-03,0.009925276744692296,-0.009992954990736267,1.0
A_absolute_discount_decile,2017-04,0.02541165158996363,0.010392633718177557,0.9444444444444444
A_absolute_discount_decile,2017-05,0.0261401826057821,0.016591887556184105,1.0
A_absolute_discount_decile,2017-06,-0.02602047742181909,0.016816866027437136,1.0
A_absolute_discount_decile,2017-07,0.020734538089265533,0.0038816744335430312,1.0
A_absolute_discount_decile,2017-08,0.009426700319204654,0.006583248640322009,1.0
A_absolute_discount_decile,2017-09,-0.003196499227565319,0.008407316220670128,1.0
A_absolute_discount_decile,2017-10,0.03172370499500569,0.0019532664244464116,1.0
A_absolute_discount_decile,2017-11,-0.011873439023178285,0.020103152581063828,1.0
A_absolute_discount_decile,2017-12,0.02586597339696319,0.003277161511255973,1.0
A_absolute_discount_decile,2018-01,0.0005910843709719772,0.01065943953923127,0.9473684210526316
A_absolute_discount_decile,2018-02,-0.01582808327858304,-0.006109148914300299,1.0
A_absolute_discount_decile,2018-03,-0.01990851017774855,0.002469189659783335,1.0
A_absolute_discount_decile,2018-04,0.022730849380363183,0.0017771352342946614,0.9473684210526316
A_absolute_discount_decile,2018-05,0.019206626247868265,0.009439662113199349,1.0
A_absolute_discount_decile,2018-06,-0.009186168016186384,0.016064243028827994,1.0
A_absolute_discount_decile,2018-07,-0.03170537763754562,0.005554039352859079,0.9473684210526316
A_absolute_discount_decile,2018-08,-0.016546150054265817,0.010463111711311195,1.0
A_absolute_discount_decile,2018-09,-0.001749698144180003,0.002379595063716348,0.9444444444444444
A_absolute_discount_decile,2018-10,-0.035321039433163594,0.01168611045681991,1.0
A_absolute_discount_decile,2018-11,0.00999361474068841,0.004216683766501078,0.9444444444444444
A_absolute_discount_decile,2018-12,-0.04158105748727425,0.022236700549573305,1.0
A_absolute_discount_decile,2019-01,0.04145895789321601,0.02278682642049248,1.0
A_absolute_discount_decile,2019-02,-0.012232357719933442,0.034678594687216374,1.0
A_absolute_discount_decile,2019-03,0.015189062184953354,-0.025135536883470852,1.0
A_absolute_discount_decile,2019-04,0.027689281051210705,0.027577593379866008,0.9473684210526316
A_absolute_discount_decile,2019-05,-0.002613063704797729,-0.005902622388067675,1.0
A_absolute_discount_decile,2019-06,0.015303204785025214,0.017587022100366414,1.0
A_absolute_discount_decile,2019-07,0.012540843087814195,-0.0035789730630198433,1.0
A_absolute_discount_decile,2019-08,-0.07636290973006368,-0.017107771663142517,1.0
A_absolute_discount_decile,2019-09,0.0003286151867094771,0.031825268898076034,1.0
A_absolute_discount_decile,2019-10,-0.01496518203758006,0.015283399019624163,1.0
A_absolute_discount_decile,2019-11,0.015020811960878268,-0.0004979210685395899,1.0
A_absolute_discount_decile,2019-12,0.02937818865670464,0.034496683933345464,1.0
A_absolute_discount_decile,2020-01,-0.015392532150933867,0.017001201041987327,1.0
A_absolute_discount_decile,2020-02,-0.06773276765427816,-0.044144709976340235,1.0
A_absolute_discount_decile,2020-03,-0.20176321155000482,-0.0033881498363148017,1.0
A_absolute_discount_decile,2020-04,0.09534361167121999,0.08265422458818084,0.8947368421052632
A_absolute_discount_decile,2020-05,0.049383527677584256,-0.023587373850175373,1.0
A_absolute_discount_decile,2020-06,0.032068065506282106,0.023663940696771857,0.9473684210526316
A_absolute_discount_decile,2020-07,0.0031610758440152216,0.0233361717676187,1.0
A_absolute_discount_decile,2020-08,0.017496345623523604,0.001047233766815439,1.0
A_absolute_discount_decile,2020-09,-0.01895144090015072,0.015943856545993368,1.0
A_absolute_discount_decile,2020-10,-0.003011518793454182,0.012527983415905317,0.8888888888888888
A_absolute_discount_decile,2020-11,0.09799486031544685,0.043491409819467676,1.0
A_absolute_discount_decile,2020-12,0.05213138571102557,0.01706581640250907,1.0
A_absolute_discount_decile,2021-01,-0.002673468750854599,0.03326390307949725,0.8888888888888888
A_absolute_discount_decile,2021-02,0.027503139074927414,0.015374276559915967,1.0
A_absolute_discount_decile,2021-03,0.02691971858244627,-0.002323250080350053,1.0
A_absolute_discount_decile,2021-04,0.045736116086716086,0.010824832770558106,1.0
A_absolute_discount_decile,2021-05,0.0006285871711605333,0.020864525869514167,1.0
A_absolute_discount_decile,2021-06,0.028564823448751955,0.00756574630565421,1.0
A_absolute_discount_decile,2021-07,-0.008749600934972172,0.012760795052413107,0.8888888888888888
A_absolute_discount_decile,2021-08,0.03632353582784781,-0.011640639884136519,1.0
A_absolute_discount_decile,2021-09,-0.01269334479629022,0.026674092480274806,1.0
A_absolute_discount_decile,2021-10,0.010355688327274586,-0.0019067282219249213,0.9444444444444444
A_absolute_discount_decile,2021-11,-0.019508721621770614,0.009293483628798485,1.0
A_absolute_discount_decile,2021-12,0.013994371284335776,0.005621038077322166,1.0
A_absolute_discount_decile,2022-01,-0.06759669281473255,0.03350420923887194,1.0
A_absolute_discount_decile,2022-02,-0.08383394854547348,0.22351429391862018,0.9444444444444444
A_absolute_discount_decile,2022-03,0.02464215152262685,-0.0014876829393029303,1.0
A_absolute_discount_decile,2022-04,-0.03357466254098709,0.05583114855538972,0.8888888888888888
A_absolute_discount_decile,2022-05,-0.023735626276674106,-0.0034710361242172986,1.0
A_absolute_discount_decile,2022-06,-0.06641583800904759,0.01154614236351535,1.0
A_absolute_discount_decile,2022-07,0.0476922418963074,-0.010110497453120152,0.9444444444444444
A_absolute_discount_decile,2022-08,-0.00437311513622751,0.03342308910297928,1.0
A_absolute_discount_decile,2022-09,-0.05422484022972507,-0.004320881434546341,1.0
A_absolute_discount_decile,2022-10,0.013085124216304304,0.010137071200943537,0.8888888888888888
A_absolute_discount_decile,2022-11,0.02570618888023722,0.03071099384484606,1.0
A_absolute_discount_decile,2022-12,-0.029470659834116418,0.018471336218891653,0.823529411764706
A_absolute_discount_decile,2023-01,0.03208223434384399,-0.02203094405740267,1.0
A_absolute_discount_decile,2023-02,-0.013522676991733325,0.03872063370628916,1.0
A_absolute_discount_decile,2023-03,-0.014286728254559188,-0.0245180046606614,1.0
A_absolute_discount_decile,2023-04,-0.00939348815922048,0.04439704296128936,1.0
A_absolute_discount_decile,2023-05,-0.0014853720117240189,0.0020868456185476614,1.0
A_absolute_discount_decile,2023-06,0.011653777321906722,-0.01140376741206641,1.0
A_absolute_discount_decile,2023-07,0.026774391725381298,0.01441391998811716,1.0
A_absolute_discount_decile,2023-08,-0.016291954298179413,0.0008487423524745569,1.0
A_absolute_discount_decile,2023-09,-0.010826412980382918,0.013414929329433532,0.875
A_absolute_discount_decile,2023-10,-0.025819368213663332,-0.0049809285797142305,1.0
A_absolute_discount_decile,2023-11,0.013126147192470648,0.03217195389833579,1.0
A_absolute_discount_decile,2023-12,0.049387538008138575,0.00012645377706334976,1.0
A_absolute_discount_decile,2024-01,0.0012369909362451095,0.010472430292534737,1.0
A_absolute_discount_decile,2024-02,-0.0024341470537210252,-0.023580051649095275,1.0
A_absolute_discount_decile,2024-03,0.02270725031602576,-0.023772032401715763,1.0
A_absolute_discount_decile,2024-04,-0.003068606076953983,0.020874712027939484,0.9375
A_absolute_discount_decile,2024-05,0.006518632643207067,0.020265726316515065,0.9375
A_absolute_discount_decile,2024-06,-0.0027988327851747596,0.008699014689431461,1.0
A_absolute_discount_decile,2024-07,-0.031628356561786565,0.045437523280857366,1.0
A_absolute_discount_decile,2024-08,-0.007602329927956398,0.014444522369052703,1.0
A_absolute_discount_decile,2024-09,-0.006727037073672534,-1.6373335440792412e-05,1.0
A_absolute_discount_decile,2024-10,0.01297065574693079,-0.013147512253091775,1.0
A_absolute_discount_decile,2024-11,0.01379981789820043,0.012241419051165636,1.0
A_absolute_discount_decile,2024-12,-0.0038387717384623507,0.04551014948650331,1.0
A_absolute_discount_decile,2025-01,0.01799169433451799,0.012635696541666115,1.0
A_absolute_discount_decile,2025-02,-0.029766474803151182,0.04009771362080578,0.8666666666666667
A_absolute_discount_decile,2025-03,0.005783985445070777,-0.004518208540972364,1.0
A_absolute_discount_decile,2025-04,0.0024041094812616215,-0.004862494138865232,1.0
A_absolute_discount_decile,2025-05,0.030817170198163164,0.023905529586067537,1.0
A_absolute_discount_decile,2025-06,0.026764466245481528,0.020318339148590138,1.0
A_absolute_discount_decile,2025-07,-0.06472433658832158,0.03944682387863559,1.0
A_absolute_discount_decile,2025-08,0.017040369529790104,-0.002089007695719538,1.0
A_absolute_discount_decile,2025-09,-0.025121944604937715,0.0033364735324807483,1.0
A_absolute_discount_decile,2025-10,0.018771028999053085,-0.010086931841015008,0.7857142857142858
A_absolute_discount_decile,2025-11,-0.019761689834516313,0.03646399893710886,0.9285714285714286
A_absolute_discount_decile,2025-12,0.031356397859331454,-0.01571480117138566,1.0
A_absolute_discount_decile,2026-01,0.06198916152157346,-0.015305776408700377,0.923076923076923
A_absolute_discount_decile,2026-02,0.03869236146825515,-0.012129292812337973,1.0
A_absolute_discount_decile,2026-03,-0.070273165313341,0.01942287648533553,0.923076923076923
A_absolute_discount_decile,2026-04,0.022765492817572112,0.03996043132436153,0.8461538461538461
A_absolute_discount_decile,2026-05,7.96939100067757e-05,0.049045234990994634,0.923076923076923
A_absolute_discount_decile,2026-06,-0.03220452987809197,0.01489457835668049,1.0
A_absolute_discount_decile,2026-07,-0.07304414606943743,0.0037109175740772465,0.923076923076923
E_discount_overshoot,2009-01,-0.04279071630858171,0.06622292403075014,1.0
E_discount_overshoot,2009-02,-0.08270110016646257,0.02420969399549819,1.0
E_discount_overshoot,2009-03,0.026380121472510964,0.07456133429257866,1.0
E_discount_overshoot,2009-04,0.11120795825293327,0.0735479852752026,1.0
E_discount_overshoot,2009-05,0.039137590737278474,0.08900246085663904,1.0
E_discount_overshoot,2009-06,0.004872360747792853,0.04060957484929866,1.0
E_discount_overshoot,2009-07,0.05960128855356944,-0.007484273535366298,1.0
E_discount_overshoot,2009-08,0.08302768543160982,0.03228606414568985,1.0
E_discount_overshoot,2009-09,0.06973044973822928,0.044662914841844654,0.9444444444444444
E_discount_overshoot,2009-10,-0.022058966551033843,0.03626110221452041,1.0
E_discount_overshoot,2009-11,0.0004228528655968204,0.010122556052827882,1.0
E_discount_overshoot,2009-12,0.03158127269341338,0.027597579861677525,1.0
E_discount_overshoot,2010-01,-0.010769591065945426,0.03505976766330943,1.0
E_discount_overshoot,2010-02,0.021072674791728443,0.003293183326774547,1.0
E_discount_overshoot,2010-03,0.0633097011573787,0.018034971578538127,1.0
E_discount_overshoot,2010-04,0.0035531262717050276,0.013848220015033318,1.0
E_discount_overshoot,2010-05,-0.04284859411289367,-0.00024030713506126018,1.0
E_discount_overshoot,2010-06,-0.025168629580161656,0.02861310010079321,1.0
E_discount_overshoot,2010-07,0.014952560064650898,0.02285198294060837,1.0
E_discount_overshoot,2010-08,-0.01259767887986802,0.003300617403655114,1.0
E_discount_overshoot,2010-09,0.06952529509496044,5.818637500622486e-06,1.0
E_discount_overshoot,2010-10,0.02729257937588338,0.06263424276366526,1.0
E_discount_overshoot,2010-11,-0.015088344826617727,0.0274869510933982,1.0
E_discount_overshoot,2010-12,0.06341396750620966,0.027396341437710324,1.0
E_discount_overshoot,2011-01,-0.00017108442517808312,0.034746159006028086,1.0
E_discount_overshoot,2011-02,0.004184375026052198,-0.01118518804014904,1.0
E_discount_overshoot,2011-03,0.020338422378461014,-0.0007790648013295327,1.0
E_discount_overshoot,2011-04,0.006096056944884484,0.01059578945896229,1.0
E_discount_overshoot,2011-05,-0.0069686655273021435,0.03496357091366189,1.0
E_discount_overshoot,2011-06,-0.001454932686554701,0.00031203605491165326,1.0
E_discount_overshoot,2011-07,-0.041611693084143385,0.029171141503873208,1.0
E_discount_overshoot,2011-08,-0.07892355953562927,0.006976085865634795,1.0
E_discount_overshoot,2011-09,-0.06841906488875202,0.004685291693357595,1.0
E_discount_overshoot,2011-10,0.03728374969993417,0.012071516441469043,1.0
E_discount_overshoot,2011-11,-0.029143535899157955,-0.009132663750654827,1.0
E_discount_overshoot,2011-12,-0.002676136072156248,0.02466702689859283,1.0
E_discount_overshoot,2012-01,0.04864283597244933,0.014817002663675402,0.9411764705882353
E_discount_overshoot,2012-02,0.0454834500407727,0.03668606208740477,1.0
E_discount_overshoot,2012-03,0.010415032354070793,0.01394768278922733,1.0
E_discount_overshoot,2012-04,-0.019791781019603317,0.009365052533411748,1.0
E_discount_overshoot,2012-05,-0.0554848465344394,0.013912717244124365,1.0
E_discount_overshoot,2012-06,0.021111892475937404,0.013928497922529865,1.0
E_discount_overshoot,2012-07,0.01799507365427764,0.009567630573613171,1.0
E_discount_overshoot,2012-08,0.012452504178691873,0.01214687526020013,1.0
E_discount_overshoot,2012-09,0.02696114197250974,0.015271833162023206,1.0
E_discount_overshoot,2012-10,-0.0018018031450143593,0.02672244702303652,1.0
E_discount_overshoot,2012-11,0.00909248440350436,-0.006648317413672798,1.0
E_discount_overshoot,2012-12,0.011932979623067051,0.02937100817386759,1.0
E_discount_overshoot,2013-01,0.05778804655331894,0.040877097753337734,1.0
E_discount_overshoot,2013-02,0.027228449283588214,0.007290673603700041,1.0
E_discount_overshoot,2013-03,0.003576277732154213,0.007260632407436704,1.0
E_discount_overshoot,2013-04,-0.005020258731769334,0.020093700060228255,1.0
E_discount_overshoot,2013-05,0.027530280192926446,0.007441036499632733,1.0
E_discount_overshoot,2013-06,-0.05198756276049125,0.008838274667398668,1.0
E_discount_overshoot,2013-07,0.035604800242828784,0.01127109573890917,1.0
E_discount_overshoot,2013-08,-0.036567976692081845,0.008138502176548042,1.0
E_discount_overshoot,2013-09,0.019625715084034434,0.01985683906195851,0.9411764705882353
E_discount_overshoot,2013-10,0.04627689110476513,0.015697750303858775,1.0
E_discount_overshoot,2013-11,-0.07288617937912631,0.023737562578457678,1.0
E_discount_overshoot,2013-12,-0.0015353168009757,0.003961750075003591,1.0
E_discount_overshoot,2014-01,-0.03583016375754661,0.0166108256150264,1.0
E_discount_overshoot,2014-02,0.019089086284766122,0.019141950427704904,1.0
E_discount_overshoot,2014-03,0.02610530704373617,0.002094060269277923,1.0
E_discount_overshoot,2014-04,-0.004114664443176257,0.027541112078279216,1.0
E_discount_overshoot,2014-05,0.015379846089187625,0.017042435806982777,1.0
E_discount_overshoot,2014-06,0.011283197403417065,0.01299625952140425,0.9411764705882353
E_discount_overshoot,2014-07,-0.0038423329003075546,0.013862013415931289,1.0
E_discount_overshoot,2014-08,0.04149574605878396,-0.001293167969566101,1.0
E_discount_overshoot,2014-09,-0.042027242004644604,0.017291627369161185,1.0
E_discount_overshoot,2014-10,0.014850177828231642,0.007678033738106722,1.0
E_discount_overshoot,2014-11,0.018599630106220857,0.010030029851633723,1.0
E_discount_overshoot,2014-12,-0.022123798167002162,0.015723356358344057,0.9411764705882353
E_discount_overshoot,2015-01,-0.010776577261907767,0.0167946158226061,1.0
E_discount_overshoot,2015-02,0.016416802907854605,0.013839364187220426,1.0
E_discount_overshoot,2015-03,-0.002351720096638259,0.004624008363708682,1.0
E_discount_overshoot,2015-04,0.010325661972879435,0.017346122804772802,1.0
E_discount_overshoot,2015-05,0.016554227840300563,0.020287560313077928,1.0
E_discount_overshoot,2015-06,-0.05739712531413459,0.012847901002501405,1.0
E_discount_overshoot,2015-07,-0.02095666450739851,0.02111672904681982,1.0
E_discount_overshoot,2015-08,-0.058734603166831205,-0.012653107456345063,1.0
E_discount_overshoot,2015-09,-0.03327644934379585,0.01750281242863167,0.9411764705882353
E_discount_overshoot,2015-10,0.037702522089868906,0.021650133374075363,1.0
E_discount_overshoot,2015-11,0.0010808082723836399,0.009173473793407638,1.0
E_discount_overshoot,2015-12,0.0028111512182549983,0.009700817287004742,1.0
E_discount_overshoot,2016-01,-0.03562733883785421,-0.004838622217690511,1.0
E_discount_overshoot,2016-02,0.03405953050571568,0.029835083118712257,1.0
E_discount_overshoot,2016-03,0.046971583779979495,0.006417627893034036,1.0
E_discount_overshoot,2016-04,-0.004503528645918194,0.04529142654703095,1.0
E_discount_overshoot,2016-05,-0.0015626175331469295,0.0022372967837828487,1.0
E_discount_overshoot,2016-06,0.04762318023944175,-0.006246238308852983,1.0
E_discount_overshoot,2016-07,0.05341407487274915,0.05155146351731841,0.9411764705882353
E_discount_overshoot,2016-08,0.02444685686795104,0.019421081349739668,1.0
E_discount_overshoot,2016-09,0.017601107406742426,0.0046472724611341856,1.0
E_discount_overshoot,2016-10,0.013190296615980774,-0.00544602704070746,1.0
E_discount_overshoot,2016-11,-0.024928584949404357,0.02871471882700146,1.0
E_discount_overshoot,2016-12,0.04155286009642333,0.01657793711624413,1.0
E_discount_overshoot,2017-01,0.00510917540651147,0.022243877258409078,1.0
E_discount_overshoot,2017-02,0.030267711590287294,0.0165655764901008,0.9411764705882353
E_discount_overshoot,2017-03,0.016866822024057537,0.01311628882751549,1.0
E_discount_overshoot,2017-04,-0.0006359126215118309,0.028894988706674427,1.0
E_discount_overshoot,2017-05,0.02257440732065301,0.015082978634144907,1.0
E_discount_overshoot,2017-06,-0.026520423217189247,0.0016108175749359284,1.0
E_discount_overshoot,2017-07,0.029896618984698038,0.005291589368655611,1.0
E_discount_overshoot,2017-08,0.015021843995856689,0.00986775630486953,1.0
E_discount_overshoot,2017-09,-0.013230240601719546,0.014143876789536715,1.0
E_discount_overshoot,2017-10,0.022592452545788688,0.010371636317202908,1.0
E_discount_overshoot,2017-11,-0.016398228684220324,0.018736056678542137,1.0
E_discount_overshoot,2017-12,0.027647710954322797,0.014240181136971421,1.0
E_discount_overshoot,2018-01,-0.011149355911173634,0.01347303449965076,1.0
