holding_month,A_absolute_discount_decile,B_absolute_discount_quintile,C_discount_zscore,D_sector_neutral_zscore,E_discount_overshoot,BM_equal_weight_universe,BM_cap_weight_universe
2008-12-31,0.0022817967833879712,0.03162911017467053,,,,0.06509086560016679,0.07584980326616587
2009-01-31,0.08370183228646344,0.0394940532347158,0.01670491121154749,-0.001976148156283432,0.020745676376646822,-0.020512737281392128,-0.029091626941244137
2009-02-28,-0.020323760018296087,-0.03190298590971541,-0.06662454499993477,-0.02566893413230236,-0.06227041343405794,-0.06583668908546839,-0.07739933597598841
2009-03-31,0.040472854167126676,0.041435978630741964,0.1353708488617118,0.0725402262458445,0.1028232026483857,0.038820645840513014,0.06600391816553572
2009-04-30,0.19947175593748892,0.21294802622006317,0.15889533403093076,0.20517842747244017,0.19267230149938108,0.13872641018947957,0.12263966965986928
2009-05-31,0.04993625232084284,0.06603658917116896,0.03049295064966097,0.07906733028083696,0.031101721468118418,0.055154278004371005,0.037536426772180984
2009-06-30,4.118043537510551,2.011255272569237,4.110356402486546,1.4453414727332485,4.123433397573468,0.379368567243628,-0.0256454229853006
2009-07-31,0.012205225889708222,0.026895610502728075,0.05274616611431583,0.03844480832919108,0.05168908723375949,0.05227421329169221,0.05938730931577422
2009-08-31,0.13585891378886905,0.11553190388393897,0.0997475375233164,0.10396646848731035,0.11784114667932942,0.0690455921630848,0.06236805525835323
2009-09-30,0.10733748596071345,0.09636598573304693,0.09589748537802131,0.09476679493210512,0.1118885685151611,0.06625778994847328,0.05293166769751528
2009-10-31,-0.007609400666530167,-0.017409468316076097,0.005296744249609903,-0.00420537077188847,0.013265652692656784,-0.020195502328004242,-0.02562527501448096
2009-11-30,-0.001592858757124466,-0.008001264008159162,0.008468507635167771,0.013787868995308313,0.010341083047576537,0.007261720059944868,0.020036443159480354
2009-12-31,0.05125790392640275,0.04017055453878426,0.07665672980540732,0.05010508627135908,0.06484029995477349,0.0373377534452778,0.047627156057265495
2010-01-31,0.015742791527693853,0.009526810921353867,0.0067440719961924175,0.0016886610477947232,0.02368227168940556,-0.016284354840510436,-0.03236323732030412
2010-02-28,0.004019242590688839,0.015560614991690461,0.019462481072071786,0.021036013996968587,0.02395369321833049,0.02113171879307422,0.03140547376130538
2010-03-31,0.06883173295796158,0.07533544330620562,0.09129670684462021,0.080298638985508,0.08268136569461569,0.06939655165564448,0.07674302163424601
2010-04-30,0.03311352821610388,0.019429909149513737,0.012187052728115544,0.012472938883536884,0.01733145347905846,0.0033253621013476834,-0.0024643546922033794
2010-05-31,-0.07623482328562407,-0.05829417993784101,-0.05309489174496095,-0.05237113701557121,-0.04333584252275251,-0.05577182309249502,-0.054100710160367105
2010-06-30,0.009826261202564005,-0.004845165095332332,-0.007862853273264863,-0.0011414735431419013,0.00255289874605903,-0.015820356816530972,-0.02308112351737393
2010-07-31,0.027483054270380718,0.031375867797832184,0.046883120154205225,0.04869869725232316,0.0401293480809483,0.035946742412711154,0.04292623172311833
2010-08-31,0.0011492732659085982,-0.0014276583584974837,-0.005746722421889979,-0.004608273597101914,-0.008948798136798483,-0.0111004645011811,-0.010706483134729362
2010-09-30,0.07154617028550925,0.06708332262205147,0.08897236476422495,0.0771322145124933,0.0697532176284189,0.07202590810126797,0.07871361363271606
2010-10-31,0.10166736441101051,0.0785204663419246,0.05990535339187436,0.06424430935621878,0.0913792779780002,0.0381963652002755,0.03649270890246926
2010-11-30,-0.01818375723142412,-0.009350749099617878,0.010158151695224635,0.0046063703470432035,0.00855544732278557,-0.010752971272219723,-0.007671183555594877
2010-12-31,0.08751422663162997,0.0781042655808633,0.08077588974444104,0.08117884851640796,0.0925966018179906,0.06614583015456137,0.07110840192444504
2011-01-31,0.03012779237230976,0.020803121034888558,0.027773705731542676,0.012944504083026736,0.036279874240616676,-0.001765714789065365,-0.011139004249850313
2011-02-28,-0.006090917969746407,-0.0010330330726895799,0.007372630770149347,-0.006350329341335006,-0.00698718776092576,-0.00865971178604096,-0.011454722036621968
2011-03-31,-0.0012042039777184702,0.003880174103270197,0.01915013397847788,0.01275455226262765,0.01921206285408066,0.008581033068712983,0.01892065440488442
