security_id,company_name,entry_month,exit_month,months_held,entry_discount,entry_z,entry_nav_cagr_5y,spell_compound_return,n_missing_returns,contribution
NAME:bankers|ordinary share,Bankers Investment Trust,2024-11,2024-11,1,-0.12893081761006298,-1.0773150938831961,0.0852859153790542,0.05054151624548742,0,0.0036101083032491015
SEDOL:BFZ7R98,Mobius Investment Trust,2024-07,2025-02,8,-0.10098278477672973,-1.9159020926187558,0.09154659880519064,0.052935006784956995,0,0.003592432642027121
SEDOL:846505,JPMorgan American,2023-02,2023-02,1,-0.06924845895304055,-1.3625444764749017,0.1268657644902638,0.04970760233918137,0,0.003550543024227241
SEDOL:643900,North Atlantic Smaller Companies,2015-05,2015-05,1,-0.21795534508345704,-0.11806097813895287,0.1739145881006639,0.031449893390191885,0,0.003494432598910209
SEDOL:337582,Fidelity European Trust,2023-04,2023-04,1,-0.07139511173569213,-0.008015339907635144,0.0937318890509409,0.05192878338278928,0,0.0034619188921859527
SEDOL:B7W0XJ6,BlackRock Sustainable American Income,2023-04,2023-04,1,-0.07551625383108074,-1.155985968128372,0.09034469458578327,0.05163043478260865,0,0.0034420289855072437
SEDOL:332231,Fidelity Asian Values,2025-06,2025-06,1,-0.08339002470550327,-0.07349586480918006,0.11834414518822758,0.02734375,0,0.00341796875
SEDOL:BKLGLS1,Nippon Active Value Fund,2026-04,2026-04,1,-0.054756024865877606,-0.5219273435917428,0.1567383206469024,0.03603603603603611,0,0.003276003276003283
SEDOL:974406,Witan,2017-04,2017-04,1,-0.04298068925432663,-0.5461704779990224,0.1419028385706467,0.02198952879581162,0,0.0031413612565445175
NAME:aberdeen new thai|ordinary share,Aberdeen New Thai,2016-03,2016-03,1,-0.16579770594369136,-0.6690995925280474,0.10410350983385944,0.02499999999999991,0,0.003124999999999989
SEDOL:B11V7W9,Alliance Trust,2024-03,2024-03,1,-0.05921372591228358,-0.06791559709718406,0.11740078903771974,0.04237288135593231,0,0.003026634382566594
SEDOL:199049,City of London Investment Trust,2025-04,2025-04,1,-0.010919276132956957,-0.8219908760138188,0.13932679456630628,0.028761061946902755,0,0.002876106194690276
SEDOL:295958,Standard Life UK Smaller Companies,2016-04,2016-04,1,-0.06432421864089599,-0.1950951232687547,0.10752303930703544,0.03134328358208949,0,0.0028493894165535897
SEDOL:295958,Standard Life UK Smaller Companies,2021-08,2021-09,2,-0.08354618850197026,-0.8477720185537136,0.16387559068968025,0.02941176470588225,0,0.0028011808431867733
SEDOL:B11V7W9,Alliance Trust,2023-06,2023-09,4,-0.06055171235801515,-0.32914116011136024,0.07369137503084992,0.04646464646464632,0,0.0027836594417871906
NAME:bankers|ordinary share,Bankers Investment Trust,2023-11,2023-11,1,-0.12909836065573765,-1.5629777216289162,0.0686775477535549,0.05454545454545445,0,0.002727272727272722
SEDOL:914327,JPMorgan Global Growth & Income,2022-02,2022-03,2,0.010844825277815051,-1.010461706955863,0.13018518112928334,0.04415011037527594,0,0.0026798795276136234
SEDOL:537241,Martin Currie Global Portfolio,2024-02,2024-04,3,-0.029045412933115133,-1.56271466066678,0.09379881136991204,0.0514285714285716,0,0.0026231518411087068
SEDOL:506241,CQS New City High Yield Fund,2025-02,2025-02,1,0.0521972354033422,-0.20317956102967275,0.11898845488263397,0.015686274509803866,0,0.0026143790849673114
SEDOL:3353790,Premier Miton Global Renewables,2022-06,2022-08,3,-0.10622126301961143,-0.5144879570886206,0.09950202471844004,0.03674540682414684,0,0.0025425941682503286
SEDOL:B7W0XJ6,BlackRock Sustainable American Income,2022-06,2023-02,9,-0.06268850633381273,-0.8662773862220841,0.09846875998412528,0.01980198019802004,0,0.0024934548456141846
SEDOL:199049,City of London Investment Trust,2025-06,2025-06,1,0.002916430624619659,-0.03288706536729586,0.1322089746899332,0.01987447698744771,0,0.0024843096234309636
NAME:cqs natural resources growth and income|ordinary share,CQS Natural Resources Growth & Income,2024-01,2024-03,3,-0.19323293565421473,-1.1511246568435456,0.20463858583266514,0.039393939393939315,0,0.00246362333720762
SEDOL:974406,Witan,2016-10,2016-10,1,-0.06865146521777854,-1.2653681601842999,0.15344236666164124,0.024506873879258873,0,0.0024506873879258876
SEDOL:871079,Schroder Asian Total Return,2019-09,2019-10,2,-0.006255882190112305,-0.2045659827019809,0.1422753346408867,0.019593656163437778,0,0.002437325905292498
SEDOL:802284,Schroder Japan Growth,2017-03,2017-03,1,-0.09763998149005093,-0.1216797345745885,0.16335382729144968,0.02051282051282044,0,0.002279202279202271
SEDOL:791887,Schroder AsiaPacific,2021-12,2021-12,1,-0.11118668171208623,-0.8896100879357336,0.1263618791723358,0.026086956521739202,0,0.0021739130434782665
SEDOL:BFZ7R98,Mobius Investment Trust,2023-12,2023-12,1,-0.08139212423738218,-1.839218772738224,0.08243722376465185,0.03396226415094339,0,0.002122641509433962
SEDOL:914327,JPMorgan Global Growth & Income,2024-09,2024-10,2,-0.003424040367633774,-0.7573897241265861,0.17393222092051977,0.027124773960216952,0,0.002086521073862843
SEDOL:3142921,Law Debenture Corporation,2024-11,2024-11,1,-0.0034403669724770714,-0.4561267639852671,0.10328643888817508,0.028768699654775576,0,0.002054907118198256
SEDOL:BFFK7H5,Odyssean Investment Trust,2023-09,2023-09,1,-0.011003405816085943,-0.160971942447126,0.09391162358277781,0.0347682119205297,0,0.002045188936501747
SEDOL:199049,City of London Investment Trust,2026-04,2026-04,1,-0.0030944836659438923,-0.30034293555498837,0.13495517264946888,0.02230483271375472,0,0.0020277120648867926
NAME:aberforth smaller companies|ordinary share,Aberforth Smaller Companies,2016-09,2016-09,1,-0.15398880737859622,-1.813509218069958,0.1319986384398159,0.023278370514064006,0,0.0019398642095053338
SEDOL:B09G3N2,Securities Trust of Scotland,2022-11,2022-11,1,-0.017927761666227338,-0.5817229025444977,0.06679567544442624,0.02684563758389258,0,0.0017897091722595055
SEDOL:343501,JPMorgan China Growth & Income,2021-10,2021-10,1,-0.08958293055872901,-0.2607253165199074,0.33968753355127246,0.019305019305019266,0,0.0017550017550017516
SEDOL:BYSRMH1,CC Japan Income & Growth Trust,2025-12,2026-01,2,-0.0756059227396807,-0.2543069676955575,0.13860486964054144,0.013467861808026838,0,0.001677852348993314
NAME:aberforth smaller companies|ordinary share,Aberforth Smaller Companies,2017-05,2017-08,4,-0.12052947293751415,-0.2315351627927604,0.15088613745719132,0.008613938919342035,0,0.0016741598347597302
NAME:cqs natural resources growth and income|ordinary share,CQS Natural Resources Growth & Income,2022-12,2023-01,2,-0.15642915642915634,-0.06734796698001547,0.17997249532916806,0.01941747572815533,0,0.001581157550102233
SEDOL:B09G3N2,STS Global Income & Growth Trust,2023-11,2023-11,1,-0.024401711410973692,-1.0372109501983098,0.0687434721721654,0.031325301204819356,0,0.0015662650602409674
SEDOL:B6832P1,Polar Capital Global Healthcare,2023-11,2023-11,1,-0.08475196778326921,-0.11256314878457062,0.08186030463265274,0.030000000000000027,0,0.001500000000000001
SEDOL:783884,Scottish Mortgage,2022-06,2023-12,19,-0.0645295973278901,-2.103253532973658,0.17501256867051299,0.0017356806347632592,0,0.0014117696774894077
SEDOL:906692,TR European Growth,2019-11,2020-02,4,-0.1370573656167532,-0.8254780570585433,0.12145620936621583,0.06571381029209511,0,0.0013978228599702755
SEDOL:537241,Martin Currie Global Portfolio,2023-04,2023-04,1,-0.010645683869474731,-0.559206970501725,0.09650190244984135,0.020467836257309857,0,0.0013645224171539908
SEDOL:611190,Murray International Trust,2024-03,2024-03,1,-0.10675062234587795,-1.968511423226588,0.09281851026909423,0.018442622950819665,0,0.0013173302107728335
SEDOL:611190,Murray International Trust,2023-08,2023-12,5,-0.05110042047047236,-0.8092743993881684,0.07579258987452496,0.029940119760479167,0,0.0012528563176654392
SEDOL:846505,JPMorgan American,2020-06,2020-12,7,-0.05949476825064004,-1.3291414573291538,0.12296694981063339,0.03258561147812622,0,0.0012196947909830416
SEDOL:906506,Henderson Smaller Companies,2021-10,2021-12,3,-0.09409313254614504,-0.4761888869121758,0.12291374188155223,0.006525285481239873,0,0.0011797744222077494
SEDOL:370866,Troy Income & Growth,2016-02,2016-02,1,0.0022506681671121687,-0.6760206266419003,0.1114679948890948,0.010526315789473717,0,0.0011695906432748573
SEDOL:B11V7W9,Alliance Trust,2024-09,2024-10,2,-0.057125258619328045,-0.10926106016598489,0.10313732522471944,0.015075376884422065,0,0.001164408554299181
SEDOL:B6832P1,Polar Capital Global Healthcare,2022-04,2022-04,1,-0.09923434919681728,-0.188452013951766,0.10291705596606021,0.01333333333333342,0,0.0011111111111111183
SEDOL:974406,Witan,2017-01,2017-01,1,-0.0393729299125638,-0.40232025754933326,0.15096618328399106,0.008869179600886845,0,0.0011086474501108556
SEDOL:B15FW33,Geiger Counter,2023-01,2025-01,25,-0.08182989690721654,-1.605086287753446,0.1416979922829096,0.18089126559714797,0,0.0010802028273122592
SEDOL:341895,JPMorgan Emerging Markets,2022-06,2022-07,2,-0.10607966457023066,-1.4226361587482668,0.07270665987228346,0.015009380863039379,0,0.0010311206408767449
SEDOL:454351,Montanaro European Smaller Companies,2022-12,2023-07,8,-0.09078535456648973,-0.166731186853861,0.08431308642746167,0.017964071856287678,0,0.0009624028725867052
SEDOL:338530,Worldwide Healthcare,2022-07,2023-01,7,-0.07671646802081578,-2.6028553663804366,0.07431661947741706,2.220446049250313e-16,0,0.0009396826775049136
SEDOL:338530,Worldwide Healthcare,2020-03,2020-04,2,-0.03972973598352503,-3.112354405215116,0.10807078917678252,0.01035368422299987,0,0.0007943863365550164
SEDOL:BYSRMH1,CC Japan Income & Growth Trust,2025-01,2025-01,1,-0.09148480124707714,-0.9658129617577318,0.08052252473341774,0.00536193029490617,0,0.0005957700327673521
SEDOL:370866,Troy Income & Growth,2015-12,2015-12,1,0.005987190197716652,-0.2879288886303274,0.12044790338716885,0.005259515570934292,0,0.0005843906189926991
SEDOL:305233,Edinburgh Investment Trust,2025-03,2025-04,2,-0.10348722292813783,-1.240028674723099,0.10584682770028613,0.003937007874015741,0,0.00049123927076683
SEDOL:906409,TR Property,2016-08,2016-10,3,-0.1773864075525865,-2.8651430367711503,0.11690490514009969,-0.004697986577181235,0,0.0004715271181478884
SEDOL:B7W0XJ6,BlackRock Sustainable American Income,2022-04,2022-04,1,-0.038726888050777286,-0.335457053871062,0.09389219507364856,0.004784688995215225,0,0.00039872408293460204
SEDOL:339072,Allianz Technology Trust,2024-03,2024-04,2,-0.1068410515093996,-0.4229053343545025,0.20391356167860347,0.00727802037845704,0,0.00035215745058351616
SEDOL:338530,Worldwide Healthcare,2020-06,2020-09,4,-0.0064691140272048475,-0.8390983214129788,0.12380244656041452,-0.004213483146067398,0,0.00026597534146050907
SEDOL:B1FL3C7,Invesco Perpetual UK Smaller Companies,2022-02,2022-02,1,-0.12653048715080384,-0.7249607815060258,0.10579224334714571,0.0,1,0.0
SEDOL:906692,European Smaller Companies,2022-03,2022-03,1,-0.149225332970916,-0.6663638044358797,0.09482937680961598,0.0,0,0.0
SEDOL:341969,JPMorgan European Smaller Companies,2020-06,2020-12,7,-0.18040905264200469,-1.7615372554250226,0.09221587009054669,0.03910201742857189,0,-8.864809573179075e-05
SEDOL:339072,Allianz Technology,2022-02,2024-01,24,-0.07052323691907703,-1.5825816868955729,0.2747463424640296,0.11538461538461542,0,-0.00011104744825206
NAME:bankers|ordinary share,Bankers Investment Trust,2023-09,2023-09,1,-0.12378553436487938,-1.6726302690949066,0.06197346119035238,-0.005133470225872738,0,-0.00030196883681604344
SEDOL:341895,JPMorgan Emerging Markets,2021-10,2021-12,3,-0.08628005657708637,-0.516782128592659,0.13434441981514464,-0.009287925696594423,0,-0.00030555816159531096
SEDOL:741600,JPMorgan UK Smaller Companies,2021-11,2021-11,1,-0.10512997469519203,-0.1421774585519039,0.22042514794975515,-0.005141388174807249,0,-0.0003672420124862321
SEDOL:B6832P1,Polar Capital Global Healthcare Growth & Income,2016-01,2016-04,4,-0.07503128570651285,-0.9583364961876539,0.1590648779357169,0.011764705882353121,0,-0.0004403757338483803
SEDOL:132077,JPMorgan Asia Growth & Income,2022-07,2022-07,1,-0.10640571123306297,-1.6990602703220383,0.06814218854940843,-0.008152173913043459,0,-0.000543478260869564
SEDOL:455934,International Biotechnology,2023-05,2023-05,1,-0.05522534152327174,-0.9055487124112249,0.08349244006879888,-0.007507507507507505,0,-0.0005775005775005774
SEDOL:341710,JPMorgan US Smaller Companies,2024-01,2024-01,1,-0.07880335643925573,-0.1953657358316864,0.10400422833778356,-0.007425742574257432,0,-0.0006188118811881194
SEDOL:580007,Merchants Trust,2024-09,2024-09,1,-0.004675011310511179,-0.6325919310417858,0.09009027013334119,-0.008417508417508435,0,-0.000647500647500649
SEDOL:B7W0XJ6,BlackRock Sustainable American Income,2024-04,2024-04,1,-0.11034019695613251,-1.7876048674496297,0.097533305001514,-0.0062893081761006275,0,-0.0006988120195667364
SEDOL:3353790,Premier Miton Global Renewables,2024-01,2024-01,1,-0.19305413687436157,-1.6434465430461271,0.11304799202432395,-0.008438818565400852,0,-0.000703234880450071
SEDOL:B15FW33,Geiger Counter,2022-06,2022-10,5,0.010423314188470645,-0.8654809007346396,0.14305188144229247,-0.03157894736842104,1,-0.0007135520543868051
SEDOL:199049,City of London,2016-06,2016-06,1,0.013125730683388293,-0.2527527558966745,0.09398340941429491,-0.008392341987935925,0,-0.0007629401807214477
SEDOL:3142921,Law Debenture Corporation,2025-11,2026-01,3,-0.02320819753735759,-1.4494526559989538,0.20684266362393464,-0.007692307692307665,2,-0.0007692307692307665
NAME:cqs natural resources growth and income|ordinary share,CQS Natural Resources Growth & Income,2023-10,2023-11,2,-0.15028956612551025,-0.2614949453297315,0.1652413250123921,0.0,0,-0.0009017397285553709
SEDOL:537241,Martin Currie Global Portfolio,2022-02,2022-03,2,-0.01963480365196346,-1.4043900290947164,0.11561223465240765,-0.009817671809256745,0,-0.0009330033705640659
SEDOL:906506,Henderson Smaller Companies,2014-07,2014-07,1,-0.17048979064357705,-0.0037170014106037647,0.26265965226994764,-0.004868549172346692,0,-0.0009737098344693385
SEDOL:455934,International Biotechnology,2023-02,2023-02,1,-0.0465179542981502,-0.5279521886842303,0.07747600461287901,-0.015691868758915817,0,-0.001120847768493987
SEDOL:132077,JPMorgan Asian,2018-12,2019-03,4,-0.12194863928486421,-0.6055142845763296,0.11999746787802952,-0.0060105013922293615,0,-0.0012048192771084488
SEDOL:B7W0XJ6,BlackRock Sustainable American Income,2023-07,2023-08,2,-0.07356676794341788,-1.1834705777488326,0.07423477041331639,-0.020161290322580627,0,-0.0012819422229286902
SEDOL:BFFK7H5,Odyssean Investment Trust,2024-09,2024-09,1,-0.0005169739789764316,-0.39119242786805364,0.11563722887593061,-0.017241379310344862,0,-0.001326259946949605
SEDOL:BZCNLL9,Bellevue Healthcare,2022-03,2022-04,2,-0.05604719764011801,-3.5608462809332364,0.10249329988787574,-0.002358490566037763,0,-0.0013354673286266744
SEDOL:338530,Worldwide Healthcare Trust,2024-10,2024-10,1,-0.09881670715461166,-0.6056327902059497,0.08476697288634341,-0.017391304347826098,0,-0.0013377926421404695
SEDOL:3123249,Impax Environmental Markets,2024-10,2024-10,1,-0.12380316187931428,-1.4519372344959802,0.08870629104635959,-0.019059720457433316,0,-0.001466132342879486
SEDOL:338530,Worldwide Healthcare Trust,2023-05,2023-06,2,-0.09937541824670981,-1.6710346991219276,0.08931110133703765,-0.021671826625387136,0,-0.001562264581946146
SEDOL:B1FL3C7,Invesco Perpetual UK Smaller Companies,2021-08,2021-12,5,-0.09165254979846948,-0.31914225358322634,0.14783501685677916,-0.014469453376205532,0,-0.0015915672535705499
SEDOL:802284,Schroder Japan Trust,2025-01,2025-02,2,-0.1352707789345179,-1.275061678314393,0.08265563312405602,-0.0039215686274510775,0,-0.0016675046086810927
SEDOL:791887,Schroder AsiaPacific,2022-06,2022-06,1,-0.11262568324448341,-0.8421197819569833,0.072023426921192,-0.026615969581749055,0,-0.001774397972116604
SEDOL:B11V7W9,Alliance Witan,2025-04,2025-04,1,-0.05896859713309921,-0.4701665209281667,0.14146673977687493,-0.018965517241379293,0,-0.0018965517241379293
SEDOL:305233,Edinburgh Investment Trust,2024-09,2024-09,1,-0.09495339421900006,-0.9230196196602001,0.09633087131683643,-0.024707412223667125,0,-0.0019005701710513177
NAME:bankers|ordinary share,Bankers,2022-12,2022-12,1,-0.08120233288470158,-1.8137797870900334,0.07444209643482941,-0.033203125,0,-0.001953125
SEDOL:537241,Martin Currie Global Portfolio,2022-08,2022-08,1,-0.007135266433884957,-0.5384593578161314,0.08133019661216406,-0.033639143730886834,0,-0.002102446483180427
SEDOL:332231,Fidelity Asian Values,2025-04,2025-04,1,-0.09167030726663761,-0.3147953686920328,0.138604688589537,-0.024048096192384794,0,-0.0024048096192384794
SEDOL:B44ZTP6,abrdn Latin American Income,2022-06,2022-06,1,-0.1548862937922557,-0.9381832604152885,0.12294089369784307,-0.036363636363636376,0,-0.0024242424242424255
SEDOL:B1FL3C7,Invesco Perpetual UK Smaller Companies,2022-04,2022-04,1,-0.13417084606211094,-0.16745135812913348,0.09664181581171002,-0.030188679245283012,0,-0.002515723270440251
NAME:biotech growth|ordinary share,Biotech Growth,2021-11,2021-11,1,-0.07727443421748426,-0.6950946970360632,0.13152496383377876,-0.03654485049833889,0,-0.0026103464641670637
SEDOL:199049,City of London,2015-11,2016-04,6,0.012112772274626371,-1.012999670143447,0.11734017533682835,-0.021287642782969907,0,-0.0026466682795280244
SEDOL:906409,TR Property,2015-11,2016-05,7,-0.05407459193288555,-0.016648025418326173,0.10946584268153078,-0.028920308483290413,0,-0.002738011830058903
SEDOL:846505,JPMorgan American,2022-12,2022-12,1,-0.057580643047199564,-0.807139842050502,0.1413000337921348,-0.04728789986091797,0,-0.0027816411682892923
SEDOL:338530,Worldwide Healthcare,2021-11,2021-11,1,-0.024207616756545813,-1.863570238682323,0.1267223998928801,-0.039455782312925125,0,-0.002818270165208938
SEDOL:3142921,Law Debenture Corporation,2025-03,2025-03,1,0.003993787441757268,-0.03584421576240265,0.12001604603477473,-0.02872928176795575,0,-0.002872928176795575
SEDOL:332231,Fidelity Asian Values,2023-10,2023-11,2,-0.0795386864475609,-0.6428970728455822,0.06627129212006053,-0.04019607843137263,0,-0.0029072737896267344
SEDOL:BD3V464,Ecofin Global Utilities and Infrastructure,2024-06,2024-06,1,-0.134301527981456,-1.3561248257710612,0.09966550649773372,-0.03551912568306015,0,-0.0029599271402550122
SEDOL:295958,Standard Life UK Smaller Companies,2019-06,2019-08,3,-0.0841336349141607,-0.8976823602003126,0.11207541873093432,-0.015105482918727708,0,-0.003036437246963541
SEDOL:643610,BlackRock Smaller Companies,2014-09,2014-09,1,-0.1276250258824555,-0.027228025689008256,0.22666577643621127,-0.02435977514053711,0,-0.0030449718925671387
SEDOL:741600,JPMorgan UK Smaller Companies,2024-02,2024-02,1,-0.11434155875885654,-0.1763827347826337,0.09076333036503077,-0.037931034482758585,0,-0.003160919540229882
SEDOL:791887,Schroder AsiaPacific,2022-02,2022-03,2,-0.0952388537568295,-0.12487308771802905,0.112016166420632,-0.04929577464788726,0,-0.0034274993023836408
SEDOL:BFFK7H5,Odyssean Investment Trust,2024-02,2024-02,1,-0.0031201248049922414,-0.24867348461021413,0.11173690126477936,-0.04225352112676062,0,-0.0035211267605633847
SEDOL:791887,Schroder AsiaPacific,2021-09,2021-09,1,-0.09880040991018135,-0.189737671083886,0.13853813983941327,-0.0317725752508361,0,-0.0035302861389817884
NAME:cqs natural resources growth and income|ordinary share,CQS Natural Resources Growth & Income,2023-03,2023-04,2,-0.16797137105792892,-0.44473484285430465,0.1420798747493026,-0.045698924731182755,0,-0.0035826976687191687
SEDOL:291633,Edinburgh Worldwide,2020-03,2020-04,2,-0.02415816461383935,-0.5147704073005711,0.14451568150758215,-0.04710251675902577,0,-0.003666972247687315
SEDOL:B11V7W9,Alliance Trust,2022-09,2022-09,1,-0.06164925762168627,-0.4360340574938071,0.07211926958854843,-0.053497942386831254,0,-0.003821281599059376
SEDOL:341710,JPMorgan US Smaller Companies,2023-01,2023-04,4,-0.07345971563981046,-0.4419428591866605,0.08120436437857395,-0.053708439897698246,0,-0.0038366199107175043
SEDOL:B0DQY35,Utilico Emerging Markets Trust,2023-10,2023-10,1,-0.15131126232892422,-1.401939023631582,0.06311207538240526,-0.058558558558558516,0,-0.0039039039039039016
SEDOL:B11V7W9,Alliance Trust,2022-06,2022-06,1,-0.060631108085768326,-0.43288505259742216,0.07887596036056108,-0.06418219461697727,0,-0.0042788129744651526
SEDOL:341895,JPMorgan Emerging Markets,2022-02,2022-03,2,-0.06883835279655803,-0.026963554221604208,0.11539071926824127,-0.05940594059405946,0,-0.004291276945507293
SEDOL:132077,JPMorgan Asia Growth & Income,2022-03,2022-03,1,-0.02814620061503792,-0.033487103814177466,0.09440768624262266,-0.07004830917874394,0,-0.004378019323671496
SEDOL:B7W0XJ6,BlackRock North American Income,2020-06,2020-08,3,-0.046350080843164276,-0.7450931089996846,0.0991120957545522,-0.042386185243328156,0,-0.004421562945096541
SEDOL:BZCNLL9,BB Healthcare,2021-09,2021-11,3,0.0021742428073012743,-0.44342020859518516,0.13853843910282668,-0.060544904137235234,0,-0.004525649001519098
SEDOL:537241,Martin Currie Global Portfolio,2023-06,2023-09,4,-0.004267425320056972,-0.2764100749637243,0.08059069606546043,-0.07580174927113703,0,-0.004596465092060917
SEDOL:906409,TR Property,2017-01,2017-01,1,-0.1252269665553798,-1.190418079041218,0.15825767779853483,-0.04084365584198191,0,-0.005105456980247738
NAME:north american income|ordinary share,North American Income,2017-03,2017-04,2,-0.09021155321714347,-0.28183913842247854,0.1504833173496906,-0.03855421686746996,0,-0.005171440698916464
SEDOL:3123249,Impax Environmental Markets,2023-01,2024-06,18,2.383847052378485e-05,-0.840240509329787,0.0893078326915346,-0.0750893921334922,0,-0.0051901603920458134
SEDOL:B62Z3C7,Fidelity China Special Situations,2020-03,2020-04,2,-0.1164753678065712,-0.2637555529982197,0.10746152706894553,-0.07015306122448972,0,-0.005494505494505493
SEDOL:332855,Fidelity Japanese Values,2016-11,2016-11,1,-0.1817969297903842,-1.7016135825763332,0.15134822715335036,-0.04400000000000004,0,-0.005500000000000005
SEDOL:346607,F&C Investment Trust,2025-03,2025-03,1,-0.07681153582792921,-0.006464142670366942,0.13498487863805358,-0.05759162303664922,0,-0.005759162303664922
SEDOL:787369,Scottish American,2024-10,2025-03,6,-0.08936290836935734,-1.4226813627885835,0.08687225701409788,-0.04182879377431914,0,-0.005896041499731624
SEDOL:B7W0XJ6,BlackRock American Income,2024-12,2024-12,1,-0.08224805523992651,-0.3440638567171986,0.08834084385023787,-0.05238095238095242,0,-0.006547619047619052
SEDOL:343501,JPMorgan China Growth & Income,2024-10,2024-11,2,-0.13095978630758542,-1.3208511988853406,0.1016601552504609,-0.08842105263157896,0,-0.006621696381421782
SEDOL:806372,Aberdeen Smaller Companies Income,2021-11,2022-01,3,-0.16254998823806166,-0.7090952744872874,0.13654337265067695,-0.042134831460674316,0,-0.006974879764221309
SEDOL:BFZ7R98,Mobius Investment Trust,2023-09,2023-10,2,-0.02916099448305509,-0.16969999257438445,0.07940095926777273,-0.11439114391143912,0,-0.007609817010265282
SEDOL:906506,Henderson Smaller Companies,2017-07,2018-05,11,-0.1415877835327738,-0.2953901333636823,0.18509779533840495,-0.04009984900134711,0,-0.007621615128432092
SEDOL:791887,Schroder AsiaPacific,2021-07,2021-07,1,-0.10036424277000044,-0.19481996482484185,0.16975671845332174,-0.047154471544715415,0,-0.007859078590785903
SEDOL:958057,Henderson High Income,2016-01,2016-02,2,0.029428538838827345,-0.1338845644709452,0.10748621417828483,-0.06648199445983383,0,-0.008176321577305239
SEDOL:295958,Standard Life UK Smaller Companies,2016-06,2016-06,1,-0.06646751306945486,-0.2524285330375302,0.09640268479816713,-0.0971428571428572,0,-0.008831168831168837
SEDOL:BZCNLL9,Bellevue Healthcare,2022-08,2023-05,10,-0.0212340450561731,-1.286230201694362,0.08662689059782475,-0.1141826923076924,0,-0.008913081210345947
SEDOL:BD3V464,Ecofin Global Utilities and Infrastructure,2023-06,2023-12,7,-0.015196223074653292,-0.3432216536930165,0.11249533029163504,-0.13358302122347054,0,-0.00935384407240317
SEDOL:791887,Schroder AsiaPacific,2020-03,2020-05,3,-0.11946446961894952,-0.9743533138090805,0.10239799146074077,-0.15420483481684033,0,-0.009586256611428246
SEDOL:B62Z3C7,Fidelity China Special Situations,2016-12,2016-12,1,-0.13677985501716905,-0.0011994897444732166,0.21884415130907334,-0.058011049723756924,0,-0.009668508287292822
SEDOL:846505,JPMorgan American,2021-02,2021-08,7,-0.04462328709823138,0.6600776093182761,0.17673445819245623,-0.040673212260335156,0,-0.009808788690432342
SEDOL:BD3V464,Ecofin Global Utilities and Infrastructure,2024-11,2024-12,2,-0.11633732257166718,-0.8352488610388118,0.08833436681001094,-0.07874015748031504,0,-0.010396814064045109
NAME:aberdeen new thai|ordinary share,Aberdeen New Thai,2015-02,2015-05,4,-0.1433980992996452,-0.2136252414623291,0.21628037020624907,-0.08798283261802575,0,-0.010764710481297086
SEDOL:338530,Worldwide Healthcare,2019-09,2019-10,2,-0.01035979079257432,-0.518406695182105,0.13760862282993672,-0.08521711061557768,0,-0.01088929219600726
SEDOL:332231,Fidelity Asian Values,2012-05,2012-05,1,-0.09579079175496041,-1.0681654079749274,0.09324626618535815,-0.05592543275632489,0,-0.011185086551264978
SEDOL:537241,Martin Currie Global Portfolio,2022-05,2022-06,2,0.00395403435067343,-0.0005668349456558458,0.08535300818702214,-0.10769230769230764,0,-0.011367521367521373
SEDOL:BF50VS4,Ashoka India Equity,2025-09,2026-03,7,-0.021739130434782705,-1.2942640399135796,0.1872567409121339,-0.08383212426927344,0,-0.012256729611163707
SEDOL:339072,Allianz Technology Trust,2025-03,2025-03,1,-0.11319250697489036,-0.4463440792225057,0.19914376494073505,-0.12484394506866414,0,-0.012484394506866415
SEDOL:783884,Scottish Mortgage,2022-02,2022-04,3,-0.01767994027785369,-0.7138214702028537,0.27200188662704716,-0.15291936978683973,0,-0.012676091660776007
NAME:bankers|ordinary share,Bankers,2021-10,2022-10,13,-0.05745752582600516,-2.822509527021155,0.12663946415064442,-0.12499999999999978,0,-0.012962775009374202
SEDOL:132077,JPMorgan Asian,2018-10,2018-10,1,-0.12063221507708988,-0.5658485932845274,0.13139753693982517,-0.09251101321585908,0,-0.015418502202643182
SEDOL:B62Z3C7,Fidelity China Special Situations,2015-05,2015-06,2,-0.14623579183444624,-1.7590864692000456,0.1648689835887045,-0.09134328358208965,0,-0.015771114995944368
SEDOL:3353790,Premier Miton Global Renewables,2022-11,2023-09,11,-0.15145425110255117,-1.6319890238171677,0.07253401586837908,-0.2598684210526314,0,-0.018411241410180145
SEDOL:341895,JPMorgan Emerging Markets,2020-03,2020-04,2,-0.11606383983378987,-0.47477327943111786,0.10418635088799429,-0.23624351669223465,0,-0.01939513477975017
SEDOL:579403,Mercantile,2021-08,2022-02,7,-0.08082725547007685,-0.3415085925364389,0.14523943695949515,-0.181159420289855,0,-0.01966119418638952
SEDOL:295958,Standard Life UK Smaller Companies,2020-03,2020-06,4,-0.06532091833108256,-0.19953951337450213,0.12533302761698895,-0.2925949641163146,0,-0.02000653294991274
SEDOL:343501,JPMorgan China Growth & Income,2024-05,2024-08,4,-0.1084460925480295,-0.9516110705665309,0.09196244633085801,-0.17369028573742928,0,-0.020660519423638203
SEDOL:B7W0XJ6,BlackRock North American Income,2020-03,2020-04,2,-0.02838747439274214,-0.23338215479311927,0.09978178943600453,-0.2785237334881695,0,-0.023169601482854497
