holding_month,security_id,company_name,sector_sig,weight,discount_sig,z,nav_cagr_5y_sig,share_price,next_month_return,dividend_gbx_month,return_status
2014-07,SEDOL:455934,International Biotechnology,Sector Specialist: Biotechnology & Healthcare,0.2,-0.15486588088979347,-0.8561668921826538,0.21078534356475964,299.0,-0.030936454849498363,,observed
2014-07,SEDOL:295958,Standard Life UK Smaller Companies,UK Smaller Companies,0.2,-0.07898614795166525,-1.7829137120372756,0.22343369948923952,281.25,-0.03644444444444439,,observed
2014-07,NAME:aberdeen asia focus|ordinary share,Aberdeen Asian Smaller Companies,Asia Pacific - Excluding Japan,0.2,-0.004453903198911702,-0.15718284992196183,0.23085057856262065,907.5,0.042424242424242475,,observed
2014-07,SEDOL:906506,Henderson Smaller Companies,UK Smaller Companies,0.2,-0.17048979064357705,-0.0037170014106037647,0.26265965226994764,513.5,-0.004868549172346692,,observed
2014-07,NAME:biotech growth|ordinary share,Biotech Growth,Sector Specialist: Biotechnology & Healthcare,0.2,-0.059617761719121476,-0.827052994013978,0.3174946744393948,494.5,-0.037411526794742134,,observed
2014-08,SEDOL:338530,Worldwide Healthcare,Sector Specialist: Biotechnology & Healthcare,0.16666666666666669,-0.06591077292290892,-0.33174940500434474,0.18478593021719658,1300.0,0.09615384615384626,,observed
2014-08,SEDOL:455934,International Biotechnology,Sector Specialist: Biotechnology & Healthcare,0.16666666666666669,-0.16981834851870947,-1.335972551726316,0.19461442132771595,289.75,0.08541846419327004,,observed
2014-08,SEDOL:295958,Standard Life UK Smaller Companies,UK Smaller Companies,0.16666666666666669,-0.10321321023197327,-2.3782011089293875,0.2109521671827887,271.0,0.05535055350553497,,observed
2014-08,NAME:aberdeen asia focus|ordinary share,Aberdeen Asian Smaller Companies,Asia Pacific - Excluding Japan,0.16666666666666669,-0.006792864867134929,-0.2268387778269844,0.21743591701459933,946.0,0.007928118393234707,,observed
2014-08,SEDOL:806372,Aberdeen Smaller Companies High Income,UK Equity & Bond Income,0.16666666666666669,-0.12131265130458169,-0.11936871119164633,0.24991582858457131,196.0,0.005102040816326481,,observed
2014-08,NAME:biotech growth|ordinary share,Biotech Growth,Sector Specialist: Biotechnology & Healthcare,0.16666666666666669,-0.09966142730144323,-1.817281289467518,0.3006795663072721,476.0,0.15756302521008414,,observed
2014-09,SEDOL:338530,Worldwide Healthcare,Sector Specialist: Biotechnology & Healthcare,0.125,-0.060646011865524097,-0.12391814357048232,0.1972547036095327,1425.0,0.054035087719298325,,observed
2014-09,SEDOL:295958,Standard Life UK Smaller Companies,UK Smaller Companies,0.125,-0.08271593059431037,-1.6094104143777734,0.20467286359932185,286.0,-0.038461538461538436,,observed
2014-09,NAME:aberdeen asia focus|ordinary share,Aberdeen Asian Smaller Companies,Asia Pacific - Excluding Japan,0.125,-0.03309874865637741,-0.8531365574060187,0.21543810223690923,953.5,0.03198741478762446,,observed
2014-09,SEDOL:455934,International Biotechnology,Sector Specialist: Biotechnology & Healthcare,0.125,-0.2008842362028661,-2.213907646192383,0.2173908894498598,314.5,0.021462639109697923,,observed
2014-09,SEDOL:806372,Aberdeen Smaller Companies High Income,UK Equity & Bond Income,0.125,-0.13611647079459743,-0.32901698196430623,0.21872100935306588,197.0,-0.024111675126903598,,observed
2014-09,SEDOL:643610,BlackRock Smaller Companies,UK Smaller Companies,0.125,-0.1276250258824555,-0.027228025689008256,0.22666577643621127,800.5,-0.02435977514053711,,observed
2014-09,NAME:aberdeen new thai|ordinary share,Aberdeen New Thai,Country Specialists: Asia Pacific,0.125,-0.15107618321506067,-0.4040713994422168,0.2280409168676729,434.25,0.0017271157167531026,,observed
2014-09,NAME:biotech growth|ordinary share,Biotech Growth,Sector Specialist: Biotechnology & Healthcare,0.125,-0.07541027620230234,-1.1319758984267847,0.32776450259226275,551.0,0.029038112522685955,,observed
2014-10,SEDOL:295958,Standard Life UK Smaller Companies,UK Smaller Companies,0.16666666666666669,-0.0802983177820139,-1.4308996035763695,0.17798804003308186,275.0,0.024545454545454648,,observed
2014-10,SEDOL:806372,Aberdeen Smaller Companies High Income,UK Equity & Bond Income,0.16666666666666669,-0.13985951411569952,-0.41142831170307725,0.18767875275337603,192.25,-0.02860858257477239,1.6,observed
2014-10,NAME:aberdeen asia focus|ordinary share,Aberdeen Asian Smaller Companies,Asia Pacific - Excluding Japan,0.16666666666666669,-0.006050566167335014,-0.18445261928351836,0.1975626372858991,984.0,-0.002540650406504086,,observed
2014-10,NAME:aberdeen new thai|ordinary share,Aberdeen New Thai,Country Specialists: Asia Pacific,0.16666666666666669,-0.15839572813279934,-0.577407991689377,0.20364768441733205,435.0,0.02011494252873569,,observed
2014-10,SEDOL:455934,International Biotechnology,Sector Specialist: Biotechnology & Healthcare,0.16666666666666669,-0.19552750857686618,-1.8762481357625485,0.20951137781315254,321.25,0.20311284046692601,,observed
2014-10,NAME:biotech growth|ordinary share,Biotech Growth,Sector Specialist: Biotechnology & Healthcare,0.16666666666666669,-0.054889737135999095,-0.58406307988933,0.31227778112152776,567.0,0.08024691358024683,,observed
2014-11,SEDOL:295958,Standard Life UK Smaller Companies,UK Smaller Companies,0.2,-0.04465617794656185,-0.21366197145590154,0.17184621318860643,281.75,-0.020408163265306145,,observed
2014-11,SEDOL:806372,Aberdeen Smaller Companies High Income,UK Equity & Bond Income,0.2,-0.15867009055277737,-0.6890613666420204,0.1891540112962686,186.75,-0.04283801874163318,,observed
2014-11,NAME:aberdeen asia focus|ordinary share,Aberdeen Asian Smaller Companies,Asia Pacific - Excluding Japan,0.2,-0.016690710908070838,-0.4299835670711835,0.19971189831762742,981.5,-0.04024452368823228,,observed
2014-11,NAME:aberdeen new thai|ordinary share,Aberdeen New Thai,Country Specialists: Asia Pacific,0.2,-0.14658537992576504,-0.258136188630943,0.21873379696776327,443.75,0.05239436619718307,,observed
2014-11,NAME:biotech growth|ordinary share,Biotech Growth,Sector Specialist: Biotechnology & Healthcare,0.2,-0.060337818142767397,-0.762282205763735,0.3751734395447226,612.5,0.14693877551020407,,observed
2014-12,NAME:aberdeen asia focus|ordinary share,Aberdeen Asian Smaller Companies,Asia Pacific - Excluding Japan,0.33134900626725317,-0.04105544979792941,-1.0191018514129204,0.18683096188593576,942.0,-0.03397027600849256,,observed
2014-12,SEDOL:295958,Standard Life UK Smaller Companies,UK Smaller Companies,0.33819737387371274,-0.09496327387198311,-1.7675696505168992,0.17853745911919605,276.0,0.006340579710145011,,observed
2014-12,SEDOL:806372,Aberdeen Smaller Companies High Income,UK Equity & Bond Income,0.3304536198590341,-0.18864327538468517,-1.1668254428186393,0.18927918738535454,178.75,0.029370629370629286,,observed
2015-01,NAME:aberdeen asia focus|ordinary share,Aberdeen Asian Smaller Companies,Asia Pacific - Excluding Japan,0.2,-0.05205371001177128,-1.2445410773841914,0.1675005680338649,910.0,0.008241758241758212,,observed
2015-01,SEDOL:295958,Standard Life UK Smaller Companies,UK Smaller Companies,0.2,-0.09125114513807087,-1.577489772471663,0.17101954828181998,277.75,-0.004500450045004545,,observed
2015-01,SEDOL:B6832P1,Polar Capital Global Healthcare Growth & Income,Sector Specialist: Biotechnology & Healthcare,0.2,-0.03537572254335264,-0.6569103585097295,0.17254724098473753,166.88,0.01569990412272304,,observed
2015-01,SEDOL:806372,Aberdeen Smaller Companies High Income,UK Equity & Bond Income,0.2,-0.18792479477447266,-1.1800663955863193,0.19301535264905345,184.0,0.016304347826086918,4.949999999999999,observed
2015-01,SEDOL:643610,BlackRock Smaller Companies,UK Smaller Companies,0.2,-0.1443576562743396,-0.5765420942121885,0.19546264583334466,769.0,0.07022106631989589,,observed
2015-02,SEDOL:B0CRWN5,Schroder Oriental Income,Asia Pacific - Excluding Japan,0.16666666666666669,-0.02839685481043719,-2.010638267961067,0.15754961255370098,194.0,0.05025773195876293,,observed
2015-02,SEDOL:295958,Standard Life UK Smaller Companies,UK Smaller Companies,0.16666666666666669,-0.10668131300077532,-1.9533726602469472,0.17333594899335394,276.5,0.041591320072332794,,observed
2015-02,NAME:aberdeen asia focus|ordinary share,Aberdeen Asian Smaller Companies,Asia Pacific - Excluding Japan,0.16666666666666669,-0.07797284667718496,-1.8400138981921854,0.1782945164845245,917.5,-0.027792915531335116,,observed
2015-02,SEDOL:B6832P1,Polar Capital Global Healthcare Growth & Income,Sector Specialist: Biotechnology & Healthcare,0.16666666666666669,-0.07452907452907453,-1.5565987357819129,0.18379307305261228,169.5,0.0,0.6,observed
2015-02,SEDOL:806372,Aberdeen Smaller Companies High Income,UK Equity & Bond Income,0.16666666666666669,-0.17892425905598242,-1.0865547405580533,0.19271047745354075,187.0,0.07486631016042788,,observed
2015-02,NAME:aberdeen new thai|ordinary share,Aberdeen New Thai,Country Specialists: Asia Pacific,0.16666666666666669,-0.1433980992996452,-0.2136252414623291,0.21628037020624907,466.0,-0.016630901287553623,,observed
2015-03,NAME:aberdeen asia focus|ordinary share,Aberdeen Asian Smaller Companies,Asia Pacific - Excluding Japan,0.16666666666666669,-0.0792448155909039,-1.7751906564503104,0.1584988974055446,892.0,-0.011771300448430444,,observed
2015-03,SEDOL:295958,Standard Life UK Smaller Companies,UK Smaller Companies,0.16666666666666669,-0.07641984414584868,-0.9985878637966181,0.17244883176421205,288.0,-0.00434027777777779,,observed
2015-03,SEDOL:B6832P1,Polar Capital Global Healthcare Growth & Income,Sector Specialist: Biotechnology & Healthcare,0.16666666666666669,-0.080553295362083,-1.5893321920682764,0.18270779153946828,169.5,0.03539823008849563,,observed
2015-03,NAME:aberdeen new thai|ordinary share,Aberdeen New Thai,Country Specialists: Asia Pacific,0.16666666666666669,-0.15528396836808056,-0.5111484480643287,0.19743457708021067,458.25,0.008728859792689558,,observed
2015-03,SEDOL:806372,Aberdeen Smaller Companies High Income,UK Equity & Bond Income,0.16666666666666669,-0.16621728128759283,-0.8955889944533444,0.20774269342437912,201.0,-0.004328358208955274,,observed
2015-03,NAME:biotech growth|ordinary share,Biotech Growth,Sector Specialist: Biotechnology & Healthcare,0.16666666666666669,-0.03423600938541105,-0.3029445513726762,0.3518989312513116,745.0,0.06510067114093965,,observed
2015-04,NAME:aberdeen asia focus|ordinary share,Aberdeen Asian Smaller Companies,Asia Pacific - Excluding Japan,0.125,-0.10390257291274874,-2.12989076635494,0.14467040286853652,881.5,-0.004537719795802642,,observed
2015-04,SEDOL:295958,Standard Life UK Smaller Companies,UK Smaller Companies,0.125,-0.079454253611557,-1.0357586665681495,0.15780560188469278,286.75,0.0043591979075849885,,observed
2015-04,SEDOL:610841,Schroder UK Mid Cap,UK All Companies,0.125,-0.13195138527965455,-0.5223826337156041,0.1758296132320171,434.25,0.024755325273460027,,observed
2015-04,NAME:aberdeen new thai|ordinary share,Aberdeen New Thai,Country Specialists: Asia Pacific,0.125,-0.15677046279574613,-0.5357498739495726,0.1768044305906603,462.25,-0.024337479718766875,,observed
2015-04,SEDOL:806372,Aberdeen Smaller Companies High Income,UK Equity & Bond Income,0.125,-0.1762502572545791,-1.083221736446412,0.19099245684663158,200.13,0.009993504222255645,1.65,observed
2015-04,SEDOL:B6832P1,Polar Capital Global Healthcare Growth & Income,Sector Specialist: Biotechnology & Healthcare,0.125,-0.09763998149005093,-1.8552687658406029,0.19259919879934814,175.5,-0.004273504273504258,,observed
2015-04,SEDOL:338530,Worldwide Healthcare,Sector Specialist: Biotechnology & Healthcare,0.125,-0.053587540700639424,-0.36254233714305284,0.22238823633552282,1930.0,-0.042487046632124326,,observed
2015-04,NAME:biotech growth|ordinary share,Biotech Growth,Sector Specialist: Biotechnology & Healthcare,0.125,-0.04905144829404495,-0.7376977692766092,0.3561019606688096,793.5,-0.061121613106490225,,observed
2015-05,SEDOL:295958,Standard Life UK Smaller Companies,UK Smaller Companies,0.1111111111111111,-0.10143209260241492,-1.566260882865088,0.15399630679373413,288.0,0.07076388888888885,,observed
2015-05,SEDOL:B62Z3C7,Fidelity China Special Situations,Country Specialists: Asia Pacific,0.1111111111111111,-0.14623579183444624,-1.7590864692000456,0.1648689835887045,167.5,0.014328358208955283,,observed
2015-05,NAME:aberdeen new thai|ordinary share,Aberdeen New Thai,Country Specialists: Asia Pacific,0.1111111111111111,-0.1492171288436145,-0.36395611716057774,0.16947279755238423,451.0,-0.05764966740576494,,observed
2015-05,SEDOL:610841,Schroder UK Mid Cap,UK All Companies,0.1111111111111111,-0.13974753039880916,-0.6665816857092406,0.17369572402799305,445.0,0.12022471910112364,,observed
2015-05,SEDOL:643900,North Atlantic Smaller Companies,North American Smaller Companies,0.1111111111111111,-0.21795534508345704,-0.11806097813895287,0.1739145881006639,1876.0,0.031449893390191885,,observed
2015-05,SEDOL:B6832P1,Polar Capital Global Healthcare Growth & Income,Sector Specialist: Biotechnology & Healthcare,0.1111111111111111,-0.07720335850451499,-1.304970400141729,0.18243838277153154,174.75,-0.007153075822603716,0.6,observed
2015-05,SEDOL:806372,Aberdeen Smaller Companies High Income,UK Equity & Bond Income,0.1111111111111111,-0.18679594464113292,-1.2302634905971372,0.18890427053164982,202.13,0.10572403898481175,,observed
2015-05,SEDOL:338530,Worldwide Healthcare,Sector Specialist: Biotechnology & Healthcare,0.1111111111111111,-0.053007010207846594,-0.4026805934391356,0.2141842064175209,1848.0,0.04978354978354971,,observed
2015-05,NAME:biotech growth|ordinary share,Biotech Growth,Sector Specialist: Biotechnology & Healthcare,0.1111111111111111,-0.0487499680788579,-0.6993513582715831,0.34155011594355433,745.0,0.09664429530201346,,observed
2015-06,SEDOL:B62Z3C7,Fidelity China Special Situations,Country Specialists: Asia Pacific,0.16666666666666669,-0.15514669318746888,-1.843750631033433,0.16776498763308167,169.9,-0.10417892878163637,,observed
2015-06,SEDOL:295958,Standard Life UK Smaller Companies,UK Smaller Companies,0.16666666666666669,-0.07929778467785276,-0.9395211718246758,0.17490101396809682,308.38,-0.02717426551657043,,observed
2015-06,SEDOL:B6832P1,Polar Capital Global Healthcare Growth & Income,Sector Specialist: Biotechnology & Healthcare,0.16666666666666669,-0.10089651241125563,-1.7241613792762192,0.18435705994012339,173.5,-0.01729106628242072,,observed
2015-06,SEDOL:806372,Aberdeen Smaller Companies High Income,UK Equity & Bond Income,0.16666666666666669,-0.15347322172562683,-0.7452768015947222,0.21471180500341844,223.5,-0.014541387024608499,,observed
2015-06,SEDOL:338530,Worldwide Healthcare,Sector Specialist: Biotechnology & Healthcare,0.16666666666666669,-0.06731666041672679,-1.0710246674119202,0.23737113354522243,1940.0,-0.019587628865979423,,observed
2015-06,NAME:biotech growth|ordinary share,Biotech Growth,Sector Specialist: Biotechnology & Healthcare,0.16666666666666669,-0.07472422931436729,-1.4023139189671743,0.39045394963781294,817.0,-0.03427172582619342,,observed
2015-07,SEDOL:791586,Schroder Income Growth,UK Equity Income,0.125,-0.03661911858633171,-0.9777320434838801,0.1445387253224452,271.5,0.06125230202578269,2.0,observed
2015-07,SEDOL:643900,North Atlantic Smaller Companies,North American Smaller Companies,0.125,-0.21468558566729057,-0.26406749946120733,0.15887614882360243,1905.0,0.07244094488188968,,observed
2015-07,SEDOL:295958,Standard Life UK Smaller Companies,UK Smaller Companies,0.125,-0.10677067825879838,-1.6108465253167326,0.16674244280654332,300.0,0.08000000000000007,,observed
2015-07,SEDOL:B6832P1,Polar Capital Global Healthcare Growth & Income,Sector Specialist: Biotechnology & Healthcare,0.125,-0.07588075880758804,-1.1048305718325961,0.17046722450169033,170.5,0.0835777126099706,,observed
2015-07,SEDOL:610841,Schroder UK Mid Cap,UK All Companies,0.125,-0.10535842226328296,-0.20521009120543077,0.19968206341204803,474.5,0.03898840885142252,,observed
2015-07,SEDOL:806372,Aberdeen Smaller Companies High Income,UK Equity & Bond Income,0.125,-0.14869356833642555,-0.6984123257691858,0.20505021989599181,220.25,0.004540295119182858,1.65,observed
2015-07,SEDOL:338530,Worldwide Healthcare,Sector Specialist: Biotechnology & Healthcare,0.125,-0.05120121318540993,-0.45277543221791045,0.23710738733173498,1902.0,0.04784437434279698,,observed
2015-07,NAME:biotech growth|ordinary share,Biotech Growth,Sector Specialist: Biotechnology & Healthcare,0.125,-0.06778359346385154,-1.1410790476893227,0.40521644275386437,789.0,0.06020278833967052,,observed
2015-08,SEDOL:643900,North Atlantic Smaller Companies,North American Smaller Companies,0.125,-0.2037136643202918,-0.1251584392571588,0.16317525260516266,2043.0,-0.011257953989231573,,observed
2015-08,NAME:aberforth smaller companies|ordinary share,Aberforth Smaller Companies,UK Smaller Companies,0.125,-0.10610976246114745,-0.18038339050905658,0.16395326531169016,1182.0,0.0,8.15,observed
2015-08,SEDOL:295958,Standard Life UK Smaller Companies,UK Smaller Companies,0.125,-0.089478417266187,-1.080950785244122,0.16561292793568033,324.0,0.0092592592592593,,observed
2015-08,SEDOL:B6832P1,Polar Capital Global Healthcare Growth & Income,Sector Specialist: Biotechnology & Healthcare,0.125,-0.03610371993530537,-0.18088804442803672,0.18782192337878914,184.75,-0.060893098782138,3.6,observed
2015-08,SEDOL:610841,Schroder UK Mid Cap,UK All Companies,0.125,-0.09038912157050871,-0.0026551900631718354,0.1902009969926126,493.0,-0.018762677484786994,,observed
2015-08,SEDOL:806372,Aberdeen Smaller Companies High Income,UK Equity & Bond Income,0.125,-0.14854723879161058,-0.718329102717979,0.19542327115770938,221.25,-0.025988700564971712,,observed
2015-08,SEDOL:338530,Worldwide Healthcare,Sector Specialist: Biotechnology & Healthcare,0.125,-0.04794661240010123,-0.352728106630911,0.2500566737758357,1993.0,-0.042147516307074806,,observed
2015-08,NAME:biotech growth|ordinary share,Biotech Growth,Sector Specialist: Biotechnology & Healthcare,0.125,-0.032668401272043956,-0.12994151153980688,0.4024276018419088,836.5,-0.05558876270173341,,observed
2015-09,SEDOL:295958,Standard Life UK Smaller Companies,UK Smaller Companies,0.25804868854834484,-0.07001877026335246,-0.5391017215342262,0.15746796092004797,327.0,-0.021406727828746197,,observed
2015-09,SEDOL:643900,North Atlantic Smaller Companies,North American Smaller Companies,0.2528028214206797,-0.21882251028679278,-0.6976009329652592,0.16417488647644302,2020.0,0.02425742574257428,,observed
2015-09,SEDOL:806372,Aberdeen Smaller Companies High Income,UK Equity & Bond Income,0.24903644543717113,-0.14582424987117992,-0.7126164691968826,0.17993433184560986,215.5,0.004640371229698292,,observed
2015-09,SEDOL:B6832P1,Polar Capital Global Healthcare Growth & Income,Sector Specialist: Biotechnology & Healthcare,0.24011204459380447,-0.03920699966773733,-0.22386282657043974,0.17053239552270144,173.5,-0.030259365994236287,,observed
