month,month_end,market,segment,n_funds,sufficient,mean_discount,median_discount,cap_weighted_discount,p10_discount,p25_discount,p75_discount,p90_discount,std_discount,iqr_discount,pct_at_discount,pct_wider_than_10,pct_wider_than_20,pct_at_premium,n_with_market_cap,total_market_cap_local,mean_discount_pct,median_discount_pct,cap_weighted_discount_pct,p10_discount_pct,p25_discount_pct,p75_discount_pct,p90_discount_pct,std_discount_pct,iqr_discount_pct,pct_at_discount_pct,pct_at_discount_share_pct,pct_wider_than_10_share_pct,pct_wider_than_20_share_pct,pct_at_premium_share_pct
2007-01,2007-01-31,UK,Property,2,False,,,,,,,,,,,,,,2,890.2465,,,,,,,,,,,,,,
2007-01,2007-01-31,UK,Specialist - Commodities,3,True,-0.09491363100685817,-0.08537821942810797,-0.12479564802512072,-0.12384712860958087,-0.10942128766652853,-0.0756382685578127,-0.06979429803563553,0.03477765713187106,0.03378301910871584,1.0,0.3333333333333333,0.0,0.0,3,858.6359384900001,-9.491363100685817,-8.537821942810798,-12.479564802512073,-12.384712860958087,-10.942128766652853,-7.56382685578127,-6.979429803563553,3.477765713187106,3.378301910871584,100.0,100.0,33.33333333333333,0.0,0.0
2007-01,2007-01-31,UK,Specialist - Environmental,2,False,,,,,,,,,,,,,,2,353.7732563875,,,,,,,,,,,,,,
2007-01,2007-01-31,UK,Specialist - Financials,3,True,-0.059687692702771335,-0.09341031076631634,-0.03568707517560282,-0.16207711427711574,-0.13632706296056596,9.036852325078337e-05,0.056190776096991066,0.13950851887765361,0.13641743148381674,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,3,95.64555516499999,-5.968769270277133,-9.341031076631634,-3.5687075175602825,-16.207711427711573,-13.632706296056597,0.009036852325078337,5.619077609699106,13.950851887765362,13.641743148381675,66.66666666666666,66.66666666666666,33.33333333333333,0.0,33.33333333333333
2007-01,2007-01-31,UK,Specialist - Healthcare,3,True,-0.0417361536234333,-0.036164428700881435,-0.055148002973647796,-0.06302916092071612,-0.05295488633827811,-0.027731558447312565,-0.022671836295171242,0.025680719593784738,0.02522332789096554,1.0,0.0,0.0,0.0,3,430.33183139000005,-4.17361536234333,-3.6164428700881435,-5.514800297364779,-6.302916092071611,-5.29548863382781,-2.7731558447312565,-2.2671836295171244,2.5680719593784738,2.522332789096554,100.0,100.0,0.0,0.0,0.0
2007-01,2007-01-31,UK,Specialist - Other,3,True,-0.0989646062321116,-0.0833591451138298,-0.07964706642053412,-0.136574550898662,-0.11661877372934992,-0.07350770817573238,-0.06759684601287393,0.04517977186423104,0.043111065553617545,1.0,0.3333333333333333,0.0,0.0,3,359.96256966249996,-9.89646062321116,-8.335914511382981,-7.964706642053413,-13.6574550898662,-11.661877372934992,-7.350770817573238,-6.759684601287392,4.517977186423104,4.3111065553617545,100.0,100.0,33.33333333333333,0.0,0.0
2007-01,2007-01-31,UK,Specialist - Technology & Media,4,True,-0.06476882163418365,-0.07156315030107407,-0.05979486778395344,-0.09150099894973629,-0.08114373181179202,-0.05518824012346571,-0.03260118138511867,0.03407503844380719,0.02595549168832631,1.0,0.0,0.0,0.0,4,746.9869351275,-6.476882163418366,-7.156315030107407,-5.979486778395344,-9.150099894973629,-8.114373181179202,-5.518824012346571,-3.260118138511867,3.407503844380719,2.595549168832631,100.0,100.0,0.0,0.0,0.0
2007-01,2007-01-31,UK,Split Capital & ZDP,1,False,,,,,,,,,,,,,,1,38.4728211975,,,,,,,,,,,,,,
2007-01,2007-01-31,UK,UK Equity,56,True,-0.05582525110901732,-0.057023375743818105,-0.06622232676788345,-0.13237753363840649,-0.09325280103901451,-0.033337796774681516,0.021462045977828748,0.05480149976521564,0.059915004264332994,0.8035714285714286,0.19642857142857142,0.0,0.19642857142857142,56,12489.8165911425,-5.582525110901733,-5.7023375743818105,-6.622232676788345,-13.237753363840648,-9.32528010390145,-3.3337796774681516,2.1462045977828748,5.480149976521564,5.9915004264333,80.35714285714286,80.35714285714286,19.642857142857142,0.0,19.642857142857142
2007-01,2007-01-31,UK,Unclassified,1,False,,,,,,,,,,,,,,1,93.5014957825,,,,,,,,,,,,,,
2007-02,2007-02-28,UK,Asia Pacific Equity,5,True,-0.0486708573430233,-0.0429127783084724,-0.03563477565771397,-0.07193325441777702,-0.05776270853295984,-0.03401500359675269,-0.029976108200266926,0.02155189383491715,0.023747704936207148,1.0,0.0,0.0,0.0,5,502.13199295500004,-4.86708573430233,-4.29127783084724,-3.5634775657713966,-7.193325441777702,-5.776270853295983,-3.401500359675269,-2.9976108200266927,2.155189383491715,2.374770493620715,100.0,100.0,0.0,0.0,0.0
2007-02,2007-02-28,UK,Emerging & Frontier Equity,6,True,-0.07461439862113689,-0.08413685546720545,-0.08492329495872603,-0.10127614382779149,-0.10005814486588771,-0.06595562742419708,-0.03843019656841373,0.034206906243504163,0.03410251744169063,1.0,0.3333333333333333,0.0,0.0,6,2998.33347584,-7.461439862113689,-8.413685546720545,-8.492329495872603,-10.127614382779148,-10.005814486588772,-6.595562742419708,-3.8430196568413733,3.4206906243504163,3.410251744169063,100.0,100.0,33.33333333333333,0.0,0.0
2007-02,2007-02-28,UK,Europe Equity,17,True,-0.0440522613451861,-0.0506427373781283,-0.05297336267963447,-0.07653163648626812,-0.06828220126536955,-0.02505912544658573,-0.003304786883087728,0.029252024373238837,0.04322307581878382,0.9411764705882353,0.0,0.0,0.058823529411764705,17,3920.002165385,-4.4052261345186094,-5.0642737378128295,-5.297336267963447,-7.653163648626812,-6.828220126536955,-2.505912544658573,-0.3304786883087728,2.925202437323884,4.322307581878382,94.11764705882352,94.11764705882352,0.0,0.0,5.88235294117647
2007-02,2007-02-28,UK,Global Equity,34,True,-0.05442616040198029,-0.06811439073909853,-0.08886250126963335,-0.10877683888497716,-0.09384770086867192,-0.012679801998245255,0.01924213743820999,0.05203701802855951,0.08116789887042666,0.7941176470588235,0.17647058823529413,0.0,0.20588235294117646,34,15355.242590758,-5.442616040198029,-6.8114390739098525,-8.886250126963336,-10.877683888497716,-9.384770086867192,-1.2679801998245255,1.924213743820999,5.203701802855951,8.116789887042666,79.41176470588235,79.41176470588235,17.647058823529413,0.0,20.588235294117645
2007-02,2007-02-28,UK,Hedge & Multi-Asset,2,False,,,,,,,,,,,,,,2,244.85689737,,,,,,,,,,,,,,
2007-02,2007-02-28,UK,Japan Equity,25,True,-0.04966540322490886,-0.05530435443422754,-0.054154219465947145,-0.09335586540921774,-0.08328675237562888,-0.015309672929714635,0.007870090834488967,0.0381061890694857,0.06797707944591425,0.84,0.04,0.0,0.16,25,3525.9082888049998,-4.966540322490886,-5.530435443422754,-5.415421946594715,-9.335586540921774,-8.328675237562887,-1.5309672929714635,0.7870090834488968,3.81061890694857,6.797707944591425,84.0,84.0,4.0,0.0,16.0
2007-02,2007-02-28,UK,Latin America Equity,1,False,,,,,,,,,,,,,,1,179.5699968975,,,,,,,,,,,,,,
2007-02,2007-02-28,UK,Liquidity & Cash,2,False,,,,,,,,,,,,,,2,44.46437965,,,,,,,,,,,,,,
2007-02,2007-02-28,UK,North America Equity,6,True,-0.08798248160220956,-0.0903614095483935,-0.0699780813965221,-0.11410604085450982,-0.11146709327823884,-0.0727409330985172,-0.05947999440372537,0.02804513030922393,0.038726160179721636,1.0,0.5,0.0,0.0,6,1053.04781052,-8.798248160220956,-9.03614095483935,-6.997808139652211,-11.41060408545098,-11.146709327823883,-7.27409330985172,-5.947999440372537,2.804513030922393,3.8726160179721636,100.0,100.0,50.0,0.0,0.0
2007-02,2007-02-28,UK,Private Equity,1,False,,,,,,,,,,,,,,1,83.25,,,,,,,,,,,,,,
2007-02,2007-02-28,UK,Property,2,False,,,,,,,,,,,,,,2,878.88925,,,,,,,,,,,,,,
2007-02,2007-02-28,UK,Specialist - Commodities,3,True,-0.09930494968183916,-0.10685154975530176,-0.12942184852313665,-0.1322649413846872,-0.12273491952366766,-0.07964827987674195,-0.06332631794960605,0.04357948939083179,0.04308663964692572,1.0,0.6666666666666666,0.0,0.0,3,859.36831658,-9.930494968183917,-10.685154975530175,-12.942184852313666,-13.22649413846872,-12.273491952366767,-7.9648279876741945,-6.332631794960605,4.357948939083179,4.308663964692572,100.0,100.0,66.66666666666666,0.0,0.0
2007-02,2007-02-28,UK,Specialist - Environmental,2,False,,,,,,,,,,,,,,2,364.1908724675,,,,,,,,,,,,,,
2007-02,2007-02-28,UK,Specialist - Financials,3,True,-0.16034796933143766,-0.1622309650543856,-0.14352063045317398,-0.25614510509555805,-0.2209273025801184,-0.1007101339442309,-0.06379763527813806,0.120228228338851,0.1202171686358875,1.0,0.6666666666666666,0.3333333333333333,0.0,3,83.513611045,-16.034796933143767,-16.223096505438562,-14.352063045317397,-25.614510509555803,-22.09273025801184,-10.07101339442309,-6.379763527813806,12.0228228338851,12.02171686358875,100.0,100.0,66.66666666666666,33.33333333333333,0.0
2007-02,2007-02-28,UK,Specialist - Healthcare,4,True,-0.02010936523528753,-0.022338181971221893,-0.04511652823098666,-0.060242410059121884,-0.04613450413107287,0.003686956924563445,0.021806732977294324,0.0443053648288195,0.04982146105563631,0.75,0.0,0.0,0.25,4,439.95166019250007,-2.010936523528753,-2.233818197122189,-4.511652823098666,-6.024241005912188,-4.613450413107286,0.3686956924563445,2.1806732977294323,4.43053648288195,4.982146105563631,75.0,75.0,0.0,0.0,25.0
2007-02,2007-02-28,UK,Specialist - Other,3,True,-0.07758859435913874,-0.06687402799377917,-0.06700635334199531,-0.0992574863248751,-0.08711368945071413,-0.06270621608488358,-0.06020552893954623,0.02611180203283562,0.024407473365830545,1.0,0.3333333333333333,0.0,0.0,3,354.31009212000004,-7.758859435913874,-6.687402799377917,-6.700635334199531,-9.92574863248751,-8.711368945071413,-6.270621608488359,-6.020552893954623,2.611180203283562,2.4407473365830548,100.0,100.0,33.33333333333333,0.0,0.0
2007-02,2007-02-28,UK,Specialist - Technology & Media,4,True,-0.060647186722997015,-0.08321384182463532,-0.04250173476724579,-0.10103911320665157,-0.09658105489359636,-0.04727997365403597,-0.0022019361580317975,0.06046463348988286,0.049301081239560396,0.75,0.25,0.0,0.25,4,761.8052885049999,-6.064718672299701,-8.321384182463532,-4.250173476724579,-10.103911320665157,-9.658105489359636,-4.7279973654035965,-0.22019361580317975,6.046463348988286,4.93010812395604,75.0,75.0,25.0,0.0,25.0
2007-02,2007-02-28,UK,Split Capital & ZDP,1,False,,,,,,,,,,,,,,1,38.37875562,,,,,,,,,,,,,,
2007-02,2007-02-28,UK,UK Equity,56,True,-0.05791269458996408,-0.058741677108428536,-0.07395325977688809,-0.1304986510989698,-0.09677413808982505,-0.023188917315065227,0.010347151380773578,0.05431779642149223,0.07358522077475982,0.8035714285714286,0.25,0.0,0.19642857142857142,56,12309.502769127499,-5.791269458996408,-5.874167710842854,-7.395325977688809,-13.04986510989698,-9.677413808982504,-2.3188917315065227,1.0347151380773578,5.431779642149223,7.358522077475982,80.35714285714286,80.35714285714286,25.0,0.0,19.642857142857142
2007-03,2007-03-31,UK,Asia Pacific Equity,4,True,-0.055937668288684655,-0.05251258356880201,-0.0465707955279983,-0.08259378256712108,-0.07171137568826777,-0.03673887616921889,-0.03202162178615435,0.0273965728936487,0.03497249951904888,1.0,0.0,0.0,0.0,4,475.22003637999995,-5.593766828868466,-5.251258356880201,-4.65707955279983,-8.259378256712107,-7.171137568826777,-3.6738876169218893,-3.202162178615435,2.73965728936487,3.497249951904888,100.0,100.0,0.0,0.0,0.0
2007-03,2007-03-31,UK,Debt & Fixed Income,1,False,,,,,,,,,,,,,,1,124.7733865,,,,,,,,,,,,,,
2007-03,2007-03-31,UK,Emerging & Frontier Equity,6,True,-0.07929061296775225,-0.08946853383020265,-0.08724777597969968,-0.10162443626266571,-0.09549470006309826,-0.08464512513491906,-0.046778868810388397,0.035419755878654924,0.010849574928179201,1.0,0.16666666666666666,0.0,0.0,6,3133.5061872725005,-7.929061296775225,-8.946853383020265,-8.724777597969968,-10.16244362626657,-9.549470006309827,-8.464512513491906,-4.677886881038839,3.541975587865492,1.08495749281792,100.0,100.0,16.666666666666664,0.0,0.0
2007-03,2007-03-31,UK,Europe Equity,17,True,-0.05156549884780909,-0.05183176202161088,-0.05707462833685646,-0.08262320312352163,-0.07761246144594669,-0.0294266126011693,-0.015162491969908085,0.027788323052647418,0.04818584884477739,1.0,0.058823529411764705,0.0,0.0,17,4039.316955115,-5.156549884780909,-5.183176202161088,-5.707462833685646,-8.262320312352163,-7.7612461445946686,-2.94266126011693,-1.5162491969908085,2.778832305264742,4.818584884477739,100.0,100.0,5.88235294117647,0.0,0.0
2007-03,2007-03-31,UK,Global Equity,34,True,-0.0523872575733266,-0.060880609691735754,-0.08833066334223844,-0.10785685909326699,-0.0977065019782167,-0.01974211234854975,0.036910040943477794,0.05898467598406088,0.07796438962966695,0.8235294117647058,0.20588235294117646,0.0,0.17647058823529413,34,14252.965649411,-5.23872575733266,-6.088060969173576,-8.833066334223844,-10.785685909326698,-9.77065019782167,-1.974211234854975,3.6910040943477793,5.898467598406088,7.796438962966695,82.35294117647058,82.35294117647058,20.588235294117645,0.0,17.647058823529413
2007-03,2007-03-31,UK,Hedge & Multi-Asset,2,False,,,,,,,,,,,,,,2,345.426726495,,,,,,,,,,,,,,
2007-03,2007-03-31,UK,Japan Equity,24,True,-0.07308321739646241,-0.07292050739473954,-0.07768691567505479,-0.10486181137840064,-0.10228808259696853,-0.05691838031458352,-0.034330318420342704,0.031648574485461115,0.045369702282385016,0.9583333333333334,0.3333333333333333,0.0,0.041666666666666664,24,3435.466150235,-7.308321739646241,-7.292050739473954,-7.768691567505479,-10.486181137840065,-10.228808259696853,-5.691838031458351,-3.4330318420342705,3.1648574485461114,4.536970228238502,95.83333333333334,95.83333333333334,33.33333333333333,0.0,4.166666666666666
2007-03,2007-03-31,UK,Latin America Equity,1,False,,,,,,,,,,,,,,1,194.98219224000002,,,,,,,,,,,,,,
2007-03,2007-03-31,UK,Liquidity & Cash,2,False,,,,,,,,,,,,,,2,45.04430245,,,,,,,,,,,,,,
2007-03,2007-03-31,UK,North America Equity,6,True,-0.07828885532444498,-0.07399121378944018,-0.06808930909772523,-0.10779504305565829,-0.0902126808237671,-0.06425031480203575,-0.05308030912823647,0.02808824519926588,0.025962366021731353,1.0,0.16666666666666666,0.0,0.0,6,1067.4488209649999,-7.828885532444498,-7.3991213789440184,-6.808930909772523,-10.77950430556583,-9.02126808237671,-6.425031480203574,-5.3080309128236465,2.808824519926588,2.5962366021731356,100.0,100.0,16.666666666666664,0.0,0.0
2007-03,2007-03-31,UK,Private Equity,3,True,-0.04311998800996386,-0.11074834607784179,0.03072233412084514,-0.17536109160994723,-0.1511313120354077,0.03107715698154101,0.1161724588171707,0.1913899743788012,0.1822084690169487,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,3,749.6361600399999,-4.3119988009963865,-11.07483460778418,3.072233412084514,-17.536109160994723,-15.11313120354077,3.107715698154101,11.61724588171707,19.13899743788012,18.22084690169487,66.66666666666666,66.66666666666666,66.66666666666666,0.0,33.33333333333333
2007-03,2007-03-31,UK,Property,3,True,-0.06465133796848732,-0.06577759255400428,-0.0838523015234265,-0.09944121292143002,-0.08681735528364537,-0.04304844794608775,-0.029410961181337833,0.04377977371535003,0.04376890733755762,1.0,0.3333333333333333,0.0,0.0,3,1889.85525,-6.465133796848733,-6.577759255400428,-8.38523015234265,-9.944121292143002,-8.681735528364538,-4.304844794608775,-2.941096118133783,4.377977371535003,4.376890733755761,100.0,100.0,33.33333333333333,0.0,0.0
2007-03,2007-03-31,UK,Specialist - Commodities,3,True,-0.08025806548022496,-0.08890813307353684,-0.08617558089504293,-0.09668483921957738,-0.09376857441481218,-0.07107259034229368,-0.06037126470354779,0.023900323115946812,0.022695984072518494,1.0,0.0,0.0,0.0,3,987.5314432,-8.025806548022496,-8.890813307353685,-8.617558089504293,-9.668483921957737,-9.376857441481217,-7.107259034229369,-6.037126470354779,2.3900323115946813,2.2695984072518494,100.0,100.0,0.0,0.0,0.0
2007-03,2007-03-31,UK,Specialist - Environmental,2,False,,,,,,,,,,,,,,2,372.074331725,,,,,,,,,,,,,,
2007-03,2007-03-31,UK,Specialist - Financials,3,True,-0.10256276034092582,-0.1503111536620393,-0.08417641853320677,-0.20782071419959552,-0.18625462899801193,-0.04274508834439644,0.021794550846189274,0.14934831789200884,0.14350954065361549,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,3,86.61458862500001,-10.256276034092583,-15.03111536620393,-8.417641853320678,-20.782071419959554,-18.625462899801192,-4.2745088344396445,2.1794550846189273,14.934831789200883,14.350954065361549,66.66666666666666,66.66666666666666,66.66666666666666,33.33333333333333,33.33333333333333
2007-03,2007-03-31,UK,Specialist - Healthcare,4,True,-0.02215379726412492,-0.030830701715286568,-0.042483087942403644,-0.0649067672456007,-0.06130660537498578,0.008322106395574291,0.02754069627828018,0.05072222595533747,0.06962871177056007,0.75,0.0,0.0,0.25,4,433.4873498975,-2.215379726412492,-3.083070171528657,-4.248308794240365,-6.490676724560069,-6.130660537498578,0.8322106395574291,2.754069627828018,5.072222595533747,6.962871177056007,75.0,75.0,0.0,0.0,25.0
2007-03,2007-03-31,UK,Specialist - Other,6,True,-0.11071721839847994,-0.10579835949527372,-0.09450037513943448,-0.14174984730511525,-0.12791725422999803,-0.0969385528179724,-0.08460344839505085,0.027143536258866688,0.030978701412025633,1.0,0.6666666666666666,0.0,0.0,6,433.9349992125,-11.071721839847994,-10.579835949527371,-9.450037513943448,-14.174984730511525,-12.791725422999804,-9.693855281797239,-8.460344839505085,2.7143536258866687,3.0978701412025633,100.0,100.0,66.66666666666666,0.0,0.0
2007-03,2007-03-31,UK,Specialist - Technology & Media,3,True,-0.058930141708886184,-0.03258229332439899,-0.07363108677977186,-0.10213843065788904,-0.07605487915783027,-0.0286314800676985,-0.026260992113678206,0.05262732766472998,0.04742339909013177,1.0,0.3333333333333333,0.0,0.0,3,724.01142784,-5.893014170888619,-3.258229332439899,-7.363108677977186,-10.213843065788904,-7.605487915783026,-2.8631480067698503,-2.6260992113678205,5.262732766472998,4.742339909013177,100.0,100.0,33.33333333333333,0.0,0.0
2007-03,2007-03-31,UK,Split Capital & ZDP,1,False,,,,,,,,,,,,,,1,38.190624465000006,,,,,,,,,,,,,,
2007-03,2007-03-31,UK,UK Equity,58,True,-0.06395891099368042,-0.061136690553362016,-0.07362108857771474,-0.14197696121244605,-0.10077953396479364,-0.0307480740761035,0.010981885185498313,0.05726761129830031,0.07003145988869014,0.8793103448275862,0.25862068965517243,0.0,0.1206896551724138,58,12809.731518035,-6.3958910993680425,-6.113669055336201,-7.3621088577714735,-14.197696121244604,-10.077953396479364,-3.0748074076103498,1.0981885185498312,5.726761129830031,7.003145988869014,87.93103448275862,87.93103448275862,25.862068965517242,0.0,12.068965517241379
2007-04,2007-04-30,UK,Asia Pacific Equity,5,True,-0.05241301096513866,-0.06496512654950803,-0.059283737563540634,-0.07372601233533753,-0.07256235827664403,-0.027395865159384858,-0.024542299943167856,0.025316792544721124,0.04516649311725918,1.0,0.0,0.0,0.0,5,530.1409404699999,-5.241301096513866,-6.496512654950804,-5.9283737563540635,-7.372601233533753,-7.256235827664403,-2.739586515938486,-2.4542299943167856,2.5316792544721123,4.516649311725917,100.0,100.0,0.0,0.0,0.0
2007-04,2007-04-30,UK,Debt & Fixed Income,1,False,,,,,,,,,,,,,,1,127.16745825,,,,,,,,,,,,,,
2007-04,2007-04-30,UK,Emerging & Frontier Equity,6,True,-0.07627208657482142,-0.09088466451151178,-0.08338536506244368,-0.09339059684297996,-0.09218187425125435,-0.07771319960403564,-0.044540998369972495,0.030624791339935748,0.01446867464721871,1.0,0.0,0.0,0.0,6,3239.7102226425004,-7.627208657482141,-9.088466451151177,-8.338536506244369,-9.339059684297995,-9.218187425125436,-7.771319960403564,-4.4540998369972495,3.0624791339935746,1.4468674647218709,100.0,100.0,0.0,0.0,0.0
2007-04,2007-04-30,UK,Europe Equity,17,True,-0.05406137230440374,-0.05486399262332875,-0.0617463321587126,-0.09510529073114204,-0.0828723189178261,-0.03789126853377267,-0.0011288808156088904,0.0335786889418733,0.04498105038405342,0.9411764705882353,0.058823529411764705,0.0,0.058823529411764705,17,4084.13859592,-5.4061372304403745,-5.486399262332875,-6.17463321587126,-9.510529073114204,-8.287231891782609,-3.789126853377267,-0.11288808156088904,3.35786889418733,4.498105038405342,94.11764705882352,94.11764705882352,5.88235294117647,0.0,5.88235294117647
2007-04,2007-04-30,UK,Global Equity,33,True,-0.05152687968664963,-0.056362707162152303,-0.08258031373506923,-0.10485087405917823,-0.09330665696616947,-0.023330880782284624,0.02943159432706961,0.057314982150122054,0.06997577618388484,0.8484848484848485,0.21212121212121213,0.0,0.15151515151515152,33,16123.843044922,-5.152687968664963,-5.636270716215231,-8.258031373506922,-10.485087405917822,-9.330665696616947,-2.3330880782284624,2.943159432706961,5.731498215012206,6.997577618388484,84.84848484848484,84.84848484848484,21.21212121212121,0.0,15.151515151515152
2007-04,2007-04-30,UK,Hedge & Multi-Asset,2,False,,,,,,,,,,,,,,2,349.16255591,,,,,,,,,,,,,,
2007-04,2007-04-30,UK,Japan Equity,25,True,-0.06611894995793322,-0.06746175596316972,-0.0729289370645676,-0.10826909214492937,-0.09708487402184196,-0.04236599891716286,-0.027216844083429143,0.03690492951474131,0.0547188751046791,0.96,0.2,0.0,0.04,25,3503.5678471175,-6.611894995793321,-6.746175596316972,-7.29289370645676,-10.826909214492938,-9.708487402184197,-4.236599891716287,-2.7216844083429144,3.690492951474131,5.47188751046791,96.0,96.0,20.0,0.0,4.0
2007-04,2007-04-30,UK,Latin America Equity,1,False,,,,,,,,,,,,,,1,201.433808895,,,,,,,,,,,,,,
2007-04,2007-04-30,UK,Liquidity & Cash,2,False,,,,,,,,,,,,,,2,45.093468779999995,,,,,,,,,,,,,,
2007-04,2007-04-30,UK,North America Equity,6,True,-0.07045207736286509,-0.07149292865590962,-0.05849972259919825,-0.08758480089798404,-0.07330156090359682,-0.07033184819993249,-0.05227850253470162,0.021314167579664468,0.0029697127036643345,1.0,0.16666666666666666,0.0,0.0,6,1084.3658978274998,-7.045207736286509,-7.1492928655909616,-5.849972259919825,-8.758480089798404,-7.330156090359682,-7.033184819993249,-5.227850253470162,2.1314167579664467,0.29697127036643345,100.0,100.0,16.666666666666664,0.0,0.0
2007-04,2007-04-30,UK,Private Equity,1,False,,,,,,,,,,,,,,1,83.75,,,,,,,,,,,,,,
2007-04,2007-04-30,UK,Property,2,False,,,,,,,,,,,,,,2,863.161,,,,,,,,,,,,,,
2007-04,2007-04-30,UK,Specialist - Commodities,3,True,-0.07887493928468121,-0.0798446266724212,-0.07861280969464396,-0.09448351419390069,-0.08899393137334588,-0.06924079088988655,-0.06287848942036575,0.01977098326289657,0.01975314048345933,1.0,0.0,0.0,0.0,3,982.0311940700001,-7.887493928468121,-7.98446266724212,-7.861280969464396,-9.44835141939007,-8.899393137334588,-6.924079088988655,-6.287848942036575,1.977098326289657,1.975314048345933,100.0,100.0,0.0,0.0,0.0
2007-04,2007-04-30,UK,Specialist - Environmental,2,False,,,,,,,,,,,,,,2,403.10459402000004,,,,,,,,,,,,,,
2007-04,2007-04-30,UK,Specialist - Financials,4,True,-0.17288838636957451,-0.16269995994281922,-0.17490773437219834,-0.20762522714921205,-0.18185376554744884,-0.1537345807649449,-0.1463022867313412,0.03626145805246008,0.028119184782503942,1.0,1.0,0.25,0.0,4,112.575771835,-17.28883863695745,-16.26999599428192,-17.490773437219833,-20.762522714921204,-18.185376554744884,-15.37345807649449,-14.630228673134122,3.6261458052460083,2.8119184782503943,100.0,100.0,100.0,25.0,0.0
