month,month_end,market,sector_canon,n_funds,sufficient,mean_discount,median_discount,cap_weighted_discount,p10_discount,p25_discount,p75_discount,p90_discount,std_discount,iqr_discount,pct_at_discount,pct_wider_than_10,pct_wider_than_20,pct_at_premium,n_with_market_cap,total_market_cap_local,mean_discount_pct,median_discount_pct,cap_weighted_discount_pct,p10_discount_pct,p25_discount_pct,p75_discount_pct,p90_discount_pct,std_discount_pct,iqr_discount_pct,pct_at_discount_pct,pct_at_discount_share_pct,pct_wider_than_10_share_pct,pct_wider_than_20_share_pct,pct_at_premium_share_pct
2007-01,2007-01-31,UK,Global,30,True,-0.05934378236513755,-0.07312547192934821,-0.08609440069302562,-0.11669944041486786,-0.09794855107928332,-0.028059163463714315,-0.0016063448976922222,0.05453988175990471,0.06988938761556901,0.9333333333333333,0.23333333333333334,0.0,0.06666666666666667,30,14230.851894865002,-5.934378236513755,-7.3125471929348205,-8.609440069302563,-11.669944041486787,-9.794855107928333,-2.8059163463714314,-0.16063448976922223,5.453988175990471,6.988938761556901,93.33333333333333,93.33333333333333,23.333333333333332,0.0,6.666666666666667
2007-01,2007-01-31,UK,Global Emerging Markets,4,True,-0.07432460903804061,-0.08992642248954846,-0.08794890325586578,-0.09854667133396774,-0.09594739112317924,-0.06830364040440984,-0.03762109598090718,0.03859829999265817,0.0276437507187694,1.0,0.25,0.0,0.0,4,2516.84330882,-7.432460903804062,-8.992642248954846,-8.794890325586579,-9.854667133396774,-9.594739112317924,-6.830364040440983,-3.762109598090718,3.8598299992658167,2.76437507187694,100.0,100.0,25.0,0.0,0.0
2007-01,2007-01-31,UK,Global Equity Income,6,True,-0.010403429675008421,-0.013821826184967578,-0.04361081140351304,-0.06134894801462154,-0.0487854676184995,0.023035790108584697,0.04396048517456386,0.051034827656828353,0.0718212577270842,0.5,0.0,0.0,0.5,6,1473.6279599549998,-1.0403429675008422,-1.3821826184967578,-4.361081140351304,-6.1348948014621545,-4.87854676184995,2.3035790108584697,4.396048517456386,5.103482765682835,7.18212577270842,50.0,50.0,0.0,0.0,50.0
2007-01,2007-01-31,UK,Global Smaller Companies,1,False,,,,,,,,,,,,,,1,209.6813058525,,,,,,,,,,,,,,
2007-01,2007-01-31,UK,Hedge Funds,2,False,,,,,,,,,,,,,,2,246.49295787,,,,,,,,,,,,,,
2007-01,2007-01-31,UK,Japan,5,True,-0.0490259728301808,-0.06630581867388363,-0.061761495953765407,-0.08153815966320573,-0.07982791586998084,-0.00969529085872578,-0.007851626277265166,0.03783116781600866,0.07013262501125506,1.0,0.0,0.0,0.0,5,853.1863730350001,-4.90259728301808,-6.630581867388363,-6.176149595376541,-8.153815966320572,-7.982791586998084,-0.969529085872578,-0.7851626277265166,3.7831167816008664,7.013262501125506,100.0,100.0,0.0,0.0,0.0
2007-01,2007-01-31,UK,Japanese Smaller Companies,4,True,-0.04727535086221615,-0.040890916068310246,-0.03600105687920217,-0.07680990591259745,-0.05403620424765185,-0.03413006268287455,-0.022848343646959576,0.03215745220110776,0.019906141564777297,1.0,0.0,0.0,0.0,4,272.3412528025,-4.727535086221615,-4.089091606831024,-3.6001056879202173,-7.680990591259746,-5.403620424765185,-3.413006268287455,-2.2848343646959575,3.215745220110776,1.9906141564777298,100.0,100.0,0.0,0.0,0.0
2007-01,2007-01-31,UK,Latin America,1,False,,,,,,,,,,,,,,1,186.38003669999998,,,,,,,,,,,,,,
2007-01,2007-01-31,UK,Liquidity Funds,2,False,,,,,,,,,,,,,,2,45.421501,,,,,,,,,,,,,,
2007-01,2007-01-31,UK,North America,2,False,,,,,,,,,,,,,,2,709.987436505,,,,,,,,,,,,,,
2007-01,2007-01-31,UK,North American Smaller Companies,4,True,-0.10300947495010596,-0.11202058077736693,-0.09089269920179105,-0.1316569082220244,-0.12295190144587023,-0.09207815428160265,-0.06715315701637872,0.03731386103608174,0.03087374716426758,1.0,0.75,0.0,0.0,4,361.26732616749996,-10.300947495010595,-11.202058077736693,-9.089269920179104,-13.16569082220244,-12.295190144587023,-9.207815428160265,-6.715315701637873,3.7313861036081737,3.087374716426758,100.0,100.0,75.0,0.0,0.0
2007-01,2007-01-31,UK,Other,1,False,,,,,,,,,,,,,,1,93.5014957825,,,,,,,,,,,,,,
2007-01,2007-01-31,UK,Private Equity,1,False,,,,,,,,,,,,,,1,84.5,,,,,,,,,,,,,,
2007-01,2007-01-31,UK,Property,2,False,,,,,,,,,,,,,,2,890.2465,,,,,,,,,,,,,,
2007-01,2007-01-31,UK,Technology & Media,4,True,-0.06476882163418365,-0.07156315030107407,-0.05979486778395344,-0.09150099894973629,-0.08114373181179202,-0.05518824012346571,-0.03260118138511867,0.03407503844380719,0.02595549168832631,1.0,0.0,0.0,0.0,4,746.9869351275,-6.476882163418366,-7.156315030107407,-5.979486778395344,-9.150099894973629,-8.114373181179202,-5.518824012346571,-3.260118138511867,3.407503844380719,2.595549168832631,100.0,100.0,0.0,0.0,0.0
2007-01,2007-01-31,UK,UK All Companies,18,True,-0.038083132175197154,-0.04331908647896554,-0.057356118607732584,-0.08489219501833538,-0.06601175892830288,-0.03274778332104966,0.02539346151247251,0.04274918890996114,0.03326397560725322,0.8333333333333334,0.0,0.0,0.16666666666666666,18,3846.8994274,-3.808313217519715,-4.3319086478965545,-5.7356118607732585,-8.489219501833539,-6.601175892830288,-3.274778332104966,2.5393461512472513,4.274918890996114,3.3263975607253222,83.33333333333334,83.33333333333334,0.0,0.0,16.666666666666664
2007-01,2007-01-31,UK,UK Equity Income,22,True,-0.026582277766779593,-0.044440414924126925,-0.04929740713558835,-0.07142056860529643,-0.05856860951472492,0.010521847125601724,0.031268510678657394,0.044337176287107635,0.06909045664032665,0.6363636363636364,0.0,0.0,0.36363636363636365,22,6013.728906232501,-2.6582277766779594,-4.444041492412692,-4.929740713558835,-7.142056860529642,-5.856860951472492,1.0521847125601724,3.1268510678657395,4.433717628710763,6.909045664032664,63.63636363636363,63.63636363636363,0.0,0.0,36.36363636363637
2007-01,2007-01-31,UK,UK Smaller Companies,16,True,-0.11599422325514187,-0.12988350838660462,-0.11790721054702522,-0.13988973493259638,-0.13568680446678769,-0.09859847988928855,-0.08424401734455617,0.026360401682431252,0.03708832457749914,1.0,0.6875,0.0,0.0,16,2629.18825751,-11.599422325514187,-12.988350838660462,-11.790721054702521,-13.988973493259637,-13.56868044667877,-9.859847988928856,-8.424401734455616,2.636040168243125,3.7088324577499137,100.0,100.0,68.75,0.0,0.0
2007-01,2007-01-31,UK,Zero Dividend,1,False,,,,,,,,,,,,,,1,38.4728211975,,,,,,,,,,,,,,
2007-02,2007-02-28,UK,Asia Pacific,5,True,-0.0486708573430233,-0.0429127783084724,-0.03563477565771397,-0.07193325441777702,-0.05776270853295984,-0.03401500359675269,-0.029976108200266926,0.02155189383491715,0.023747704936207148,1.0,0.0,0.0,0.0,5,502.13199295500004,-4.86708573430233,-4.29127783084724,-3.5634775657713966,-7.193325441777702,-5.776270853295983,-3.401500359675269,-2.9976108200266927,2.155189383491715,2.374770493620715,100.0,100.0,0.0,0.0,0.0
2007-02,2007-02-28,UK,Asia Pacific - ex Japan,13,True,-0.05417182334155171,-0.06440219433380923,-0.0573010830796939,-0.09782797075219637,-0.08390738614619209,-0.03939857998050955,0.010868668171039042,0.042009799118789916,0.044508806165682535,0.8461538461538461,0.07692307692307693,0.0,0.15384615384615385,13,2094.03417207,-5.4171823341551715,-6.440219433380923,-5.73010830796939,-9.782797075219637,-8.39073861461921,-3.939857998050955,1.0868668171039042,4.200979911878991,4.450880616568254,84.61538461538461,84.61538461538461,7.6923076923076925,0.0,15.384615384615385
2007-02,2007-02-28,UK,Asia Pacific - inc Japan,3,True,-0.08590720367142542,-0.08388400415051067,-0.08455607424834395,-0.0892174844206115,-0.08721742931932369,-0.08358537826306978,-0.08340620273060524,0.00403259185900426,0.0036320510562539154,1.0,0.0,0.0,0.0,3,266.70944276,-8.590720367142541,-8.388400415051066,-8.455607424834396,-8.921748442061151,-8.721742931932368,-8.358537826306979,-8.340620273060525,0.40325918590042603,0.36320510562539154,100.0,100.0,0.0,0.0,0.0
2007-02,2007-02-28,UK,Biotechnology & Healthcare,4,True,-0.02010936523528753,-0.022338181971221893,-0.04511652823098666,-0.060242410059121884,-0.04613450413107287,0.003686956924563445,0.021806732977294324,0.0443053648288195,0.04982146105563631,0.75,0.0,0.0,0.25,4,439.95166019250007,-2.010936523528753,-2.233818197122189,-4.511652823098666,-6.024241005912188,-4.613450413107286,0.3686956924563445,2.1806732977294323,4.43053648288195,4.982146105563631,75.0,75.0,0.0,0.0,25.0
2007-02,2007-02-28,UK,Commodities & Natural Resources,3,True,-0.09930494968183916,-0.10685154975530176,-0.12942184852313665,-0.1322649413846872,-0.12273491952366766,-0.07964827987674195,-0.06332631794960605,0.04357948939083179,0.04308663964692572,1.0,0.6666666666666666,0.0,0.0,3,859.36831658,-9.930494968183917,-10.685154975530175,-12.942184852313666,-13.22649413846872,-12.273491952366767,-7.9648279876741945,-6.332631794960605,4.357948939083179,4.308663964692572,100.0,100.0,66.66666666666666,0.0,0.0
2007-02,2007-02-28,UK,Environmental,2,False,,,,,,,,,,,,,,2,364.1908724675,,,,,,,,,,,,,,
2007-02,2007-02-28,UK,Europe,13,True,-0.046356657983437057,-0.0506427373781283,-0.05224685015077037,-0.07492385133863574,-0.05682468647551642,-0.027549342105263164,-0.022339819264781277,0.025972467544969353,0.029275344370253253,1.0,0.0,0.0,0.0,13,2890.000522935,-4.635665798343705,-5.0642737378128295,-5.224685015077037,-7.492385133863574,-5.682468647551642,-2.7549342105263164,-2.2339819264781275,2.5972467544969353,2.9275344370253253,100.0,100.0,0.0,0.0,0.0
2007-02,2007-02-28,UK,European Emerging Markets,2,False,,,,,,,,,,,,,,2,485.7444058550001,,,,,,,,,,,,,,
2007-02,2007-02-28,UK,European Smaller Companies,4,True,-0.03656297227087049,-0.03641571786107595,-0.05501182699056686,-0.07449352132001394,-0.07050052985631397,-0.0024781602756324683,0.0012497732504373154,0.04204234001103129,0.0680223695806815,0.75,0.0,0.0,0.25,4,1030.00164245,-3.656297227087049,-3.641571786107595,-5.501182699056685,-7.449352132001394,-7.050052985631397,-0.24781602756324683,0.12497732504373155,4.204234001103129,6.80223695806815,75.0,75.0,0.0,0.0,25.0
2007-02,2007-02-28,UK,Financials,3,True,-0.16034796933143766,-0.1622309650543856,-0.14352063045317398,-0.25614510509555805,-0.2209273025801184,-0.1007101339442309,-0.06379763527813806,0.120228228338851,0.1202171686358875,1.0,0.6666666666666666,0.3333333333333333,0.0,3,83.513611045,-16.034796933143767,-16.223096505438562,-14.352063045317397,-25.614510509555803,-22.09273025801184,-10.07101339442309,-6.379763527813806,12.0228228338851,12.02171686358875,100.0,100.0,66.66666666666666,33.33333333333333,0.0
2007-02,2007-02-28,UK,Global,30,True,-0.0602097174721811,-0.0698527758609862,-0.09044490138883853,-0.10985671354783096,-0.09676419841091441,-0.030611207623587933,0.005968212244103965,0.04907974299036632,0.06615299078732648,0.8666666666666667,0.2,0.0,0.13333333333333333,30,14069.143774390499,-6.02097174721811,-6.98527758609862,-9.044490138883852,-10.985671354783095,-9.676419841091441,-3.0611207623587933,0.5968212244103965,4.907974299036632,6.615299078732647,86.66666666666667,86.66666666666667,20.0,0.0,13.333333333333334
2007-02,2007-02-28,UK,Global Emerging Markets,4,True,-0.06128352601780959,-0.06783973314975389,-0.08176591878220414,-0.08914841981374064,-0.07787240003403648,-0.051250859133527005,-0.028173666516323106,0.035204171114380525,0.02662154090050947,1.0,0.0,0.0,0.0,4,2512.589069985,-6.128352601780959,-6.783973314975389,-8.176591878220414,-8.914841981374064,-7.787240003403648,-5.1250859133527005,-2.8173666516323106,3.5204171114380527,2.6621540900509473,100.0,100.0,0.0,0.0,0.0
2007-02,2007-02-28,UK,Global Equity Income,6,True,-0.02826980790052458,-0.03036173047927998,-0.06527392706099666,-0.08254634497194907,-0.07373108783651575,0.017248784042001253,0.028098651749655312,0.05397707034420453,0.090979871878517,0.5,0.0,0.0,0.5,6,1433.8996389474999,-2.826980790052458,-3.0361730479279982,-6.527392706099667,-8.254634497194907,-7.373108783651575,1.7248784042001253,2.8098651749655312,5.397707034420453,9.0979871878517,50.0,50.0,0.0,0.0,50.0
2007-02,2007-02-28,UK,Global Smaller Companies,1,False,,,,,,,,,,,,,,1,206.50926954,,,,,,,,,,,,,,
2007-02,2007-02-28,UK,Hedge Funds,2,False,,,,,,,,,,,,,,2,244.85689737,,,,,,,,,,,,,,
2007-02,2007-02-28,UK,Japan,5,True,-0.03835415116051777,-0.05192658954509877,-0.04905345670453266,-0.06382766214154986,-0.059222702035780395,-0.015309672929714635,-0.005172362619845171,0.0298357554402444,0.04391302910606576,0.8,0.0,0.0,0.2,5,887.4502138375,-3.835415116051777,-5.192658954509877,-4.905345670453266,-6.382766214154986,-5.922270203578039,-1.5309672929714635,-0.5172362619845171,2.98357554402444,4.391302910606576,80.0,80.0,0.0,0.0,20.0
2007-02,2007-02-28,UK,Japanese Smaller Companies,4,True,-0.021977252591420998,-0.025412184557036033,-0.017528727651350214,-0.04536565504677727,-0.03969779290670403,-0.007691644241753004,0.0041590954364273,0.026883732218465083,0.03200614866495102,0.75,0.0,0.0,0.25,4,277.7144601375,-2.1977252591421,-2.5412184557036035,-1.7528727651350213,-4.536565504677727,-3.969779290670403,-0.7691644241753004,0.41590954364273003,2.688373221846508,3.200614866495102,75.0,75.0,0.0,0.0,25.0
2007-02,2007-02-28,UK,Latin America,1,False,,,,,,,,,,,,,,1,179.5699968975,,,,,,,,,,,,,,
2007-02,2007-02-28,UK,Liquidity Funds,2,False,,,,,,,,,,,,,,2,44.46437965,,,,,,,,,,,,,,
2007-02,2007-02-28,UK,North America,2,False,,,,,,,,,,,,,,2,695.547022215,,,,,,,,,,,,,,
2007-02,2007-02-28,UK,North American Smaller Companies,4,True,-0.10223372520145166,-0.11013522081633542,-0.09541684513642922,-0.11462887090025684,-0.11345250329732604,-0.09891644272046105,-0.08351738301073947,0.01960215249382922,0.01453606057686499,1.0,0.75,0.0,0.0,4,357.50078830499996,-10.223372520145166,-11.013522081633543,-9.541684513642922,-11.462887090025683,-11.345250329732604,-9.891644272046104,-8.351738301073947,1.9602152493829221,1.4536060576864989,100.0,100.0,75.0,0.0,0.0
2007-02,2007-02-28,UK,Private Equity,1,False,,,,,,,,,,,,,,1,83.25,,,,,,,,,,,,,,
2007-02,2007-02-28,UK,Property,2,False,,,,,,,,,,,,,,2,878.88925,,,,,,,,,,,,,,
2007-02,2007-02-28,UK,Technology & Media,4,True,-0.060647186722997015,-0.08321384182463532,-0.04250173476724579,-0.10103911320665157,-0.09658105489359636,-0.04727997365403597,-0.0022019361580317975,0.06046463348988286,0.049301081239560396,0.75,0.25,0.0,0.25,4,761.8052885049999,-6.064718672299701,-8.321384182463532,-4.250173476724579,-10.103911320665157,-9.658105489359636,-4.7279973654035965,-0.22019361580317975,6.046463348988286,4.93010812395604,75.0,75.0,25.0,0.0,25.0
2007-02,2007-02-28,UK,UK All Companies,19,True,-0.03704111330756278,-0.0454257787778638,-0.05959430652300097,-0.08932710731213744,-0.06754024345964754,-0.0007115902013588027,0.008635513074023571,0.04358446699868466,0.06682865325828874,0.7368421052631579,0.05263157894736842,0.0,0.2631578947368421,19,3899.7803966099996,-3.704111330756278,-4.54257787778638,-5.959430652300097,-8.932710731213744,-6.754024345964754,-0.07115902013588027,0.8635513074023571,4.358446699868466,6.682865325828874,73.68421052631578,73.68421052631578,5.263157894736842,0.0,26.31578947368421
2007-02,2007-02-28,UK,UK Equity Income,22,True,-0.03755836774131625,-0.052462309753248726,-0.06211209794523723,-0.09169398572906315,-0.07088589340036971,0.0037799784110642,0.023763854384460926,0.046124457169110726,0.07466587181143391,0.7272727272727273,0.045454545454545456,0.0,0.2727272727272727,22,5865.651508532499,-3.7558367741316245,-5.246230975324872,-6.211209794523723,-9.169398572906315,-7.088589340036972,0.37799784110642,2.3763854384460927,4.612445716911073,7.4665871811433915,72.72727272727273,72.72727272727273,4.545454545454546,0.0,27.27272727272727
2007-02,2007-02-28,UK,UK Smaller Companies,15,True,-0.1142030435923559,-0.12682536507301456,-0.12326513035090231,-0.145689132559184,-0.13431276164266187,-0.10963868733985149,-0.0590519844630412,0.03633488036407085,0.024674074302810378,1.0,0.8,0.0,0.0,15,2544.0708639849995,-11.42030435923559,-12.682536507301457,-12.326513035090231,-14.5689132559184,-13.431276164266187,-10.96386873398515,-5.905198446304119,3.633488036407085,2.467407430281038,100.0,100.0,80.0,0.0,0.0
2007-02,2007-02-28,UK,Zero Dividend,1,False,,,,,,,,,,,,,,1,38.37875562,,,,,,,,,,,,,,
2007-03,2007-03-31,UK,Asia Pacific,4,True,-0.055937668288684655,-0.05251258356880201,-0.0465707955279983,-0.08259378256712108,-0.07171137568826777,-0.03673887616921889,-0.03202162178615435,0.0273965728936487,0.03497249951904888,1.0,0.0,0.0,0.0,4,475.22003637999995,-5.593766828868466,-5.251258356880201,-4.65707955279983,-8.259378256712107,-7.171137568826777,-3.6738876169218893,-3.202162178615435,2.73965728936487,3.497249951904888,100.0,100.0,0.0,0.0,0.0
2007-03,2007-03-31,UK,Asia Pacific - ex Japan,13,True,-0.07647782320249373,-0.0983302411873841,-0.08350684845105548,-0.10282757198661252,-0.10269192422731799,-0.06448926170503899,-0.026094077293472125,0.036224563033691135,0.038202662522278996,0.9230769230769231,0.46153846153846156,0.0,0.07692307692307693,13,2094.7331570999995,-7.647782320249373,-9.83302411873841,-8.350684845105548,-10.282757198661251,-10.269192422731798,-6.448926170503899,-2.6094077293472124,3.6224563033691135,3.8202662522278996,92.3076923076923,92.3076923076923,46.15384615384615,0.0,7.6923076923076925
2007-03,2007-03-31,UK,Asia Pacific - inc Japan,2,False,,,,,,,,,,,,,,2,224.56717979249999,,,,,,,,,,,,,,
2007-03,2007-03-31,UK,Biotechnology & Healthcare,4,True,-0.02215379726412492,-0.030830701715286568,-0.042483087942403644,-0.0649067672456007,-0.06130660537498578,0.008322106395574291,0.02754069627828018,0.05072222595533747,0.06962871177056007,0.75,0.0,0.0,0.25,4,433.4873498975,-2.215379726412492,-3.083070171528657,-4.248308794240365,-6.490676724560069,-6.130660537498578,0.8322106395574291,2.754069627828018,5.072222595533747,6.962871177056007,75.0,75.0,0.0,0.0,25.0
2007-03,2007-03-31,UK,Commodities & Natural Resources,3,True,-0.08025806548022496,-0.08890813307353684,-0.08617558089504293,-0.09668483921957738,-0.09376857441481218,-0.07107259034229368,-0.06037126470354779,0.023900323115946812,0.022695984072518494,1.0,0.0,0.0,0.0,3,987.5314432,-8.025806548022496,-8.890813307353685,-8.617558089504293,-9.668483921957737,-9.376857441481217,-7.107259034229369,-6.037126470354779,2.3900323115946813,2.2695984072518494,100.0,100.0,0.0,0.0,0.0
2007-03,2007-03-31,UK,Debt - Structured Finance,1,False,,,,,,,,,,,,,,1,124.7733865,,,,,,,,,,,,,,
2007-03,2007-03-31,UK,Endowment Policies,3,True,-0.11529346251495542,-0.10881801125703561,-0.1145604993109423,-0.1291905370948622,-0.12155083990567722,-0.10579835949527372,-0.10398656843821659,0.016720922248052515,0.015752480410403502,1.0,1.0,0.0,0.0,3,83.26835,-11.529346251495543,-10.88180112570356,-11.45604993109423,-12.919053709486219,-12.155083990567721,-10.579835949527371,-10.398656843821659,1.6720922248052514,1.5752480410403502,100.0,100.0,100.0,0.0,0.0
2007-03,2007-03-31,UK,Environmental,2,False,,,,,,,,,,,,,,2,372.074331725,,,,,,,,,,,,,,
2007-03,2007-03-31,UK,Europe,13,True,-0.050370459612253025,-0.05031234171872356,-0.05421161134968946,-0.08440334695073273,-0.07136627161253906,-0.0294266126011693,-0.0208898966544049,0.027482004863033357,0.041939659011369756,1.0,0.07692307692307693,0.0,0.0,13,2970.5837003300003,-5.037045961225303,-5.031234171872356,-5.421161134968946,-8.440334695073274,-7.136627161253905,-2.94266126011693,-2.08898966544049,2.7482004863033356,4.193965901136975,100.0,100.0,7.6923076923076925,0.0,0.0
2007-03,2007-03-31,UK,European Emerging Markets,2,False,,,,,,,,,,,,,,2,512.2721664400001,,,,,,,,,,,,,,
2007-03,2007-03-31,UK,European Smaller Companies,4,True,-0.055449376363366304,-0.06671125082206653,-0.0650324901866378,-0.07880498278673195,-0.07803836192479857,-0.04412226526063426,-0.023084270373040464,0.03272625710067847,0.033916096664164314,1.0,0.0,0.0,0.0,4,1068.733254785,-5.5449376363366305,-6.671125082206652,-6.50324901866378,-7.880498278673195,-7.803836192479857,-4.412226526063426,-2.3084270373040465,3.272625710067847,3.3916096664164312,100.0,100.0,0.0,0.0,0.0
2007-03,2007-03-31,UK,Financials,3,True,-0.10256276034092582,-0.1503111536620393,-0.08417641853320677,-0.20782071419959552,-0.18625462899801193,-0.04274508834439644,0.021794550846189274,0.14934831789200884,0.14350954065361549,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,3,86.61458862500001,-10.256276034092583,-15.03111536620393,-8.417641853320678,-20.782071419959554,-18.625462899801192,-4.2745088344396445,2.1794550846189273,14.934831789200883,14.350954065361549,66.66666666666666,66.66666666666666,66.66666666666666,33.33333333333333,33.33333333333333
2007-03,2007-03-31,UK,Global,29,True,-0.06460060496870498,-0.087955599174253,-0.09261785280909052,-0.11786582272876989,-0.10182471400208004,-0.03235124205661466,0.00034380214444968316,0.05781855256754319,0.06947347194546538,0.896551724137931,0.27586206896551724,0.0,0.10344827586206896,29,12859.898059251,-6.460060496870498,-8.7955599174253,-9.261785280909052,-11.786582272876988,-10.182471400208005,-3.235124205661466,0.03438021444496832,5.781855256754318,6.947347194546538,89.65517241379311,89.65517241379311,27.586206896551722,0.0,10.344827586206897
2007-03,2007-03-31,UK,Global Emerging Markets,4,True,-0.06812370132029552,-0.0847577834071841,-0.0841788246139717,-0.09126270738159804,-0.0872258168909584,-0.06565566783652121,-0.03167742958948213,0.03963716297215955,0.021570149054437188,1.0,0.0,0.0,0.0,4,2621.2340208325004,-6.812370132029552,-8.47577834071841,-8.41788246139717,-9.126270738159805,-8.72258168909584,-6.565566783652121,-3.167742958948213,3.963716297215955,2.157014905443719,100.0,100.0,0.0,0.0,0.0
2007-03,2007-03-31,UK,Global Equity Income,7,True,-0.01904086917946541,-0.039296082363152074,-0.05204293787651529,-0.07985911086819006,-0.05930770577091127,0.033071607094917965,0.04479867092286463,0.05646139598316923,0.09237931286582923,0.5714285714285714,0.0,0.0,0.42857142857142855,7,1532.2795359675001,-1.904086917946541,-3.9296082363152074,-5.204293787651529,-7.985911086819006,-5.930770577091127,3.3071607094917965,4.479867092286463,5.646139598316923,9.237931286582924,57.14285714285714,57.14285714285714,0.0,0.0,42.857142857142854
2007-03,2007-03-31,UK,Global Smaller Companies,1,False,,,,,,,,,,,,,,1,211.454703405,,,,,,,,,,,,,,
