month,market,security_id,company_name,sector_raw,sector_canon,segment,discount,share_price,nav_per_share,market_cap_local,currency,eligible
2016-12,ASX,ASX:8EC,8Ip Emerging Companies Limited,Equity - Australia Small/Mid Cap,Equity - Australia Small / Mid Cap,Australia Equity,-0.10849603280734588,1.0,1.1217,41.018108,AUD,True
2016-12,ASX,ASX:ABW,Aurora Absolute Return Fund,Equity - Australia Strategy,Equity - Australia Strategy,Australia Equity,-0.08905669423468776,0.76,0.8343,8.4900246,AUD,True
2016-12,ASX,ASX:ACQ,Acorn Capital Investment Fund Limited,Equity - Australia Small/Mid Cap,Equity - Australia Small / Mid Cap,Australia Equity,-0.13080168776371315,1.03,1.185,50.593525840000005,AUD,True
2016-12,ASX,ASX:AEG,Absolute Equity Performance Fund Limited,Equity - Australia Strategy,Equity - Australia Strategy,Australia Equity,0.11346765641569467,1.05,0.943,97.02842940000001,AUD,True
2016-12,ASX,ASX:AFI,Australian Foundation Investment Company Limited,Equity - Australia,Equity - Australia,Australia Equity,0.015437392795883298,5.92,5.83,6734.21592608,AUD,True
2016-12,ASX,ASX:AIB,Aurora Global Income Trust,Equity - Global,Equity - Global,Global Equity,0.031797534068786604,0.795,0.7705,5.99704116,AUD,True
2016-12,ASX,ASX:AIQ,Alternative Investment Trust,Equity - Global Strategy,Equity - Global Strategy,Global Equity,-0.16510318949343328,0.08900000000000001,0.1066,11.631629830000001,AUD,True
2016-12,ASX,ASX:ALF,Australian Leaders Fund Limited,Equity - Australia Strategy,Equity - Australia Strategy,Australia Equity,0.10852713178294571,1.43,1.29,387.95057872999996,AUD,True
2016-12,ASX,ASX:ALI,Argo Global Listed Infrastructure Limited,Equity - Infrastructure,Equity - Infrastructure,Infrastructure & Renewables,-0.15051020408163263,1.665,1.96,238.46753375999998,AUD,True
2016-12,ASX,ASX:ALR,Aberdeen Leaders Limited,Equity - Australia,Equity - Australia,Australia Equity,-0.10399999999999987,1.12,1.25,67.18047056,AUD,True
2016-12,ASX,ASX:AMH,AMCIL Limited,Equity - Australia,Equity - Australia,Australia Equity,0.010752688172043001,0.94,0.9299999999999999,242.497628,AUD,True
2016-12,ASX,ASX:APL,Antipodes Global Investment Company Ltd,Equity - Global Strategy,Equity - Global Strategy,Global Equity,-0.04533565823888408,1.095,1.147,311.89208572499996,AUD,True
2016-12,ASX,ASX:AQF,Australian Governance Masters Index Fund Limited,Equity - Australia,Equity - Australia,Australia Equity,-0.020725388601036343,1.89,1.93,50.412537,AUD,True
2016-12,ASX,ASX:ARG,Argo Investments Limited,Equity - Australia,Equity - Australia,Australia Equity,-0.002621231979030081,7.61,7.63,5256.57718937,AUD,True
2016-12,ASX,ASX:AUF,Asian Masters Fund Limited,Equity - Asia Pacific ex Japan,Equity - Asia Pacific ex Japan,Japan Equity,0.016393442622950838,1.24,1.22,162.68979056,AUD,True
2016-12,ASX,ASX:AUI,Australian United Investment Company Limited,Equity - Australia,Equity - Australia,Australia Equity,-0.07314148681055144,7.73,8.34,955.09739563,AUD,True
2016-12,ASX,ASX:AUP,Aurora Property Buy-Write Income Trust,Equity - Australia Strategy,Equity - Australia Strategy,Australia Equity,-0.007406276246468724,5.2,5.2388,12.8459656,AUD,True
2016-12,ASX,ASX:AWQ,Arowana Australasian Value Opportunities Fund Limited,Equity - Australia,Equity - Australia,Australia Equity,-0.050000000000000044,0.95,1.0,65.55197505,AUD,True
2016-12,ASX,ASX:AYD,Australian Masters Yield Fund No 1 Limited,Fixed Income - Australian Dollar,Fixed Income - Australian Dollar,Debt & Fixed Income,-0.10534274193548387,17.75,19.84,16.054094,AUD,True
2016-12,ASX,ASX:AYF,Australian Enhanced Income Fund,Equity - Australia Strategy,Equity - Australia Strategy,Australia Equity,-0.00704571522202202,6.05,6.092929042904291,19.3744563,AUD,True
2016-12,ASX,ASX:AYH,Australian Masters Yield Fund No 2 Limited,Fixed Income - Australian Dollar,Fixed Income - Australian Dollar,Debt & Fixed Income,-0.0641293013555787,18.17,19.41507520891365,7.630580899999999,AUD,True
2016-12,ASX,ASX:AYJ,Australian Masters Yield Fund No 3 Limited,Fixed Income - Australian Dollar,Fixed Income - Australian Dollar,Debt & Fixed Income,-0.00013933398355847615,71.86,71.87001393534001,70.06545936,AUD,True
2016-12,ASX,ASX:AYK,Australian Masters Yield Fund No 4 Limited,Fixed Income - Australian Dollar,Fixed Income - Australian Dollar,Debt & Fixed Income,0.005063291139240533,51.26,51.00176322418136,51.398192560000005,AUD,True
2016-12,ASX,ASX:AYZ,Australian Masters Yield Fund No 5 Limited,Fixed Income - Australian Dollar,Fixed Income - Australian Dollar,Debt & Fixed Income,0.004903909874088619,75.82,75.45,76.65712862,AUD,True
2016-12,ASX,ASX:BAF,Blue Sky Alternatives Access Fund Limited,Equity - Australia Strategy,Equity - Australia Strategy,Australia Equity,0.05824974694027785,1.15,1.0867,196.68947029999998,AUD,True
2016-12,ASX,ASX:BEL,Bentley Capital Limited,Equity - Australia Small/Mid Cap,Equity - Australia Small / Mid Cap,Australia Equity,-0.21787709497206698,0.14,0.179,10.608223500000001,AUD,True
2016-12,ASX,ASX:BKI,BKI Investment Company Limited,Equity - Australia,Equity - Australia,Australia Equity,0.06211180124223592,1.71,1.61,1031.24718288,AUD,True
2016-12,ASX,ASX:BSN,Bisan Limited,Equity - Australia,Equity - Australia,Australia Equity,-0.12850578355252718,0.03,0.03442363636363636,0.9936777620000001,AUD,True
2016-12,ASX,ASX:BST,Barrack St Investments Limited,Equity - Australia Small/Mid Cap,Equity - Australia Small / Mid Cap,Australia Equity,-0.16410453497309763,0.87,1.0408,15.93669741,AUD,True
2016-12,ASX,ASX:BTI,Bailador Technology Investments Limited,Equity - Australia Small/Mid Cap,Equity - Australia Small / Mid Cap,Australia Equity,-0.1313559322033898,1.025,1.18,123.25402677499999,AUD,True
2016-12,ASX,ASX:CAM,Clime Capital Limited,Equity - Australia,Equity - Australia,Australia Equity,-0.04787234042553179,0.895,0.94,71.196235965,AUD,True
2016-12,ASX,ASX:CBC,CBG Capital Limited,Equity - Australia,Equity - Australia,Australia Equity,-0.024896265560165998,0.94,0.964,23.490537019999998,AUD,True
2016-12,ASX,ASX:CDM,Cadence Capital Limited,Equity - Australia,Equity - Australia,Australia Equity,0.033737024221453416,1.195,1.156,325.02152291000004,AUD,True
2016-12,ASX,ASX:CIE,Contango Income Generator  Limited,Equity - Australia,Equity - Australia,Australia Equity,-0.057899901864573056,0.96,1.019,77.80792512,AUD,True
2016-12,ASX,ASX:CIN,Carlton Investments Limited,Equity - Australia,Equity - Australia,Australia Equity,-0.11907983761840335,32.55,36.95,861.7506712499999,AUD,True
2016-12,ASX,ASX:CMI,CMI Limited,Equity - Australia Small/Mid Cap,Equity - Australia Small / Mid Cap,Australia Equity,-0.22457627118644063,0.915,1.18,28.701144465,AUD,True
2016-12,ASX,ASX:CTN,Contango Microcap Limited,Equity - Australia Small/Mid Cap,Equity - Australia Small / Mid Cap,Australia Equity,-0.075809199318569,1.085,1.174,181.90675782999998,AUD,True
2016-12,ASX,ASX:CYA,Century Australia Investments Limited,Equity - Australia,Equity - Australia,Australia Equity,-0.02659574468085102,0.915,0.94,74.90711916,AUD,True
2016-12,ASX,ASX:D2O,Duxton Water Limited,Equity - Australia Strategy,Equity - Australia Strategy,Australia Equity,-0.03703703703703709,1.04,1.08,66.52402224000001,AUD,True
2016-12,ASX,ASX:DJW,Djerriwarrh Investments Limited,Equity - Australia,Equity - Australia,Australia Equity,0.13373860182370811,3.73,3.29,815.33964814,AUD,True
2016-12,ASX,ASX:DUI,Diversified United Investment Limited,Equity - Australia,Equity - Australia,Australia Equity,-0.07853403141361248,3.52,3.82,732.75140928,AUD,True
2016-12,ASX,ASX:EAI,Ellerston Asian Investments Limited,Equity - Asia Pacific ex Japan,Equity - Asia Pacific ex Japan,Japan Equity,-0.1068630523346914,0.855,0.9573,102.600000855,AUD,True
2016-12,ASX,ASX:EGI,Ellerston Global Investments Limited,Equity - Global,Equity - Global,Global Equity,-0.12406149445834824,0.98,1.1188,74.25972344,AUD,True
2016-12,ASX,ASX:EMF,Emerging Markets Masters Fund,Equity - Emerging Markets,Equity - Emerging Markets,Emerging & Frontier Equity,0.017045454545454586,1.79,1.76,169.09750878,AUD,True
2016-12,ASX,ASX:FGG,Future Generation Global Investment Company Limited,Equity - Global,Equity - Global,Global Equity,-0.039420027186225504,1.06,1.1035,293.79391314,AUD,True
2016-12,ASX,ASX:FGX,Future Generation Investment Company Limited,Equity - Australia,Equity - Australia,Australia Equity,0.006917082567200694,1.15,1.1421,400.95344895,AUD,True
2016-12,ASX,ASX:FOR,Forager Australian Shares Fund,Equity - Australia,Equity - Australia,Australia Equity,0.19999999999999996,1.92,1.6,168.26881728,AUD,True
2016-12,ASX,ASX:FSI,Flagship Investments Limited,Equity - Australia,Equity - Australia,Australia Equity,-0.12947658402203854,1.58,1.815,40.29432288,AUD,True
2016-12,ASX,ASX:GC1,Glennon Small Companies Limited,Equity - Australia Small/Mid Cap,Equity - Australia Small / Mid Cap,Australia Equity,-0.06703524533517624,0.945,1.0129,44.369300745,AUD,True
2016-12,ASX,ASX:GFL,Global Masters Fund Limited,Equity - Global,Equity - Global,Global Equity,-0.1882470119521913,1.63,2.008,13.983111479999998,AUD,True
2016-12,ASX,ASX:GVF,Global Value Fund Limited,Equity - Global,Equity - Global,Global Equity,0.026094648385669883,1.16,1.1305,119.35904099999999,AUD,True
2016-12,ASX,ASX:HHV,Hunter Hall Global Value Limited,Equity - Global,Equity - Global,Global Equity,-0.04163330664531628,1.1975,1.2495217209690894,291.514918968,AUD,True
2016-12,ASX,ASX:HHY,Hastings High Yield Fund,Equity - Australia Strategy,Equity - Australia Strategy,Australia Equity,-0.14355628058727576,0.105,0.1226,9.314104064999999,AUD,True
2016-12,ASX,ASX:HML,Henry Morgan Limited,Equity - Australia Strategy,Equity - Australia Strategy,Australia Equity,-0.10315040650406515,1.765,1.9680000000000002,33.288900755,AUD,True
2016-12,ASX,ASX:IBC,Ironbark Capital Limited,Equity - Australia,Equity - Australia,Australia Equity,-0.07407407407407418,0.5,0.54,62.910291,AUD,True
2016-12,ASX,ASX:IPE,IPE Limited,Equity - Australia Strategy,Equity - Australia Strategy,Australia Equity,0.03125,0.165,0.16,22.381276335000003,AUD,True
2016-12,ASX,ASX:KAT,Katana Capital Limited,Equity - Australia Strategy,Equity - Australia Strategy,Australia Equity,-0.09529553679131475,0.79,0.8732133333333333,33.4639365,AUD,True
2016-12,ASX,ASX:LSX,Lion Selection Group Limited,Equity - Global,Equity - Global,Global Equity,0.05263157894736836,0.4,0.38000000000000006,42.764652,AUD,True
2016-12,ASX,ASX:MA1,Monash Absolute Investment Company Limited,Equity - Australia,Equity - Australia,Australia Equity,-0.040614007035497335,0.9,0.9381,47.218500899999995,AUD,True
2016-12,ASX,ASX:MAX,Millinium'S Alternatives Fund.,Equity - Australia Strategy,Equity - Australia Strategy,Australia Equity,-0.06312302318957896,6.2798680000000004,6.702980386368001,1.77410625,AUD,True
2016-12,ASX,ASX:MFF,MFF Capital Investments Limited,Equity - Global,Equity - Global,Global Equity,-0.17381489841986453,1.83,2.215,865.20115794,AUD,True
2016-12,ASX,ASX:MIR,Mirrabooka Investments Limited,Equity - Australia,Equity - Australia,Australia Equity,0.18220338983050866,2.79,2.36,435.99112938,AUD,True
2016-12,ASX,ASX:MLT,Milton Corporation Limited,Equity - Australia,Equity - Australia,Australia Equity,-0.0022371364653243075,4.46,4.47,2903.50334674,AUD,True
2016-12,ASX,ASX:MVT,Mercantile Investment Company Ltd,Equity - Australia,Equity - Australia,Australia Equity,-0.07199100112485946,0.165,0.1778,46.2,AUD,True
2016-12,ASX,ASX:NAC,Naos Absolute Opportunities Company Limited,Equity - Australia Small/Mid Cap,Equity - Australia Small / Mid Cap,Australia Equity,0.0,1.14,1.14,49.019999999999996,AUD,True
2016-12,ASX,ASX:NCC,Naos Emerging Opportunities Company Limited,Equity - Australia Small/Mid Cap,Equity - Australia Small / Mid Cap,Australia Equity,-0.03597122302158262,1.34,1.39,63.252072260000006,AUD,True
2016-12,ASX,ASX:NEN,Neon Capital Ltd,Equity - Australia,Equity - Australia,Australia Equity,-0.4074872071101535,0.22,0.3713,11.00875402,AUD,True
2016-12,ASX,ASX:NGE,New Guinea Energy Ltd,Equity - Australia,Equity - Australia,Australia Equity,-0.2152917505030182,0.39,0.49700000000000005,16.05301308,AUD,True
2016-12,ASX,ASX:OZG,Ozgrowth Limited,Equity - Australia Small/Mid Cap,Equity - Australia Small / Mid Cap,Australia Equity,-0.13793103448275879,0.175,0.203,62.684352675,AUD,True
2016-12,ASX,ASX:PAF,Pm Capital Asian Opportunities Fund Limited,Equity - Asia Pacific ex Japan,Equity - Asia Pacific ex Japan,Japan Equity,-0.14092487662218978,0.94,1.0942,52.20593055999999,AUD,True
2016-12,ASX,ASX:PAI,Platinum Asia Investments Limited,Equity - Asia Pacific ex Japan,Equity - Asia Pacific ex Japan,Japan Equity,-0.07707910750507097,0.91,0.986,266.81632159000003,AUD,True
2016-12,ASX,ASX:PGF,Pm Capital Global Opportunities Fund Limited,Equity - Global,Equity - Global,Global Equity,-0.13702928870292885,0.99,1.1472,345.20565717,AUD,True
2016-12,ASX,ASX:PIC,Perpetual Equity Investment Company Limited,Equity - Australia,Equity - Australia,Australia Equity,-0.09173478655767486,1.0,1.101,252.748485,AUD,True
2016-12,ASX,ASX:PMC,Platinum Capital Limited,Equity - Global,Equity - Global,Global Equity,0.02702355735284656,1.6,1.5579000000000005,378.1298608,AUD,True
2016-12,ASX,ASX:QVE,Qv Equities Limited,Equity - Australia Small/Mid Cap,Equity - Australia Small / Mid Cap,Australia Equity,0.08521239760155397,1.285,1.1841,284.63874118,AUD,True
2016-12,ASX,ASX:RYD,Ryder Capital Limited,Equity - Australia Small/Mid Cap,Equity - Australia Small / Mid Cap,Australia Equity,-0.06583237860227376,1.07,1.145404716981132,39.03821106,AUD,True
2016-12,ASX,ASX:SNC,Sandon Capital Investments Limited,Equity - Australia Small/Mid Cap,Equity - Australia Small / Mid Cap,Australia Equity,-0.04863605475196586,0.98,1.0301,43.37500188,AUD,True
2016-12,ASX,ASX:SVS,Sunvest Corporation Limited,Equity - Global,Equity - Global,Global Equity,-0.5098039215686274,0.25,0.51,3.039756,AUD,True
2016-12,ASX,ASX:TGG,Templeton Global Growth Fund Limited,Equity - Global,Equity - Global,Global Equity,-0.13636363636363624,1.235,1.43,284.21912954500004,AUD,True
2016-12,ASX,ASX:TOP,Thorney Opportunities Ltd,Equity - Australia Strategy,Equity - Australia Strategy,Australia Equity,-0.053133514986376196,0.695,0.7340000000000001,117.80138105,AUD,True
2016-12,ASX,ASX:USF,Us Select Private Opportunities Fund,Equity - Global,Equity - Global,Global Equity,-0.009216589861751112,2.13,2.149813953488372,83.8794894,AUD,True
2016-12,ASX,ASX:USG,Us Select Private Opportunities Fund II,Equity - Global,Equity - Global,Global Equity,-0.013452914798206206,2.2,2.23,121.41808800000001,AUD,True
2016-12,ASX,ASX:USP,Us Select Private Opportunities Fund Iii,Equity - Global,Equity - Global,Global Equity,0.025316455696202445,1.62,1.5800000000000003,77.8060404,AUD,True
2016-12,ASX,ASX:WAA,WAM Active Limited,Equity - Australia Strategy,Equity - Australia Strategy,Australia Equity,0.08113189809156696,1.15,1.0637,41.05304845,AUD,True
2016-12,ASX,ASX:WAM,WAM Capital Limited,Equity - Australia,Equity - Australia,Australia Equity,0.19709491610318053,2.39,1.9965000000000002,1433.7323893100001,AUD,True
2016-12,ASX,ASX:WAX,WAM Research Limited,Equity - Australia Small/Mid Cap,Equity - Australia Small / Mid Cap,Australia Equity,0.1919552725578504,1.535,1.2878,281.25792566499996,AUD,True
2016-12,ASX,ASX:WDE,Wealth Defender Equities Limited,Equity - Australia Strategy,Equity - Australia Strategy,Australia Equity,-0.07965377451517475,0.84,0.9127,106.09064508,AUD,True
2016-12,ASX,ASX:WGF,Watermark Global Leaders Fund Limited,Equity - Global,Equity - Global,Global Equity,-0.03345724907063197,1.04,1.076,86.11616208,AUD,True
2016-12,ASX,ASX:WHF,Whitefield Limited,Equity - Australia,Equity - Australia,Australia Equity,-0.10743801652892548,4.32,4.84,362.05139376000005,AUD,True
2016-12,ASX,ASX:WIC,Westoz Investment Company Limited,Equity - Australia,Equity - Australia,Australia Equity,-0.02957486136783738,1.05,1.082,135.5396133,AUD,True
2016-12,ASX,ASX:WLE,WAM Leaders Limited,Equity - Australia,Equity - Australia,Australia Equity,0.004454537514193335,1.15,1.1449,413.82873969999997,AUD,True
2016-12,ASX,ASX:WMK,Watermark Market Neutral Fund Limited,Equity - Australia,Equity - Australia,Australia Equity,0.01941747572815533,1.05,1.03,95.16746715000001,AUD,True
2016-12,ASX,ASX:ZER,Zeta Resources Limited,Equity - Global,Equity - Global,Global Equity,-0.2580287929125138,0.31,0.4178059701492537,33.50000000000001,AUD,True
2017-01,ASX,ASX:8EC,8Ip Emerging Companies Limited,Equity - Australia Small/Mid Cap,Equity - Australia Small / Mid Cap,Australia Equity,-0.09958099313541935,1.01,1.1217,41.42828908,AUD,True
2017-01,ASX,ASX:ABW,Aurora Absolute Return Fund,Equity - Australia Strategy,Equity - Australia Strategy,Australia Equity,-0.14898717487714264,0.7,0.822549295774648,7.07198908,AUD,True
2017-01,ASX,ASX:ACQ,Acorn Capital Investment Fund Limited,Equity - Australia Small/Mid Cap,Equity - Australia Small / Mid Cap,Australia Equity,-0.14767932489451485,1.01,1.185,49.61112728,AUD,True
2017-01,ASX,ASX:AEG,Absolute Equity Performance Fund Limited,Equity - Australia Strategy,Equity - Australia Strategy,Australia Equity,0.11346765641569467,1.05,0.943,97.02842940000001,AUD,True
2017-01,ASX,ASX:AFI,Australian Foundation Investment Company Limited,Equity - Australia,Equity - Australia,Australia Equity,-0.015437392795883298,5.74,5.83,6553.639208340001,AUD,True
2017-01,ASX,ASX:AIB,Aurora Global Income Trust,Equity - Global,Equity - Global,Global Equity,0.005840363400389403,0.775,0.7705,5.553473299999999,AUD,True
2017-01,ASX,ASX:AIQ,Alternative Investment Trust,Equity - Global Strategy,Equity - Global Strategy,Global Equity,-0.20262664165103184,0.085,0.1066,11.108859950000001,AUD,True
2017-01,ASX,ASX:ALF,Australian Leaders Fund Limited,Equity - Australia Strategy,Equity - Australia Strategy,Australia Equity,0.03100775193798455,1.33,1.29,360.82116763,AUD,True
2017-01,ASX,ASX:ALI,Argo Global Listed Infrastructure Limited,Equity - Infrastructure,Equity - Infrastructure,Infrastructure & Renewables,-0.1428571428571429,1.68,1.96,240.61605791999997,AUD,True
2017-01,ASX,ASX:ALR,Aberdeen Leaders Limited,Equity - Australia,Equity - Australia,Australia Equity,-0.08800000000000008,1.13,1.2390350877192982,68.38012182,AUD,True
2017-01,ASX,ASX:AMH,AMCIL Limited,Equity - Australia,Equity - Australia,Australia Equity,-0.021505376344086002,0.91,0.93,234.758342,AUD,True
2017-01,ASX,ASX:APL,Antipodes Global Investment Company Ltd,Equity - Global Strategy,Equity - Global Strategy,Global Equity,-0.01482127288578916,1.13,1.147,321.86123914999996,AUD,True
2017-01,ASX,ASX:AQF,Australian Governance Masters Index Fund Limited,Equity - Australia,Equity - Australia,Australia Equity,0.010362694300518172,1.94,1.920102564102564,51.91824105,AUD,True
2017-01,ASX,ASX:ARG,Argo Investments Limited,Equity - Australia,Equity - Australia,Australia Equity,-0.013106159895150626,7.53,7.63,5201.31750801,AUD,True
2017-01,ASX,ASX:AUF,Asian Masters Fund Limited,Equity - Asia Pacific ex Japan,Equity - Asia Pacific ex Japan,Japan Equity,0.016393442622950838,1.24,1.22,162.68979056,AUD,True
2017-01,ASX,ASX:AUI,Australian United Investment Company Limited,Equity - Australia,Equity - Australia,Australia Equity,-0.06594724220623505,7.79,8.34,962.51082949,AUD,True
2017-01,ASX,ASX:AUP,Aurora Property Buy-Write Income Trust,Equity - Australia Strategy,Equity - Australia Strategy,Australia Equity,-0.01504161258303427,5.16,5.2388,12.51494532,AUD,True
2017-01,ASX,ASX:AWQ,Arowana Australasian Value Opportunities Fund Limited,Equity - Australia,Equity - Australia,Australia Equity,-0.08999999999999997,0.91,1.0,62.79189189,AUD,True
2017-01,ASX,ASX:AYD,Australian Masters Yield Fund No 1 Limited,Fixed Income - Australian Dollar,Fixed Income - Australian Dollar,Debt & Fixed Income,-0.017137096774193505,9.779249999999998,9.949759999999998,17.636892,AUD,True
2017-01,ASX,ASX:AYF,Australian Enhanced Income Fund,Equity - Australia Strategy,Equity - Australia Strategy,Australia Equity,-0.003768638374569866,6.08,6.103,19.95295488,AUD,True
2017-01,ASX,ASX:AYH,Australian Masters Yield Fund No 2 Limited,Fixed Income - Australian Dollar,Fixed Income - Australian Dollar,Debt & Fixed Income,-0.009384775808133461,1.2507099999999998,1.262558831578947,8.076938,AUD,True
2017-01,ASX,ASX:AYJ,Australian Masters Yield Fund No 3 Limited,Fixed Income - Australian Dollar,Fixed Income - Australian Dollar,Debt & Fixed Income,-0.20273094607774833,57.219376000000004,71.76921732820692,55.868806920000004,AUD,True
2017-01,ASX,ASX:AYK,Australian Masters Yield Fund No 4 Limited,Fixed Income - Australian Dollar,Fixed Income - Australian Dollar,Debt & Fixed Income,-0.0165530671859786,50.5,51.35,50.292748,AUD,True
2017-01,ASX,ASX:AYZ,Australian Masters Yield Fund No 5 Limited,Fixed Income - Australian Dollar,Fixed Income - Australian Dollar,Debt & Fixed Income,-0.01086812458581854,74.62,75.43989012461478,75.45398983,AUD,True
2017-01,ASX,ASX:BAF,Blue Sky Alternatives Access Fund Limited,Equity - Australia Strategy,Equity - Australia Strategy,Australia Equity,0.05824974694027785,1.15,1.0867,196.68947029999998,AUD,True
2017-01,ASX,ASX:BEL,Bentley Capital Limited,Equity - Australia Small/Mid Cap,Equity - Australia Small / Mid Cap,Australia Equity,-0.21787709497206698,0.14,0.179,10.608223500000001,AUD,True
2017-01,ASX,ASX:BKI,BKI Investment Company Limited,Equity - Australia,Equity - Australia,Australia Equity,-0.0031055900621118626,1.605,1.61,967.9249874399999,AUD,True
2017-01,ASX,ASX:BSN,Bisan Limited,Equity - Australia,Equity - Australia,Australia Equity,0.267627951196324,0.016,0.012622,1.445349472,AUD,True
2017-01,ASX,ASX:BST,Barrack St Investments Limited,Equity - Australia Small/Mid Cap,Equity - Australia Small / Mid Cap,Australia Equity,-0.19292851652574938,0.84,1.0408,15.387156119999998,AUD,True
2017-01,ASX,ASX:BTI,Bailador Technology Investments Limited,Equity - Australia Small/Mid Cap,Equity - Australia Small / Mid Cap,Australia Equity,-0.19067796610169485,0.955,1.18,114.83667860499999,AUD,True
2017-01,ASX,ASX:CAM,Clime Capital Limited,Equity - Australia,Equity - Australia,Australia Equity,-0.04255319148936165,0.9,0.94,71.5939803,AUD,True
2017-01,ASX,ASX:CBC,CBG Capital Limited,Equity - Australia,Equity - Australia,Australia Equity,-0.06639004149377592,0.9,0.964,22.4909397,AUD,True
2017-01,ASX,ASX:CDM,Cadence Capital Limited,Equity - Australia,Equity - Australia,Australia Equity,0.09429065743944642,1.265,1.156,344.06044056999997,AUD,True
2017-01,ASX,ASX:CIE,Contango Income Generator  Limited,Equity - Australia,Equity - Australia,Australia Equity,-0.06771344455348371,0.95,1.019,76.9974259,AUD,True
2017-01,ASX,ASX:CIN,Carlton Investments Limited,Equity - Australia,Equity - Australia,Australia Equity,-0.14749661705006778,31.5,36.95,833.9522625,AUD,True
2017-01,ASX,ASX:CMI,CMI Limited,Equity - Australia Small/Mid Cap,Equity - Australia Small / Mid Cap,Australia Equity,-0.1610169491525424,0.99,1.18,31.05369729,AUD,True
2017-01,ASX,ASX:CTN,Contango Microcap Limited,Equity - Australia Small/Mid Cap,Equity - Australia Small / Mid Cap,Australia Equity,-0.13969335604770017,1.01,1.174,169.33255798,AUD,True
2017-01,ASX,ASX:CYA,Century Australia Investments Limited,Equity - Australia,Equity - Australia,Australia Equity,0.0,0.94,0.94,76.95376175999999,AUD,True
2017-01,ASX,ASX:D2O,Duxton Water Limited,Equity - Australia Strategy,Equity - Australia Strategy,Australia Equity,-0.03703703703703709,1.04,1.08,66.52402224000001,AUD,True
2017-01,ASX,ASX:DJW,Djerriwarrh Investments Limited,Equity - Australia,Equity - Australia,Australia Equity,0.10942249240121571,3.65,3.29,800.6344459499999,AUD,True
2017-01,ASX,ASX:DUI,Diversified United Investment Limited,Equity - Australia,Equity - Australia,Australia Equity,-0.060209424083769614,3.59,3.82,747.32317026,AUD,True
2017-01,ASX,ASX:EAI,Ellerston Asian Investments Limited,Equity - Asia Pacific ex Japan,Equity - Asia Pacific ex Japan,Japan Equity,-0.09119398307740523,0.87,0.9573,103.56011592,AUD,True
2017-01,ASX,ASX:EGI,Ellerston Global Investments Limited,Equity - Global,Equity - Global,Global Equity,-0.1285305684662138,0.975,1.1188,73.8808473,AUD,True
2017-01,ASX,ASX:EMF,Emerging Markets Masters Fund,Equity - Emerging Markets,Equity - Emerging Markets,Emerging & Frontier Equity,0.017045454545454586,1.79,1.76,170.14979965999999,AUD,True
2017-01,ASX,ASX:FGG,Future Generation Global Investment Company Limited,Equity - Global,Equity - Global,Global Equity,-0.062075215224286384,1.035,1.1035,286.86998641499997,AUD,True
2017-01,ASX,ASX:FGX,Future Generation Investment Company Limited,Equity - Australia,Equity - Australia,Australia Equity,0.015672883285176464,1.16,1.1421,404.44000067999997,AUD,True
2017-01,ASX,ASX:FOR,Forager Australian Shares Fund,Equity - Australia,Equity - Australia,Australia Equity,0.21875,1.95,1.5999999999999999,170.89801755,AUD,True
2017-01,ASX,ASX:FSI,Flagship Investments Limited,Equity - Australia,Equity - Australia,Australia Equity,-0.12947658402203854,1.58,1.815,40.29432288,AUD,True
2017-01,ASX,ASX:GC1,Glennon Small Companies Limited,Equity - Australia Small/Mid Cap,Equity - Australia Small / Mid Cap,Australia Equity,-0.06703524533517624,0.945,1.0129,44.369300745,AUD,True
2017-01,ASX,ASX:GFL,Global Masters Fund Limited,Equity - Global,Equity - Global,Global Equity,-0.09113545816733071,1.825,2.008,15.655937699999999,AUD,True
2017-01,ASX,ASX:GVF,Global Value Fund Limited,Equity - Global,Equity - Global,Global Equity,0.008403361344537785,1.14,1.1304999999999998,117.30112649999998,AUD,True
2017-01,ASX,ASX:HHV,Hunter Hall Global Value Limited,Equity - Global,Equity - Global,Global Equity,-0.04723779023218588,1.19,1.249,289.81015336,AUD,True
2017-01,ASX,ASX:HHY,HHY Fund,Equity - Australia Strategy,Equity - Australia Strategy,Australia Equity,-0.14355628058727576,0.105,0.1226,8.986260885,AUD,True
2017-01,ASX,ASX:HML,Henry Morgan Limited,Equity - Australia Strategy,Equity - Australia Strategy,Australia Equity,-0.21239837398373984,1.55,1.968,43.75884980000001,AUD,True
2017-01,ASX,ASX:IBC,Ironbark Capital Limited,Equity - Australia,Equity - Australia,Australia Equity,-0.07407407407407418,0.5,0.54,62.910291,AUD,True
2017-01,ASX,ASX:IPE,IPE Limited,Equity - Australia Strategy,Equity - Australia Strategy,Australia Equity,0.0625,0.175,0.16470588235294117,23.05949683,AUD,True
2017-01,ASX,ASX:KAT,Katana Capital Limited,Equity - Australia Strategy,Equity - Australia Strategy,Australia Equity,-0.11338962605548852,0.735,0.829,32.79465777,AUD,True
2017-01,ASX,ASX:LSX,Lion Selection Group Limited,Equity - Global,Equity - Global,Global Equity,0.10526315789473673,0.42,0.38,44.9028846,AUD,True
2017-01,ASX,ASX:MA1,Monash Absolute Investment Company Limited,Equity - Australia,Equity - Australia,Australia Equity,-0.1791919837970366,0.77,0.9381,40.398050770000005,AUD,True
