month,month_end,market,n_funds,sufficient,mean_discount,median_discount,cap_weighted_discount,p10_discount,p25_discount,p75_discount,p90_discount,std_discount,iqr_discount,pct_at_discount,pct_wider_than_10,pct_wider_than_20,pct_at_premium,n_with_market_cap,total_market_cap_local,mean_discount_pct,median_discount_pct,cap_weighted_discount_pct,p10_discount_pct,p25_discount_pct,p75_discount_pct,p90_discount_pct,std_discount_pct,iqr_discount_pct,pct_at_discount_pct,pct_at_discount_share_pct,pct_wider_than_10_share_pct,pct_wider_than_20_share_pct,pct_at_premium_share_pct
2008-06,2008-06-30,UK,192,True,-0.09939322638468089,-0.10317482314461246,-0.10189228334366188,-0.190225577525763,-0.13542527040156419,-0.06104610857154019,-0.014253639414529897,0.06714774457316698,0.074379161830024,0.9166666666666666,0.5260416666666666,0.0625,0.08333333333333333,192,39941.988761349494,-9.939322638468088,-10.317482314461246,-10.189228334366188,-19.0225577525763,-13.542527040156418,-6.104610857154019,-1.4253639414529897,6.7147744573166985,7.437916183002399,91.66666666666666,91.66666666666666,52.604166666666664,6.25,8.333333333333332
2008-07,2008-07-31,UK,190,True,-0.09574930881317231,-0.09300145705217627,-0.08230908246674475,-0.1843109300889001,-0.13516817005628945,-0.06226713053261276,-0.01486059072169304,0.07158124560808621,0.07290103952367669,0.9315789473684211,0.45263157894736844,0.07368421052631578,0.06842105263157895,190,39744.955482337995,-9.574930881317231,-9.300145705217627,-8.230908246674474,-18.43109300889001,-13.516817005628944,-6.226713053261276,-1.486059072169304,7.158124560808621,7.2901039523676685,93.15789473684211,93.15789473684211,45.26315789473684,7.368421052631578,6.842105263157896
2008-08,2008-08-31,UK,186,True,-0.11164441585546145,-0.10790787814045044,-0.09612485967139556,-0.1934436631235394,-0.15113609135866946,-0.06987618140404425,-0.03977407931941945,0.06604873324628645,0.0812599099546252,0.9623655913978495,0.5645161290322581,0.0967741935483871,0.03763440860215054,186,39147.693827181,-11.164441585546145,-10.790787814045045,-9.612485967139555,-19.344366312353937,-15.113609135866945,-6.987618140404425,-3.9774079319419453,6.604873324628644,8.125990995462521,96.23655913978494,96.23655913978494,56.451612903225815,9.67741935483871,3.763440860215054
2008-09,2008-09-30,UK,193,True,-0.11381464426065697,-0.11116522586143918,-0.10143759822540856,-0.19960351958922554,-0.15066254159126735,-0.07217308907138342,-0.010417281963032722,0.07570643149588764,0.07848945251988393,0.9378238341968912,0.6010362694300518,0.10362694300518134,0.06217616580310881,193,33772.062783252506,-11.381464426065698,-11.116522586143917,-10.143759822540856,-19.960351958922555,-15.066254159126736,-7.217308907138342,-1.041728196303272,7.570643149588764,7.848945251988393,93.78238341968913,93.78238341968913,60.10362694300518,10.362694300518134,6.217616580310881
2008-10,2008-10-31,UK,188,True,-0.12422965386640938,-0.12156888847125641,-0.10407455233658934,-0.2377263855973517,-0.1717631263149766,-0.06524917477765055,-0.0199796592521194,0.09214182049113752,0.10651395153732604,0.9361702127659575,0.6117021276595744,0.18085106382978725,0.06382978723404255,188,27786.612902329,-12.42296538664094,-12.156888847125641,-10.407455233658935,-23.77263855973517,-17.17631263149766,-6.5249174777650545,-1.99796592521194,9.214182049113752,10.651395153732604,93.61702127659575,93.61702127659575,61.170212765957444,18.085106382978726,6.382978723404255
2008-11,2008-11-30,UK,189,True,-0.1361516732945261,-0.11824397548816767,-0.11135625164027277,-0.2672262016764776,-0.17794970986460346,-0.07548054383497427,-0.028445995081199507,0.10113651586043772,0.10246916602962919,0.9417989417989417,0.5978835978835979,0.19047619047619047,0.0582010582010582,189,27599.283475446,-13.61516732945261,-11.824397548816767,-11.135625164027276,-26.722620167647758,-17.794970986460346,-7.548054383497426,-2.8445995081199507,10.113651586043773,10.24691660296292,94.17989417989418,94.17989417989418,59.78835978835979,19.047619047619047,5.82010582010582
2008-12,2008-12-31,UK,194,True,-0.15197467891835378,-0.12472898158806117,-0.12817860338984247,-0.2951089480607726,-0.1972365493069301,-0.07271756820349295,-0.031884365700653436,0.13026610258956095,0.12451898110343715,0.9690721649484536,0.6082474226804123,0.2422680412371134,0.030927835051546393,194,29531.272734248996,-15.197467891835378,-12.472898158806117,-12.817860338984246,-29.51089480607726,-19.72365493069301,-7.271756820349296,-3.1884365700653436,13.026610258956095,12.451898110343715,96.90721649484536,96.90721649484536,60.824742268041234,24.22680412371134,3.0927835051546393
2009-01,2009-01-31,UK,189,True,-0.11743094641947803,-0.08927703182855218,-0.08835650431221014,-0.2628881275889928,-0.16744330537433982,-0.04068610044011145,0.0008229151546524297,0.11957659197986449,0.12675720493422837,0.8941798941798942,0.4497354497354497,0.1746031746031746,0.10582010582010581,189,28844.783896004003,-11.743094641947803,-8.927703182855218,-8.835650431221014,-26.288812758899283,-16.74433053743398,-4.068610044011145,0.08229151546524296,11.95765919798645,12.675720493422837,89.41798941798942,89.41798941798942,44.97354497354497,17.46031746031746,10.582010582010582
2009-02,2009-02-28,UK,189,True,-0.12741275735941035,-0.10936850851682589,-0.10234162533377288,-0.2401252972588192,-0.17860021077428556,-0.05584572117316189,0.004700750732694251,0.11975158295815014,0.12275448960112367,0.8783068783068783,0.5555555555555556,0.20105820105820105,0.12169312169312169,189,26538.3479139065,-12.741275735941034,-10.936850851682589,-10.234162533377287,-24.01252972588192,-17.860021077428556,-5.584572117316188,0.4700750732694251,11.975158295815014,12.275448960112367,87.83068783068782,87.83068783068782,55.55555555555556,20.105820105820104,12.16931216931217
2009-03,2009-03-31,UK,194,True,-0.13702221985717486,-0.11302702774904161,-0.09169059123031911,-0.26896479881442603,-0.17522571769932163,-0.06507730558976246,-0.015878266622560422,0.12668470695644166,0.11014841210955917,0.9329896907216495,0.5567010309278351,0.20618556701030927,0.06701030927835051,194,28948.0737791895,-13.702221985717486,-11.30270277490416,-9.16905912303191,-26.896479881442602,-17.522571769932163,-6.507730558976246,-1.5878266622560422,12.668470695644166,11.014841210955916,93.29896907216495,93.29896907216495,55.670103092783506,20.618556701030926,6.701030927835052
2009-04,2009-04-30,UK,191,True,-0.11258994763124595,-0.09809229994333568,-0.06994476974274776,-0.20971158546521096,-0.159650522222764,-0.045463387040514724,-0.0057088487155090295,0.10802915786990736,0.11418713518224927,0.9057591623036649,0.49214659685863876,0.1256544502617801,0.09424083769633508,191,32036.6749292075,-11.258994763124596,-9.809229994333569,-6.994476974274775,-20.971158546521096,-15.965052222276398,-4.546338704051473,-0.570884871550903,10.802915786990736,11.418713518224926,90.57591623036649,90.57591623036649,49.21465968586388,12.56544502617801,9.424083769633508
2009-05,2009-05-31,UK,189,True,-0.09087068718110748,-0.08817155883263439,-0.07221561430726546,-0.1811842229638604,-0.13233204789933029,-0.02974766701478959,0.007731791559082232,0.08179396581576061,0.1025843808845407,0.8677248677248677,0.42857142857142855,0.06878306878306878,0.13227513227513227,189,33157.0744333815,-9.087068718110748,-8.817155883263439,-7.221561430726546,-18.11842229638604,-13.233204789933028,-2.974766701478959,0.7731791559082232,8.17939658157606,10.258438088454069,86.77248677248677,86.77248677248677,42.857142857142854,6.878306878306878,13.227513227513226
2009-06,2009-06-30,UK,194,True,-0.09105156658328961,-0.08659328726999643,-0.07497089053261191,-0.17911839708561017,-0.12985228836780446,-0.03815545382878885,0.003113754651299633,0.08095806425809096,0.09169683453901561,0.8917525773195877,0.41237113402061853,0.08247422680412371,0.10824742268041238,194,33763.332546636,-9.105156658328962,-8.659328726999643,-7.497089053261191,-17.91183970856102,-12.985228836780447,-3.815545382878885,0.3113754651299633,8.095806425809096,9.16968345390156,89.17525773195877,89.17525773195877,41.23711340206185,8.24742268041237,10.824742268041238
2009-07,2009-07-31,UK,188,True,-0.1031652109817646,-0.09395089188282651,-0.08745560471622515,-0.1913763741402352,-0.14768055990334636,-0.05228998632184345,-0.011005973204810202,0.08300973960061629,0.09539057358150291,0.9148936170212766,0.4627659574468085,0.0851063829787234,0.0851063829787234,188,33982.545595660005,-10.316521098176459,-9.395089188282652,-8.745560471622515,-19.13763741402352,-14.768055990334636,-5.228998632184345,-1.1005973204810202,8.30097396006163,9.539057358150291,91.48936170212765,91.48936170212765,46.27659574468085,8.51063829787234,8.51063829787234
2009-08,2009-08-31,UK,186,True,-0.10061067380560074,-0.0942866951750701,-0.08556751272530194,-0.18887165029623904,-0.14538128299297534,-0.05467056485483335,-0.016753700305002894,0.07809115894391425,0.090710718138142,0.9354838709677419,0.46236559139784944,0.06451612903225806,0.06451612903225806,186,34683.818429413004,-10.061067380560074,-9.42866951750701,-8.556751272530194,-18.887165029623905,-14.538128299297535,-5.467056485483335,-1.6753700305002894,7.809115894391424,9.0710718138142,93.54838709677419,93.54838709677419,46.236559139784944,6.451612903225806,6.451612903225806
2009-09,2009-09-30,UK,191,True,-0.10297942344883829,-0.0949694405265632,-0.09654885773706155,-0.18455298293053912,-0.14275451723838012,-0.05968562227822949,-0.017766864076267597,0.07715973988654612,0.08306889496015063,0.9267015706806283,0.46596858638743455,0.07853403141361257,0.07329842931937172,191,37990.39711126749,-10.297942344883829,-9.49694405265632,-9.654885773706155,-18.45529829305391,-14.275451723838012,-5.968562227822948,-1.7766864076267597,7.715973988654612,8.306889496015064,92.67015706806284,92.67015706806284,46.596858638743456,7.853403141361256,7.329842931937172
2009-10,2009-10-31,UK,184,True,-0.09335798426012386,-0.08718703524028615,-0.09409252271557186,-0.1828555097407099,-0.13404321769542427,-0.047497221620924235,-0.008801835993530563,0.07644366430341422,0.08654599607450003,0.907608695652174,0.3967391304347826,0.07608695652173914,0.09239130434782608,184,35758.756098018996,-9.335798426012385,-8.718703524028616,-9.409252271557186,-18.28555097407099,-13.404321769542427,-4.749722162092423,-0.8801835993530562,7.644366430341422,8.654599607450002,90.76086956521739,90.76086956521739,39.67391304347826,7.608695652173914,9.239130434782608
2009-11,2009-11-30,UK,184,True,-0.10420846408519834,-0.10064483196631069,-0.10327279714491668,-0.18749709047092686,-0.14798720034918528,-0.05531502765199675,-0.016468759970532067,0.0766829908300988,0.09267217269718853,0.9402173913043478,0.5054347826086957,0.06521739130434782,0.059782608695652176,184,37246.6548631255,-10.420846408519834,-10.06448319663107,-10.327279714491668,-18.749709047092686,-14.798720034918528,-5.531502765199675,-1.6468759970532068,7.66829908300988,9.267217269718852,94.02173913043478,94.02173913043478,50.54347826086957,6.521739130434782,5.978260869565218
2009-12,2009-12-31,UK,182,True,-0.10430195556809692,-0.09443342746769445,-0.09892783130690319,-0.19722021107502566,-0.14916733911903585,-0.056751597723516234,-0.017642785513098464,0.07725776528930962,0.09241574139551961,0.9285714285714286,0.46703296703296704,0.09340659340659341,0.07142857142857142,182,37378.23641084101,-10.430195556809691,-9.443342746769446,-9.892783130690319,-19.722021107502567,-14.916733911903584,-5.675159772351623,-1.7642785513098465,7.725776528930963,9.241574139551961,92.85714285714286,92.85714285714286,46.7032967032967,9.340659340659341,7.142857142857142
2010-01,2010-01-31,UK,182,True,-0.10268503020292528,-0.09196522705200044,-0.10006603256365298,-0.19646259481674128,-0.1433240580230857,-0.06044462161654174,-0.01717596306842382,0.07450900961534145,0.08287943640654397,0.9395604395604396,0.4340659340659341,0.0989010989010989,0.06043956043956044,182,37603.767342710504,-10.268503020292528,-9.196522705200044,-10.006603256365299,-19.64625948167413,-14.332405802308571,-6.044462161654174,-1.717596306842382,7.450900961534145,8.287943640654397,93.95604395604396,93.95604395604396,43.40659340659341,9.89010989010989,6.043956043956044
2010-02,2010-02-28,UK,182,True,-0.1102433783431789,-0.10421095303563294,-0.10687869943280214,-0.20574209470456137,-0.15579086921422475,-0.06020475415011564,-0.0188070894632956,0.07427255416643473,0.0955861150641091,0.9560439560439561,0.532967032967033,0.11538461538461539,0.04395604395604396,182,38716.505170658,-11.02433783431789,-10.421095303563293,-10.687869943280214,-20.574209470456136,-15.579086921422475,-6.020475415011564,-1.8807089463295599,7.427255416643473,9.55861150641091,95.6043956043956,95.6043956043956,53.2967032967033,11.538461538461538,4.395604395604396
2010-03,2010-03-31,UK,185,True,-0.10694464909684562,-0.09655046541339662,-0.09702929264478365,-0.19960020930925126,-0.14662164032441105,-0.05621968121968113,-0.009431197662672827,0.08404483710166898,0.09040195910472992,0.9297297297297298,0.4648648648648649,0.10270270270270271,0.07027027027027027,185,41657.64251994251,-10.694464909684562,-9.655046541339662,-9.702929264478364,-19.960020930925126,-14.662164032441105,-5.621968121968113,-0.9431197662672827,8.404483710166897,9.040195910472992,92.97297297297298,92.97297297297298,46.48648648648649,10.27027027027027,7.027027027027027
2010-04,2010-04-30,UK,181,True,-0.10480740034939365,-0.09728478810041163,-0.10248656293368621,-0.19980833732630565,-0.14864522105448885,-0.060661648428110615,-0.007711499206169314,0.07836631248806811,0.08798357262637824,0.9226519337016574,0.49171270718232046,0.09944751381215469,0.07734806629834254,181,39997.928961728,-10.480740034939364,-9.728478810041164,-10.248656293368622,-19.980833732630565,-14.864522105448884,-6.0661648428110615,-0.7711499206169314,7.83663124880681,8.798357262637824,92.26519337016575,92.26519337016575,49.171270718232044,9.94475138121547,7.734806629834254
2010-05,2010-05-31,UK,181,True,-0.10718915395939684,-0.10445942652912033,-0.10122228606637357,-0.19665503126491046,-0.15663671808781154,-0.04973357015985791,-0.001328955597248327,0.0823516599071487,0.10690314792795363,0.9005524861878453,0.5303867403314917,0.09392265193370165,0.09944751381215469,181,37486.054208267495,-10.718915395939684,-10.445942652912033,-10.122228606637357,-19.665503126491046,-15.663671808781155,-4.9733570159857905,-0.1328955597248327,8.23516599071487,10.690314792795363,90.05524861878453,90.05524861878453,53.03867403314917,9.392265193370166,9.94475138121547
2010-06,2010-06-30,UK,183,True,-0.0966046717479224,-0.0949011954135155,-0.08840156669496617,-0.18880196046054337,-0.14581276447128516,-0.04110011174757572,0.01779148409482745,0.09184428554593087,0.10471265272370944,0.8579234972677595,0.47540983606557374,0.08196721311475409,0.14207650273224043,183,37714.34538259299,-9.66046717479224,-9.49011954135155,-8.840156669496617,-18.880196046054337,-14.581276447128516,-4.110011174757572,1.7791484094827452,9.184428554593087,10.471265272370944,85.79234972677595,85.79234972677595,47.540983606557376,8.19672131147541,14.207650273224044
2010-07,2010-07-31,UK,181,True,-0.091792327297679,-0.09316446088895225,-0.08604535595993444,-0.18141801233463584,-0.14548725407639895,-0.02621722846441943,0.015364779198452805,0.08996064169663391,0.11927002561197952,0.856353591160221,0.4696132596685083,0.06077348066298342,0.143646408839779,181,38589.0816168874,-9.1792327297679,-9.316446088895225,-8.604535595993443,-18.141801233463582,-14.548725407639896,-2.621722846441943,1.5364779198452805,8.996064169663391,11.927002561197952,85.6353591160221,85.6353591160221,46.96132596685083,6.077348066298343,14.3646408839779
2010-08,2010-08-31,UK,183,True,-0.09905185336308475,-0.09896553996178437,-0.09061092766759277,-0.18685388091774874,-0.15809213836779168,-0.033705507209498387,0.01063390343711241,0.08801935436344414,0.12438663115829329,0.8524590163934426,0.4918032786885246,0.07103825136612021,0.14754098360655737,183,38412.64715240851,-9.905185336308476,-9.896553996178437,-9.061092766759277,-18.685388091774875,-15.809213836779168,-3.3705507209498387,1.063390343711241,8.801935436344415,12.438663115829328,85.24590163934425,85.24590163934425,49.18032786885246,7.103825136612022,14.754098360655737
2010-09,2010-09-30,UK,184,True,-0.09881386773659663,-0.09295329652360051,-0.09232882789881232,-0.1933711394590447,-0.15949785824592408,-0.031341362109317705,0.010375476155925004,0.09206958186104437,0.12815649613660637,0.8695652173913043,0.45108695652173914,0.09239130434782608,0.13043478260869565,184,42470.7799789071,-9.881386773659663,-9.295329652360051,-9.232882789881232,-19.33711394590447,-15.949785824592407,-3.1341362109317705,1.0375476155925003,9.206958186104437,12.815649613660637,86.95652173913044,86.95652173913044,45.108695652173914,9.239130434782608,13.043478260869565
2010-10,2010-10-31,UK,181,True,-0.08493269411797265,-0.08224182482402209,-0.08292494616861723,-0.18495908559553187,-0.14346895074946464,-0.02379499694935938,0.014637391882900808,0.08160430842784766,0.11967395380010526,0.861878453038674,0.425414364640884,0.049723756906077346,0.13812154696132597,181,42861.3281535068,-8.493269411797264,-8.22418248240221,-8.292494616861724,-18.495908559553186,-14.346895074946463,-2.379499694935938,1.4637391882900808,8.160430842784766,11.967395380010526,86.1878453038674,86.1878453038674,42.5414364640884,4.972375690607735,13.812154696132598
2010-11,2010-11-30,UK,181,True,-0.087035760644518,-0.08203709243194734,-0.08236198137020513,-0.17799185057823208,-0.14671287544633482,-0.0247852415152795,0.016608202689897045,0.08311564725147998,0.12192763393105532,0.850828729281768,0.4530386740331492,0.06077348066298342,0.14917127071823205,181,44316.2374918885,-8.7035760644518,-8.203709243194734,-8.236198137020514,-17.79918505782321,-14.671287544633483,-2.47852415152795,1.6608202689897045,8.311564725147997,12.192763393105533,85.0828729281768,85.0828729281768,45.30386740331492,6.077348066298343,14.917127071823206
2010-12,2010-12-31,UK,184,True,-0.08446228405659346,-0.07966507939231754,-0.07573176806737997,-0.17475185987528727,-0.14024294885018304,-0.017383262619522583,0.02183002297640034,0.08559131087786566,0.12285968623066046,0.8478260869565217,0.3967391304347826,0.07065217391304347,0.15217391304347827,184,48893.668499163,-8.446228405659346,-7.966507939231754,-7.5731768067379965,-17.475185987528725,-14.024294885018303,-1.7383262619522584,2.183002297640034,8.559131087786566,12.285968623066045,84.78260869565217,84.78260869565217,39.67391304347826,7.065217391304348,15.217391304347828
2011-01,2011-01-31,UK,180,True,-0.07351162258586055,-0.07373813024976311,-0.0712652410008718,-0.15691937290769029,-0.12708421417807017,-0.017299800752312078,0.02744720409633749,0.08204993051084743,0.10978441342575809,0.8333333333333334,0.35555555555555557,0.03888888888888889,0.16111111111111112,180,47298.4099840866,-7.351162258586055,-7.373813024976311,-7.126524100087179,-15.691937290769028,-12.708421417807017,-1.7299800752312078,2.7447204096337487,8.204993051084744,10.97844134257581,83.33333333333334,83.33333333333334,35.55555555555556,3.888888888888889,16.11111111111111
